gene	AD	CTL	delta	z_change	perc_AD	perc_CTL	delta_perc	HigherNetwork	gene_clean	delta_abs_percentil	logFC	is_dge	n_dge	hgnc_symbol	label
ENSG00000245849	1	143	-142	-1.847362877520115	0.0589110383814341	0.7344540315382326	-0.6755429931567986	Control	ENSG00000245849	1	0.11108214489237334	FALSE	0	RAD51-AS1	RAD51-AS1
ENSG00000066933	123	2	121	1.505758663109955	0.724189229396013	0.05385301993454329	0.6703362094614698	AD	ENSG00000066933	0.999702469503124	-0.11488338840945288	FALSE	0	MYO9A	MYO9A
ENSG00000007392	1	136	-135	-1.7581162965907975	0.0589110383814341	0.7225528116631955	-0.6636417732817614	Control	ENSG00000007392	0.9994049390062482	0.1140557113713072	FALSE	0	LUC7L	LUC7L
ENSG00000125901	181	4	177	2.2197313105444954	0.771050282653972	0.10874739660815232	0.6623028860458197	AD	ENSG00000125901	0.9991074085093722	-0.0802138303795843	FALSE	0	MRPS26	MRPS26
ENSG00000053372	178	4	174	2.181482775860502	0.767033620946147	0.10874739660815232	0.6582862243379947	AD	ENSG00000053372	0.9988098780124963	-0.15828502789473653	FALSE	0	MRTO4	MRTO4
ENSG00000055130	106	2	104	1.2890169665673272	0.7052960428443915	0.05385301993454329	0.6514430229098482	AD	ENSG00000055130	0.9985123475156203	-0.04614144558429522	FALSE	0	CUL1	CUL1
ENSG00000032389	82	1	81	0.9957782006567129	0.6709312704552216	0.02008330853912526	0.6508479619160964	AD	ENSG00000032389	0.9982148170187444	-0.12707143095803275	FALSE	0	EIPR1	EIPR1
ENSG00000025039	81	1	80	0.9830286890953815	0.6694436179708421	0.02008330853912526	0.6493603094317169	AD	ENSG00000025039	0.9979172865218685	-0.10444606464607986	FALSE	0	RRAGD	RRAGD
ENSG00000197930	78	1	77	0.9447801544113884	0.6649806605177031	0.02008330853912526	0.6448973519785779	AD	ENSG00000197930	0.9976197560249925	-0.15424937933835103	FALSE	0	ERO1A	ERO1A
ENSG00000123562	227	8	219	2.7552107961204	0.8031835763165724	0.18670038678964593	0.6164831895269265	AD	ENSG00000123562	0.9973222255281167	-0.14832904617408538	FALSE	0	MORF4L2	MORF4L2
ENSG00000037241	58	1	57	0.6897899231847672	0.6204998512347516	0.02008330853912526	0.6004165426956264	AD	ENSG00000037241	0.9970246950312407	-0.1208769120169837	FALSE	0	RPL26L1	RPL26L1
ENSG00000071537	88	3	85	1.046776246902037	0.6800059506099375	0.08196965188931865	0.5980362987206189	AD	ENSG00000071537	0.9967271645343647	-0.17074464970945868	FALSE	0	SEL1L	SEL1L
ENSG00000122550	55	1	54	0.651541388500774	0.6096399880987802	0.02008330853912526	0.589556679559655	AD	ENSG00000122550	0.9964296340374889	-0.07663185899028413	FALSE	0	KLHL7	KLHL7
ENSG00000226696	1	88	-87	-1.1461397416469066	0.0589110383814341	0.6460874739660816	-0.5871764355846475	Control	ENSG00000226696	0.9961321035406129	0.05943873409493872	FALSE	0	LENG8-AS1	LENG8-AS1
ENSG00000285994	1	87	-86	-1.1333902300855754	0.0589110383814341	0.64400476048795	-0.5850937221065159	Control	ENSG00000285994	0.995834573043737	0.3755165017100577	FALSE	0	NA	ENSG00000285994
ENSG00000177459	52	1	51	0.6132928538167808	0.6047307349003272	0.02008330853912526	0.584647426361202	AD	ENSG00000177459	0.995537042546861	-0.2049695514049219	FALSE	0	ERICH5	ERICH5
ENSG00000013503	94	4	90	1.1105238047086925	0.6914608747396608	0.10874739660815232	0.5827134781315084	AD	ENSG00000013503	0.9952395120499852	-0.12502177445551155	FALSE	0	POLR3B	POLR3B
ENSG00000127561	76	3	73	0.8937821081660642	0.6596251115739363	0.08196965188931865	0.5776554596846177	AD	ENSG00000127561	0.9947932163046712	-0.1440173996673089	FALSE	0	SYNGR3	SYNGR3
ENSG00000204394	76	3	73	0.8937821081660642	0.6596251115739363	0.08196965188931865	0.5776554596846177	AD	ENSG00000204394	0.9947932163046712	-0.13182977122979975	FALSE	0	VARS1	VARS1
ENSG00000141101	62	2	60	0.7280384578687604	0.6294257661410294	0.05385301993454329	0.5755727462064861	AD	ENSG00000141101	0.9943469205593574	-0.07823785538680106	FALSE	0	NOB1	NOB1
ENSG00000248483	3	176	-173	-2.242597735921378	0.19518000595060991	0.7701576911633442	-0.5749776852127343	Control	ENSG00000248483	0.9940493900624814	0.19252343949438977	FALSE	0	POU5F2	POU5F2
ENSG00000254996	1	81	-80	-1.056893160717589	0.0589110383814341	0.631062183873847	-0.572151145492413	Control	ENSG00000254996	0.9937518595656055	0.21200960528281687	FALSE	0	ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3
ENSG00000127824	59	2	57	0.6897899231847672	0.6234751562035109	0.05385301993454329	0.5696221362689676	AD	ENSG00000127824	0.9934543290687295	-0.24378911329612407	FALSE	0	TUBA4A	TUBA4A
ENSG00000110218	86	4	82	1.0085277122180438	0.6771794108896162	0.10874739660815232	0.5684320142814638	AD	ENSG00000110218	0.9931567985718536	-0.2014472538862222	FALSE	0	PANX1	PANX1
ENSG00000103415	84	4	80	0.9830286890953815	0.6740553406724189	0.10874739660815232	0.5653079440642665	AD	ENSG00000103415	0.9928592680749777	0.02396242291178829	FALSE	0	HMOX2	HMOX2
ENSG00000196305	70	3	67	0.8172850387980778	0.6471288307051473	0.08196965188931865	0.5651591788158286	AD	ENSG00000196305	0.9925617375781017	-0.22348296072303064	FALSE	0	IARS1	IARS1
ENSG00000163328	149	8	141	1.760748894336577	0.7490330258851532	0.18670038678964593	0.5623326390955072	AD	ENSG00000163328	0.9922642070812259	-0.1784679108661784	FALSE	0	GPR155	GPR155
ENSG00000131504	66	3	63	0.7662869925527536	0.6377566200535555	0.08196965188931865	0.5557869681642369	AD	ENSG00000131504	0.9919666765843499	-0.1036356449639193	FALSE	0	DIAPH1	DIAPH1
ENSG00000165782	1	75	-74	-0.9803960913496026	0.0589110383814341	0.614251710800357	-0.5553406724189229	Control	ENSG00000165782	0.9916691460874739	-0.09133759572824827	FALSE	0	PIP4P1	PIP4P1
ENSG00000164683	157	9	148	1.8499954752658945	0.7534959833382922	0.2008330853912526	0.5526628979470396	AD	ENSG00000164683	0.991371615590598	-0.10926609387249896	FALSE	0	HEY1	HEY1
ENSG00000127463	2	118	-116	-1.5158755769255077	0.1474263612020232	0.6986016066646832	-0.55117524546266	Control	ENSG00000127463	0.9909253198452841	-0.11983391057946768	FALSE	0	EMC1	EMC1
ENSG00000185825	89	5	84	1.034026735340706	0.682088664088069	0.13091341862540912	0.55117524546266	AD	ENSG00000185825	0.9909253198452841	-0.07663015182622956	FALSE	0	BCAP31	BCAP31
ENSG00000143061	76	4	72	0.8810325966047331	0.6596251115739363	0.10874739660815232	0.550877714965784	AD	ENSG00000143061	0.9903302588515323	-0.22216515379144397	FALSE	0	IGSF3	IGSF3
ENSG00000163938	52	2	50	0.6005433422554497	0.6047307349003272	0.05385301993454329	0.550877714965784	AD	ENSG00000163938	0.9903302588515323	-0.12109823992637024	FALSE	0	GNL3	GNL3
ENSG00000151320	228	13	215	2.704212749875076	0.8037786373103243	0.25825647128830703	0.5455221660220173	AD	ENSG00000151320	0.9898839631062184	-0.15857859953550602	FALSE	0	AKAP6	AKAP6
ENSG00000125851	84	5	79	0.9702791775340506	0.6740553406724189	0.13091341862540912	0.5431419220470097	AD	ENSG00000125851	0.9895864326093424	-0.08312993573946414	FALSE	0	PCSK2	PCSK2
ENSG00000109466	58	3	55	0.6642909000621051	0.6204998512347516	0.08196965188931865	0.538530199345433	AD	ENSG00000109466	0.9892889021124666	-0.0621382438922744	FALSE	0	KLHL2	KLHL2
ENSG00000136842	93	6	87	1.0722752700246991	0.6890806307646534	0.15233561440047605	0.5367450163641774	AD	ENSG00000136842	0.9889913716155906	-0.09363002699701362	FALSE	0	TMOD1	TMOD1
ENSG00000125304	46	2	44	0.5240462728874633	0.5855400178518299	0.05385301993454329	0.5316869979172866	AD	ENSG00000125304	0.9886938411187147	-0.11070883741783	FALSE	0	TM9SF2	TM9SF2
ENSG00000179271	67	4	63	0.7662869925527536	0.639839333531687	0.10874739660815232	0.5310919369235346	AD	ENSG00000179271	0.9883963106218387	-0.10025463128313028	FALSE	0	GADD45GIP1	GADD45GIP1
ENSG00000102103	143	10	133	1.6587528018459283	0.7417435287116929	0.216155905980363	0.5255876227313299	AD	ENSG00000102103	0.9880987801249628	-0.05792280728620902	FALSE	0	PQBP1	PQBP1
ENSG00000162755	36	1	35	0.40930066883548377	0.5450758702767033	0.02008330853912526	0.5249925617375781	AD	ENSG00000162755	0.9878012496280869	-0.20459063682480935	FALSE	0	KLHDC9	KLHDC9
ENSG00000125352	155	11	144	1.79899742902057	0.7527521570961023	0.23073490032728355	0.5220172567688188	AD	ENSG00000125352	0.9875037191312109	-0.07513167811720312	FALSE	0	RNF113A	RNF113A
ENSG00000198420	62	4	58	0.7025394347460983	0.6294257661410294	0.10874739660815232	0.520678369532877	AD	ENSG00000198420	0.9872061886343351	-0.06540501684248134	FALSE	0	TCAF1	TCAF1
ENSG00000075420	1	63	-62	-0.8274019526136298	0.0589110383814341	0.5775066944361797	-0.5185956560547457	Control	ENSG00000075420	0.9869086581374591	0.04157890228662175	FALSE	0	FNDC3B	FNDC3B
ENSG00000074410	105	8	97	1.1997703856380098	0.703659625111574	0.18670038678964593	0.516959238321928	AD	ENSG00000074410	0.9866111276405831	-0.4586539177035043	FALSE	0	CA12	CA12
ENSG00000179918	70	5	65	0.7917860156754157	0.6471288307051473	0.13091341862540912	0.5162154120797382	AD	ENSG00000179918	0.9863135971437073	-0.13944666345519607	FALSE	0	SEPHS2	SEPHS2
ENSG00000148834	97	8	89	1.0977742931473613	0.6960725974412377	0.18670038678964593	0.5093722106515918	AD	ENSG00000148834	0.9860160666468313	-0.1578629495454411	FALSE	0	GSTO1	GSTO1
ENSG00000253372	1	60	-59	-0.7891534179296366	0.0589110383814341	0.5664980660517703	-0.5075870276703363	Control	ENSG00000253372	0.9857185361499554	0.20956445673376312	FALSE	0	NA	ENSG00000253372
ENSG00000215218	66	5	61	0.7407879694300915	0.6377566200535555	0.13091341862540912	0.5068432014281463	AD	ENSG00000215218	0.9854210056530794	-0.05540967466590807	FALSE	0	UBE2QL1	UBE2QL1
ENSG00000006128	95	8	87	1.0722752700246991	0.6927997619756024	0.18670038678964593	0.5060993751859565	AD	ENSG00000006128	0.9851234751562035	-0.41991380793429123	FALSE	0	TAC1	TAC1
ENSG00000250461	4	144	-140	-1.8218638543974528	0.23147872656947335	0.7360904492710503	-0.504611722701577	Control	ENSG00000250461	0.9848259446593276	0.1934441752124352	FALSE	0	NA	ENSG00000250461
ENSG00000177885	39	2	37	0.4347996919581459	0.5580184468908063	0.05385301993454329	0.504165426956263	AD	ENSG00000177885	0.9845284141624516	-0.15869256140731558	FALSE	0	GRB2	GRB2
ENSG00000085721	73	6	67	0.8172850387980778	0.6545670931270455	0.15233561440047605	0.5022314787265695	AD	ENSG00000085721	0.9842308836655758	-0.10536671819689758	FALSE	0	RRN3	RRN3
ENSG00000147202	45	3	42	0.4985472497648012	0.5827134781315085	0.08196965188931865	0.5007438262421899	AD	ENSG00000147202	0.9839333531686998	-0.16557236906454698	FALSE	0	DIAPH2	DIAPH2
ENSG00000145934	113	10	103	1.2762674550059965	0.7140731925022314	0.216155905980363	0.4979172865218685	AD	ENSG00000145934	0.9836358226718238	-0.15591030903163627	FALSE	0	TENM2	TENM2
ENSG00000124782	1	57	-56	-0.7509048832456433	0.0589110383814341	0.5563820291579887	-0.49747099077655466	Control	ENSG00000124782	0.983338292174948	0.09112459215154622	FALSE	0	RREB1	RREB1
ENSG00000178171	71	6	65	0.7917860156754157	0.6498066051770306	0.15233561440047605	0.49747099077655454	AD	ENSG00000178171	0.983040761678072	-0.03848010667239165	FALSE	0	AMER3	AMER3
ENSG00000174442	29	1	28	0.32005408790616624	0.5144302290984826	0.02008330853912526	0.4943469205593573	AD	ENSG00000174442	0.9825944659327581	-0.2964363068570952	FALSE	0	ZWILCH	ZWILCH
ENSG00000258674	29	1	28	0.32005408790616624	0.5144302290984826	0.02008330853912526	0.4943469205593573	AD	ENSG00000258674	0.9825944659327581	0.4664199064678378	FALSE	0	NA	ENSG00000258674
ENSG00000135018	59	5	54	0.651541388500774	0.6234751562035109	0.13091341862540912	0.4925617375781018	AD	ENSG00000135018	0.9821481701874442	-0.18747617261189475	FALSE	0	UBQLN1	UBQLN1
ENSG00000131375	1	55	-54	-0.7254058601229811	0.0589110383814341	0.5486462362392145	-0.4897351978577804	Control	ENSG00000131375	0.9818506396905683	0.0763883733238746	FALSE	0	CAPN7	CAPN7
ENSG00000151651	28	1	27	0.30730457634483516	0.5089259149062779	0.02008330853912526	0.48884260636715265	AD	ENSG00000151651	0.9815531091936923	0.0785279147460578	FALSE	0	ADAM8	ADAM8
ENSG00000143614	1	53	-52	-0.6999068370003191	0.0589110383814341	0.5432906872954478	-0.48437964891401375	Control	ENSG00000143614	0.9812555786968165	-0.04500602558190181	FALSE	0	GATAD2B	GATAD2B
ENSG00000137575	249	21	228	2.86995640017238	0.8165724486759893	0.3333829217494793	0.48318952692651	AD	ENSG00000137575	0.9809580481999405	-0.1331656634627123	FALSE	0	SDCBP	SDCBP
ENSG00000197324	1	52	-51	-0.687157325438988	0.0589110383814341	0.5391252603391847	-0.48021422195775065	Control	ENSG00000197324	0.9806605177030646	0.00692834620972782	FALSE	0	LRP10	LRP10
ENSG00000090861	63	6	57	0.6897899231847672	0.631508479619161	0.15233561440047605	0.47917286521868496	AD	ENSG00000090861	0.9803629872061886	-0.10655134664793307	FALSE	0	AARS1	AARS1
ENSG00000136261	221	20	201	2.525719588016441	0.8002082713478131	0.3249033025885153	0.47530496875929784	AD	ENSG00000136261	0.9800654567093127	-0.2914747527408057	FALSE	0	BZW2	BZW2
ENSG00000051620	1	51	-50	-0.6744078138776569	0.0589110383814341	0.5336209461469801	-0.474709907765546	Control	ENSG00000051620	0.9797679262124368	0.071088252961097	FALSE	0	HEBP2	HEBP2
ENSG00000047579	45	4	41	0.48579773820347016	0.5827134781315085	0.10874739660815232	0.4739660815233562	AD	ENSG00000047579	0.9794703957155608	-0.07563587220784385	FALSE	0	DTNBP1	DTNBP1
ENSG00000114784	104	11	93	1.1487723393926856	0.7021719726271943	0.23073490032728355	0.4714370722999108	AD	ENSG00000114784	0.979172865218685	-0.08260338814083212	FALSE	0	EIF1B	EIF1B
ENSG00000158290	102	11	91	1.1232733162700237	0.7000892591490627	0.23073490032728355	0.4693543588217792	AD	ENSG00000158290	0.978875334721809	-0.07935369073570797	FALSE	0	CUL4B	CUL4B
ENSG00000146223	43	4	39	0.460298715080808	0.576167807200238	0.10874739660815232	0.4674204105920856	AD	ENSG00000146223	0.978577804224933	-0.10312444401460752	FALSE	0	RPL7L1	RPL7L1
ENSG00000070808	99	11	88	1.08502478158603	0.6978577804224934	0.23073490032728355	0.4671228800952098	AD	ENSG00000070808	0.9782802737280571	-0.14814052864721816	FALSE	0	CAMK2A	CAMK2A
ENSG00000267838	1	49	-48	-0.6489087907549947	0.0589110383814341	0.5230586135078845	-0.4641475751264504	Control	ENSG00000267838	0.9779827432311812	0.18997117584572543	FALSE	0	NA	ENSG00000267838
ENSG00000104154	36	3	33	0.3838016457128215	0.5450758702767033	0.08196965188931865	0.4631062183873847	AD	ENSG00000104154	0.9775364474858673	-0.06944763121602726	FALSE	0	SLC30A4	SLC30A4
ENSG00000198216	36	3	33	0.3838016457128215	0.5450758702767033	0.08196965188931865	0.4631062183873847	AD	ENSG00000198216	0.9775364474858673	-0.26641557503051594	FALSE	0	CACNA1E	CACNA1E
ENSG00000182195	87	10	77	0.9447801544113884	0.6785182981255579	0.216155905980363	0.46236239214519487	AD	ENSG00000182195	0.9770901517405534	-0.06847806431018455	FALSE	0	LDOC1	LDOC1
ENSG00000230793	4	114	-110	-1.439378507557521	0.23147872656947335	0.6936923534662303	-0.4622136268967569	Control	ENSG00000230793	0.9767926212436775	0.4142263884459174	FALSE	0	SMARCE1P5	SMARCE1P5
ENSG00000265727	1	48	-47	-0.6361592791936637	0.0589110383814341	0.5177030645641179	-0.4587920261826838	Control	ENSG00000265727	0.9764950907468015	0.324669642702732	FALSE	0	RN7SL648P	RN7SL648P
ENSG00000090316	69	8	61	0.7407879694300915	0.6444510562332639	0.18670038678964593	0.457750669443618	AD	ENSG00000090316	0.9761975602499257	-0.06093130639325395	FALSE	0	MAEA	MAEA
ENSG00000122126	222	22	200	2.51297007645511	0.8006545670931271	0.3436477238916989	0.4570068432014282	AD	ENSG00000122126	0.9759000297530497	-0.07937954961175464	FALSE	0	OCRL	OCRL
ENSG00000182255	113	13	100	1.238018920322003	0.7140731925022314	0.25825647128830703	0.4558167212139244	AD	ENSG00000182255	0.9756024992561737	-0.08576797629939037	FALSE	0	KCNA4	KCNA4
ENSG00000113282	28	2	26	0.29455506478350413	0.5089259149062779	0.05385301993454329	0.45507289497173464	AD	ENSG00000113282	0.9753049687592978	-0.03591060713915972	FALSE	0	CLINT1	CLINT1
ENSG00000151136	34	3	31	0.35830262259015944	0.5361499553704254	0.08196965188931865	0.4541803034811068	AD	ENSG00000151136	0.9750074382624219	-0.23981138755744705	FALSE	0	ABTB3	ABTB3
ENSG00000123094	1	47	-46	-0.6234097676323327	0.0589110383814341	0.5127938113656649	-0.45388277298423085	Control	ENSG00000123094	0.974561142517108	0.15017823971531463	FALSE	0	RASSF8	RASSF8
ENSG00000138434	1	47	-46	-0.6234097676323327	0.0589110383814341	0.5127938113656649	-0.45388277298423085	Control	ENSG00000138434	0.974561142517108	0.14645180832648563	FALSE	0	ITPRID2	ITPRID2
ENSG00000198561	2	69	-67	-0.8911495104202851	0.1474263612020232	0.597590002975305	-0.4501636417732817	Control	ENSG00000198561	0.9741148467717942	0.02132277745341504	FALSE	0	CTNND1	CTNND1
ENSG00000151500	306	29	277	3.4946824666776015	0.8515322820589111	0.4018149360309431	0.4497173460279679	AD	ENSG00000151500	0.9738173162749182	-0.10596567596544126	FALSE	0	THYN1	THYN1
ENSG00000146112	1	46	-45	-0.6106602560710016	0.0589110383814341	0.5077357929187741	-0.44882475453734005	Control	ENSG00000146112	0.9735197857780422	0.03371776766661227	FALSE	0	PPP1R18	PPP1R18
ENSG00000133316	170	19	151	1.8882440099498876	0.7631657244867599	0.31716750966974117	0.44599821481701873	AD	ENSG00000133316	0.9732222552811663	-0.0808941606511322	FALSE	0	WDR74	WDR74
ENSG00000110987	50	6	44	0.5240462728874633	0.5978875334721809	0.15233561440047605	0.4455519190717049	AD	ENSG00000110987	0.9729247247842904	-0.03329937033997332	FALSE	0	BCL7A	BCL7A
ENSG00000181211	3	85	-82	-1.082392183840251	0.19518000595060991	0.640136864028563	-0.44495685807795304	Control	ENSG00000181211	0.9726271942874145	0.6664432799751769	TRUE	1	HECW1-IT1	HECW1-IT1
ENSG00000276248	4	103	-99	-1.2991338803828794	0.23147872656947335	0.673609044927105	-0.44213031835763167	Control	ENSG00000276248	0.9723296637905385	0.11497555477318944	FALSE	1	NA	ENSG00000276248
ENSG00000068305	49	6	43	0.5112967613261323	0.593424576019042	0.15233561440047605	0.4410889616185659	AD	ENSG00000068305	0.9720321332936626	-0.1049158696120358	FALSE	1	MEF2A	MEF2A
ENSG00000151553	31	3	28	0.32005408790616624	0.5223147872656947	0.08196965188931865	0.440345135376376	AD	ENSG00000151553	0.9717346027967867	-0.12788243735110605	FALSE	1	FHIP2A	FHIP2A
ENSG00000108106	108	14	94	1.1615218509540166	0.7087176435584648	0.2704552216602202	0.4382624218982446	AD	ENSG00000108106	0.9714370722999107	-0.14021537913554383	FALSE	1	UBE2S	UBE2S
ENSG00000102931	97	13	84	1.034026735340706	0.6960725974412377	0.25825647128830703	0.4378161261529307	AD	ENSG00000102931	0.9711395418030349	-0.08831385924807478	FALSE	1	ARL2BP	ARL2BP
ENSG00000282100	5	118	-113	-1.4776270422415143	0.26152930675394226	0.6986016066646832	-0.4370722999107409	Control	ENSG00000282100	0.9708420113061589	0.2989687213524812	FALSE	1	HSP90AB4P	HSP90AB4P
ENSG00000154639	5	117	-112	-1.4648775306801831	0.26152930675394226	0.6969651889318655	-0.4354358821779233	Control	ENSG00000154639	0.9705444808092829	-0.13967380418230668	FALSE	1	CXADR	CXADR
ENSG00000280000	1	43	-42	-0.5724117213870084	0.0589110383814341	0.49375185956560547	-0.4348408211841714	Control	ENSG00000280000	0.970246950312407	0.2554570095067703	FALSE	1	NA	ENSG00000280000
ENSG00000172031	29	3	26	0.29455506478350413	0.5144302290984826	0.08196965188931865	0.4324605772091639	AD	ENSG00000172031	0.9698006545670931	-0.00430129731148998	FALSE	1	EPHX4	EPHX4
ENSG00000127838	29	3	26	0.29455506478350413	0.5144302290984826	0.08196965188931865	0.4324605772091639	AD	ENSG00000127838	0.9698006545670931	-0.2362331572775691	FALSE	1	PNKD	PNKD
ENSG00000126432	93	13	80	0.9830286890953815	0.6890806307646534	0.25825647128830703	0.4308241594763464	AD	ENSG00000126432	0.9693543588217792	-0.10323216805555369	FALSE	1	PRDX5	PRDX5
ENSG00000152763	1	42	-41	-0.5596622098256773	0.0589110383814341	0.4869086581374591	-0.427997619756025	Control	ENSG00000152763	0.9686105325795894	0.06674338243384348	FALSE	1	DNAI4	DNAI4
ENSG00000101473	1	42	-41	-0.5596622098256773	0.0589110383814341	0.4869086581374591	-0.427997619756025	Control	ENSG00000101473	0.9686105325795894	-0.10206586369383965	FALSE	1	ACOT8	ACOT8
ENSG00000010610	1	42	-41	-0.5596622098256773	0.0589110383814341	0.4869086581374591	-0.427997619756025	Control	ENSG00000010610	0.9686105325795894	-0.10409622636905348	FALSE	1	CD4	CD4
ENSG00000279020	1	42	-41	-0.5596622098256773	0.0589110383814341	0.4869086581374591	-0.427997619756025	Control	ENSG00000279020	0.9686105325795894	0.3492941376419463	FALSE	1	C18orf15	C18orf15
ENSG00000158773	34	4	30	0.34555311102882835	0.5361499553704254	0.10874739660815232	0.42740255876227307	AD	ENSG00000158773	0.9678667063373996	-0.060989793064871733	FALSE	1	USF1	USF1
ENSG00000149970	33	4	29	0.3328035994674973	0.5322820589110384	0.10874739660815232	0.42353466230288606	AD	ENSG00000149970	0.9674204105920857	0.01005161945307797	FALSE	1	CNKSR2	CNKSR2
ENSG00000243914	5	109	-104	-1.3628814381895349	0.26152930675394226	0.6850639690568283	-0.42353466230288606	Control	ENSG00000243914	0.9674204105920857	0.4211864124380371	FALSE	1	RPL5P14	RPL5P14
ENSG00000142168	18	1	17	0.17980946073152454	0.44346920559357333	0.02008330853912526	0.42338589705444807	AD	ENSG00000142168	0.9669741148467718	-0.21720388159077864	FALSE	1	SOD1	SOD1
ENSG00000258469	2	61	-59	-0.7891534179296366	0.1474263612020232	0.5696221362689675	-0.4221957750669443	Control	ENSG00000258469	0.9666765843498959	0.1752780389893669	FALSE	1	CHMP4BP1	CHMP4BP1
ENSG00000236760	1	41	-40	-0.5469126982643463	0.0589110383814341	0.4805117524546266	-0.4216007140731925	Control	ENSG00000236760	0.9660815233561441	0.6198556014953822	TRUE	2	NA	ENSG00000236760
ENSG00000280077	1	41	-40	-0.5469126982643463	0.0589110383814341	0.4805117524546266	-0.4216007140731925	Control	ENSG00000280077	0.9660815233561441	0.17973846738567367	FALSE	2	NA	ENSG00000280077
ENSG00000104375	1	41	-40	-0.5469126982643463	0.0589110383814341	0.4805117524546266	-0.4216007140731925	Control	ENSG00000104375	0.9660815233561441	0.00405083597493316	FALSE	2	STK3	STK3
ENSG00000057935	22	2	20	0.2180579954155177	0.4736685510264802	0.05385301993454329	0.4198155310919369	AD	ENSG00000057935	0.9654864623623921	-0.01885824737028052	FALSE	2	MTA3	MTA3
ENSG00000065135	5	107	-102	-1.3373824150668725	0.26152930675394226	0.6808985421005653	-0.419369235346623	Control	ENSG00000065135	0.9650401666170783	0.03546475812981065	FALSE	2	GNAI3	GNAI3
ENSG00000119725	7	141	-134	-1.7453667850294663	0.3122582564712883	0.7316274918179113	-0.419369235346623	Control	ENSG00000119725	0.9650401666170783	0.17616873968272362	FALSE	2	ZNF410	ZNF410
ENSG00000174132	37	5	32	0.3710521341514905	0.5496875929782803	0.13091341862540912	0.4187741743528712	AD	ENSG00000174132	0.9645938708717644	-0.11767477240157298	FALSE	2	FAM174A	FAM174A
ENSG00000142186	138	19	119	1.4802596399872932	0.7344540315382326	0.31716750966974117	0.41728652186849147	AD	ENSG00000142186	0.9642963403748884	-0.03286583311498248	FALSE	2	SCYL1	SCYL1
ENSG00000143473	70	11	59	0.7152889463074293	0.6471288307051473	0.23073490032728355	0.4163939303778637	AD	ENSG00000143473	0.9639988098780125	-0.21068730716481457	FALSE	2	KCNH1	KCNH1
ENSG00000156261	57	9	48	0.5750443191327876	0.6157393632847367	0.2008330853912526	0.41490627789348405	AD	ENSG00000156261	0.9637012793811366	-0.15332527342953384	FALSE	2	CCT8	CCT8
ENSG00000067182	3	73	-70	-0.9293980451042784	0.19518000595060991	0.6090449271050282	-0.4138649211544183	Control	ENSG00000067182	0.9632549836358226	-0.04621005497651787	FALSE	2	TNFRSF1A	TNFRSF1A
ENSG00000224822	3	73	-70	-0.9293980451042784	0.19518000595060991	0.6090449271050282	-0.4138649211544183	Control	ENSG00000224822	0.9632549836358226	0.2695384693968075	FALSE	2	THRB-IT1	THRB-IT1
ENSG00000104435	205	26	179	2.2452303336671573	0.7899434692055936	0.3775662005355549	0.41237726867003865	AD	ENSG00000104435	0.9628086878905088	-0.08228825960403086	FALSE	2	STMN2	STMN2
ENSG00000164117	1	39	-38	-0.5214136751416841	0.0589110383814341	0.470395715560845	-0.4114846771794109	Control	ENSG00000164117	0.9625111573936328	0.01833127136637458	FALSE	2	FBXO8	FBXO8
ENSG00000225828	40	6	34	0.39655115727415263	0.5626301695923832	0.15233561440047605	0.4102945551919072	AD	ENSG00000225828	0.9622136268967569	0.1499411564431723	FALSE	2	FAM229A	FAM229A
ENSG00000117597	60	10	50	0.6005433422554497	0.6257066349300804	0.216155905980363	0.4095507289497174	AD	ENSG00000117597	0.961916096399881	-0.03890177498249514	FALSE	2	UTP25	UTP25
ENSG00000114956	169	23	146	1.8244964521432323	0.7621243677476941	0.3534662302886046	0.4086581374590895	AD	ENSG00000114956	0.9616185659030051	-0.1152398357457134	FALSE	2	DGUOK	DGUOK
ENSG00000130479	78	13	65	0.7917860156754157	0.6649806605177031	0.25825647128830703	0.40672418922939607	AD	ENSG00000130479	0.9613210354061291	-0.05683882253435612	FALSE	2	MAP1S	MAP1S
ENSG00000171914	49	8	41	0.48579773820347016	0.593424576019042	0.18670038678964593	0.406724189229396	AD	ENSG00000171914	0.9610235049092531	-0.145298440847883	FALSE	2	TLN2	TLN2
ENSG00000136813	16	1	15	0.1543104376088624	0.4259149062778934	0.02008330853912526	0.4058315977387682	AD	ENSG00000136813	0.9607259744123773	-0.1223826499810592	FALSE	2	ECPAS	ECPAS
ENSG00000113558	9	160	-151	-1.9621084815720944	0.34811068134483786	0.7531984528414163	-0.4050877714965784	Control	ENSG00000113558	0.9599821481701875	-0.1576835775031551	FALSE	2	SKP1	SKP1
ENSG00000281398	1	38	-37	-0.508664163580353	0.0589110383814341	0.4639988098780125	-0.4050877714965784	Control	ENSG00000281398	0.9599821481701875	0.1379432407881538	FALSE	2	SNHG4	SNHG4
ENSG00000116652	1	38	-37	-0.508664163580353	0.0589110383814341	0.4639988098780125	-0.4050877714965784	Control	ENSG00000116652	0.9599821481701875	0.1963066003313978	FALSE	2	DLEU2L	DLEU2L
ENSG00000155465	1	38	-37	-0.508664163580353	0.0589110383814341	0.4639988098780125	-0.4050877714965784	Control	ENSG00000155465	0.9599821481701875	0.02047767402059452	FALSE	2	SLC7A7	SLC7A7
