gene	AD	CTL
ENSG00000204564	103	114
ENSG00000123444	271	300
ENSG00000158773	98	40
ENSG00000163412	117	109
ENSG00000112367	118	268
ENSG00000013561	312	419
ENSG00000141367	203	7
ENSG00000100320	113	67
ENSG00000230551	34	42
ENSG00000104722	5	4
ENSG00000270170	205	247
ENSG00000213445	36	41
ENSG00000112561	15	11
ENSG00000116604	171	127
ENSG00000134248	17	8
ENSG00000139116	66	179
ENSG00000108561	167	87
ENSG00000102316	286	278
ENSG00000280798	62	81
ENSG00000164024	407	300
ENSG00000134453	50	22
ENSG00000133878	44	24
ENSG00000114993	7	11
ENSG00000006715	157	401
ENSG00000030066	52	132
ENSG00000007237	113	145
ENSG00000198258	103	100
ENSG00000114948	25	57
ENSG00000143947	15	18
ENSG00000129422	72	48
ENSG00000197343	43	59
ENSG00000145012	59	98
ENSG00000229180	48	103
ENSG00000130706	219	129
ENSG00000173141	286	120
ENSG00000122126	405	315
ENSG00000116747	41	33
ENSG00000124422	96	30
ENSG00000068366	246	156
ENSG00000166170	205	84
ENSG00000196465	264	308
ENSG00000213186	19	3
ENSG00000113594	23	25
ENSG00000243701	21	3
ENSG00000023330	263	69
ENSG00000119383	46	253
ENSG00000183023	25	170
ENSG00000186908	164	170
ENSG00000080947	31	102
ENSG00000143970	56	56
ENSG00000184347	2	7
ENSG00000197147	86	60
ENSG00000138629	175	202
ENSG00000135077	8	24
ENSG00000172493	87	40
ENSG00000140632	222	303
ENSG00000113638	32	50
ENSG00000106605	179	220
ENSG00000181191	338	376
ENSG00000067221	101	40
ENSG00000171988	23	38
ENSG00000132361	12	5
ENSG00000185811	4	6
ENSG00000143153	12	10
ENSG00000275131	20	42
ENSG00000170043	251	151
ENSG00000107104	59	135
ENSG00000075292	23	42
ENSG00000125633	48	81
ENSG00000123360	31	1
ENSG00000197106	41	41
ENSG00000154001	333	280
ENSG00000119509	64	169
ENSG00000132313	157	89
ENSG00000182400	252	278
ENSG00000124688	220	305
ENSG00000198625	31	33
ENSG00000083168	55	43
ENSG00000158715	16	11
ENSG00000149582	125	107
ENSG00000244754	57	134
ENSG00000140479	18	11
ENSG00000069966	193	360
ENSG00000156639	24	87
ENSG00000164877	8	29
ENSG00000183978	242	222
ENSG00000170906	91	46
ENSG00000179918	304	10
ENSG00000247077	38	4
ENSG00000155096	96	70
ENSG00000161204	296	335
ENSG00000284707	11	60
ENSG00000184156	171	47
ENSG00000204856	143	162
ENSG00000087460	321	243
ENSG00000143409	32	22
ENSG00000109519	173	89
ENSG00000131495	111	136
ENSG00000113966	148	149
ENSG00000126226	37	18
ENSG00000111540	163	72
ENSG00000198791	337	361
ENSG00000139132	32	14
ENSG00000101843	250	105
ENSG00000107937	79	7
ENSG00000143420	147	278
ENSG00000106089	42	25
ENSG00000149182	82	22
ENSG00000107099	7	8
ENSG00000182326	1	NA
ENSG00000182481	275	127
ENSG00000002016	35	54
ENSG00000182916	170	215
ENSG00000097007	45	132
ENSG00000204138	45	84
ENSG00000143653	100	54
ENSG00000147419	49	119
ENSG00000136451	44	9
ENSG00000141540	24	23
ENSG00000106609	103	17
ENSG00000097033	60	104
ENSG00000182899	6	19
ENSG00000181061	56	17
ENSG00000051825	37	39
ENSG00000173320	27	1
ENSG00000165478	63	93
ENSG00000138698	26	161
ENSG00000162517	120	107
ENSG00000132563	30	16
ENSG00000151690	163	166
ENSG00000160613	66	44
ENSG00000171867	125	27
ENSG00000169871	55	49
ENSG00000143418	20	17
ENSG00000184900	277	371
ENSG00000160785	138	225
ENSG00000203709	17	23
ENSG00000102466	113	143
ENSG00000276293	89	47
ENSG00000086598	103	11
ENSG00000185825	250	171
ENSG00000173905	32	96
ENSG00000131370	206	82
ENSG00000123545	227	324
ENSG00000033030	43	37
ENSG00000130725	230	297
ENSG00000100220	248	100
ENSG00000188573	173	108
ENSG00000146122	6	2
ENSG00000102078	328	421
ENSG00000162426	100	66
ENSG00000140497	87	79
ENSG00000169255	95	144
ENSG00000180440	70	22
ENSG00000215218	69	55
ENSG00000116209	199	85
ENSG00000280650	1	19
ENSG00000130520	180	237
ENSG00000110700	16	20
ENSG00000163131	7	14
ENSG00000111237	240	245
ENSG00000106299	153	28
ENSG00000152193	313	215
ENSG00000180964	190	176
ENSG00000165672	34	NA
ENSG00000178965	44	69
ENSG00000206418	212	331
ENSG00000138600	14	1
ENSG00000169933	142	291
ENSG00000155275	36	58
ENSG00000129116	19	27
ENSG00000153956	120	55
ENSG00000186409	39	59
ENSG00000120690	74	51
ENSG00000077254	170	141
ENSG00000180376	30	69
ENSG00000136928	56	9
ENSG00000187094	97	84
ENSG00000116918	56	25
ENSG00000134250	43	117
ENSG00000174748	74	8
ENSG00000086205	14	11
ENSG00000119844	31	58
ENSG00000169230	51	34
ENSG00000118200	143	178
ENSG00000152689	5	NA
ENSG00000129538	3	8
ENSG00000179958	228	114
ENSG00000124209	453	382
ENSG00000111639	76	28
ENSG00000163558	26	77
ENSG00000185359	37	66
ENSG00000198919	38	10
ENSG00000108510	56	73
ENSG00000066557	58	45
ENSG00000214013	51	64
ENSG00000134569	31	121
ENSG00000106615	45	16
ENSG00000023228	106	43
ENSG00000243302	16	18
ENSG00000102935	14	34
ENSG00000006116	118	138
ENSG00000108176	26	45
ENSG00000132849	18	24
ENSG00000116117	35	71
ENSG00000138385	157	54
ENSG00000005486	39	95
ENSG00000185246	94	88
ENSG00000168385	30	13
ENSG00000005194	142	157
ENSG00000144535	64	80
ENSG00000169851	101	11
ENSG00000116754	49	40
ENSG00000125445	108	67
ENSG00000175606	160	53
ENSG00000177034	253	114
ENSG00000140750	80	128
ENSG00000173327	16	9
ENSG00000090905	114	125
ENSG00000184076	229	159
ENSG00000121769	67	32
ENSG00000172890	53	94
ENSG00000140945	72	34
ENSG00000144827	192	554
ENSG00000196458	23	7
ENSG00000138756	29	38
ENSG00000165476	16	6
ENSG00000102468	56	51
ENSG00000177971	150	114
ENSG00000154945	15	6
ENSG00000129292	9	7
ENSG00000233006	27	48
ENSG00000145087	22	12
ENSG00000204619	278	337
ENSG00000049618	34	30
ENSG00000115840	21	22
ENSG00000133083	100	73
ENSG00000080823	22	34
ENSG00000140718	129	80
ENSG00000144566	76	11
ENSG00000144597	280	226
ENSG00000135503	67	5
ENSG00000125675	113	127
ENSG00000135709	93	76
ENSG00000255112	251	159
ENSG00000172548	12	1
ENSG00000127870	77	302
ENSG00000165731	10	15
ENSG00000150457	36	18
ENSG00000111647	210	251
ENSG00000136869	18	48
ENSG00000072041	87	83
ENSG00000186001	58	165
ENSG00000152818	10	1
ENSG00000133606	166	253
ENSG00000113013	174	88
ENSG00000028116	16	3
ENSG00000166111	66	95
ENSG00000019144	15	10
ENSG00000198169	13	4
ENSG00000077080	111	212
ENSG00000178764	39	92
ENSG00000136861	48	162
ENSG00000100664	78	200
ENSG00000117016	31	65
ENSG00000152520	25	63
ENSG00000170899	26	14
ENSG00000109381	69	133
ENSG00000144118	62	99
ENSG00000117600	24	48
ENSG00000112305	133	90
ENSG00000164163	75	37
ENSG00000083444	4	1
ENSG00000004961	400	641
ENSG00000117859	12	9
ENSG00000142408	132	79
ENSG00000197457	76	60
ENSG00000149575	68	122
ENSG00000177200	9	14
ENSG00000061676	31	253
ENSG00000276966	113	316
ENSG00000075089	200	109
ENSG00000122786	16	9
ENSG00000145817	209	264
ENSG00000185414	71	131
ENSG00000186469	17	23
ENSG00000079134	99	160
ENSG00000223959	64	77
ENSG00000108424	105	9
ENSG00000143442	38	65
ENSG00000133858	69	87
ENSG00000166226	75	34
ENSG00000136878	27	7
ENSG00000197694	121	61
ENSG00000053372	178	53
ENSG00000117906	198	118
ENSG00000103657	57	8
ENSG00000110171	208	136
ENSG00000148700	18	133
ENSG00000170759	7	4
ENSG00000100823	110	84
ENSG00000023572	41	12
ENSG00000180611	121	129
ENSG00000086730	6	24
ENSG00000133134	126	183
ENSG00000162944	15	25
ENSG00000103353	150	113
ENSG00000168769	30	62
ENSG00000261115	53	12
ENSG00000108468	51	9
ENSG00000170579	178	34
ENSG00000055130	142	210
ENSG00000198604	63	43
ENSG00000227057	211	65
ENSG00000167515	157	164
ENSG00000119013	42	25
ENSG00000073605	36	39
ENSG00000183431	101	26
ENSG00000151322	9	71
ENSG00000181090	86	209
ENSG00000171051	3	16
ENSG00000135365	30	76
ENSG00000085719	60	103
ENSG00000249592	36	17
ENSG00000165973	48	3
ENSG00000163820	46	68
ENSG00000179604	41	31
ENSG00000139746	35	17
ENSG00000139433	10	2
ENSG00000116903	81	63
ENSG00000280660	12	25
ENSG00000170458	5	16
ENSG00000165782	92	178
ENSG00000075826	26	29
ENSG00000196961	165	317
ENSG00000198964	42	19
ENSG00000174516	19	10
ENSG00000168918	7	14
ENSG00000158710	14	15
ENSG00000211460	126	10
ENSG00000187446	168	283
ENSG00000105819	99	155
ENSG00000156113	26	4
ENSG00000174938	143	121
ENSG00000013297	23	10
ENSG00000167378	81	108
ENSG00000163655	146	120
ENSG00000112335	17	7
ENSG00000161016	13	11
ENSG00000145354	60	162
ENSG00000114686	281	237
ENSG00000023171	20	14
ENSG00000100796	13	2
ENSG00000138378	26	5
ENSG00000140688	16	5
ENSG00000100744	135	362
ENSG00000125354	156	163
ENSG00000176749	122	213
ENSG00000159692	160	170
ENSG00000172350	26	9
ENSG00000178996	42	26
ENSG00000101444	100	18
ENSG00000157219	77	82
ENSG00000175182	105	181
ENSG00000259291	1	NA
ENSG00000169744	33	31
ENSG00000178075	33	51
ENSG00000086232	189	231
ENSG00000150394	46	42
ENSG00000114978	26	7
ENSG00000163565	8	20
ENSG00000130724	141	97
ENSG00000112079	31	116
ENSG00000160752	44	36
ENSG00000101542	14	60
ENSG00000198087	53	89
ENSG00000024048	5	10
ENSG00000105711	8	11
ENSG00000167654	89	84
ENSG00000109158	22	26
ENSG00000067182	9	37
ENSG00000179262	236	285
ENSG00000110427	63	55
ENSG00000176771	9	7
ENSG00000145912	162	204
ENSG00000249042	14	38
ENSG00000165959	13	6
ENSG00000113048	115	12
ENSG00000186310	116	63
ENSG00000148824	8	NA
ENSG00000179542	162	77
ENSG00000115419	15	2
ENSG00000119711	27	82
ENSG00000136942	9	20
ENSG00000173548	55	33
ENSG00000169504	8	NA
ENSG00000118276	44	35
ENSG00000079335	25	101
ENSG00000168374	116	41
ENSG00000101132	71	212
ENSG00000144468	39	75
ENSG00000175416	83	310
ENSG00000110931	49	69
ENSG00000082153	47	3
ENSG00000006831	31	14
ENSG00000125863	75	41
ENSG00000117222	53	54
ENSG00000058404	24	173
ENSG00000136770	19	32
ENSG00000237298	24	4
ENSG00000137462	10	18
ENSG00000176155	28	67
ENSG00000133812	38	203
ENSG00000091164	116	180
ENSG00000118762	46	116
ENSG00000078687	17	11
ENSG00000187079	35	65
ENSG00000168490	37	19
ENSG00000154845	44	65
ENSG00000163818	18	12
ENSG00000134851	16	10
ENSG00000072121	37	104
ENSG00000092439	48	58
ENSG00000127561	49	29
ENSG00000005448	24	125
ENSG00000135930	183	223
ENSG00000181929	121	90
ENSG00000204071	78	16
ENSG00000171530	50	8
ENSG00000123607	15	NA
ENSG00000164985	161	83
ENSG00000108854	75	82
ENSG00000165209	33	41
ENSG00000114127	3	1
ENSG00000183775	30	17
ENSG00000144674	13	24
ENSG00000198420	37	120
ENSG00000163577	26	55
ENSG00000179818	44	86
ENSG00000176105	89	80
ENSG00000204314	73	43
ENSG00000088812	159	191
ENSG00000180357	2	NA
ENSG00000269958	20	NA
ENSG00000148572	166	78
ENSG00000108848	39	74
ENSG00000100462	89	40
ENSG00000144730	10	27
ENSG00000153310	66	112
ENSG00000088247	127	117
ENSG00000114841	10	19
ENSG00000165138	31	48
ENSG00000180957	195	429
ENSG00000170653	30	81
ENSG00000268362	27	60
ENSG00000185278	61	124
ENSG00000164941	26	34
ENSG00000136718	85	105
ENSG00000242808	9	NA
ENSG00000114902	83	77
ENSG00000178952	99	5
ENSG00000143842	28	47
ENSG00000131508	63	64
ENSG00000167553	8	10
ENSG00000197535	98	65
ENSG00000128590	95	12
ENSG00000175573	145	52
ENSG00000132842	18	16
ENSG00000116857	44	19
ENSG00000226419	43	111
ENSG00000184220	66	12
ENSG00000073417	29	18
ENSG00000119231	58	59
ENSG00000102401	507	416
ENSG00000241973	81	64
ENSG00000178234	119	114
ENSG00000163840	9	20
ENSG00000123066	22	56
ENSG00000151229	36	98
ENSG00000206573	12	22
ENSG00000106052	100	29
ENSG00000147475	8	14
ENSG00000134056	90	4
ENSG00000122733	70	26
ENSG00000168314	5	3
ENSG00000196776	89	10
ENSG00000105993	8	4
ENSG00000129596	24	NA
ENSG00000128581	177	318
ENSG00000177733	73	175
ENSG00000170515	33	3
ENSG00000122406	9	9
ENSG00000069869	70	44
ENSG00000162599	55	100
ENSG00000064655	8	51
ENSG00000104859	12	28
ENSG00000250903	6	7
ENSG00000179456	41	26
ENSG00000130770	117	141
ENSG00000197603	20	53
ENSG00000143314	45	7
ENSG00000077420	8	18
ENSG00000164050	57	60
ENSG00000083857	17	47
ENSG00000127314	14	39
ENSG00000185008	12	11
ENSG00000123684	19	233
ENSG00000011523	157	8
ENSG00000112851	51	68
ENSG00000166441	17	28
ENSG00000164112	43	122
ENSG00000062725	66	34
ENSG00000126870	26	48
ENSG00000167613	25	53
ENSG00000068400	22	3
ENSG00000115084	26	63
ENSG00000144320	66	9
ENSG00000152931	45	9
ENSG00000100030	89	63
ENSG00000149136	113	208
ENSG00000109133	31	29
ENSG00000138443	41	9
ENSG00000150459	10	8
ENSG00000103512	272	353
ENSG00000172380	16	31
ENSG00000162636	55	35
ENSG00000161638	10	3
ENSG00000092531	33	31
ENSG00000273841	135	11
ENSG00000167004	2	2
ENSG00000204442	86	28
ENSG00000175426	6	13
ENSG00000008083	8	5
ENSG00000158526	57	56
ENSG00000161980	189	184
ENSG00000162852	35	48
ENSG00000189223	1	1
ENSG00000011426	15	1
ENSG00000286318	3	9
ENSG00000152291	61	34
ENSG00000104164	142	203
ENSG00000121481	22	15
ENSG00000204301	2	3
ENSG00000261326	42	16
ENSG00000175727	15	8
ENSG00000152990	8	36
ENSG00000117155	55	26
ENSG00000218739	75	35
ENSG00000163590	73	95
ENSG00000121905	22	62
ENSG00000176148	33	53
ENSG00000067066	26	26
ENSG00000206535	70	114
ENSG00000069509	177	259
ENSG00000188229	32	87
ENSG00000279118	5	13
ENSG00000128654	111	121
ENSG00000023734	87	126
ENSG00000083937	37	2
ENSG00000165121	39	122
ENSG00000105855	15	47
ENSG00000173530	5	NA
ENSG00000163466	100	83
ENSG00000100883	70	37
ENSG00000133398	25	66
ENSG00000196954	14	13
ENSG00000162374	35	10
ENSG00000129245	104	244
ENSG00000144579	28	23
ENSG00000171163	7	6
ENSG00000123349	15	18
ENSG00000151090	33	8
ENSG00000148143	19	38
ENSG00000123338	24	45
ENSG00000008988	4	3
ENSG00000078295	1	NA
ENSG00000139737	23	7
ENSG00000123240	89	116
ENSG00000175087	84	130
ENSG00000213719	10	15
ENSG00000173611	58	21
ENSG00000180353	8	36
ENSG00000145246	60	125
ENSG00000165185	39	92
ENSG00000041357	119	239
ENSG00000083828	70	103
ENSG00000105376	3	2
ENSG00000158220	6	5
ENSG00000162409	107	12
ENSG00000089159	32	59
ENSG00000157680	16	33
ENSG00000132357	18	2
ENSG00000179532	28	24
ENSG00000130707	29	NA
ENSG00000204287	3	9
ENSG00000011114	22	9
ENSG00000034510	14	NA
ENSG00000170919	70	127
ENSG00000139668	46	148
ENSG00000119688	12	15
ENSG00000182512	139	79
ENSG00000139200	35	96
ENSG00000109320	21	21
ENSG00000157110	11	9
ENSG00000147642	33	17
ENSG00000102898	37	6
ENSG00000114631	27	10
ENSG00000110651	2	3
ENSG00000114942	6	1
ENSG00000168259	155	402
ENSG00000122965	33	59
ENSG00000137507	8	NA
ENSG00000144959	9	6
ENSG00000111371	5	42
ENSG00000124507	4	2
ENSG00000165895	51	37
ENSG00000001629	55	32
ENSG00000282164	32	55
ENSG00000172466	35	22
ENSG00000119471	20	32
ENSG00000146433	32	44
ENSG00000184277	94	125
ENSG00000136867	16	19
ENSG00000184524	29	40
ENSG00000132879	12	56
ENSG00000127957	15	29
ENSG00000137267	6	13
ENSG00000163902	29	4
ENSG00000253877	6	3
ENSG00000075651	21	8
ENSG00000104427	34	16
ENSG00000173039	6	19
ENSG00000119397	30	147
ENSG00000109458	38	58
ENSG00000171160	16	3
ENSG00000067191	23	46
ENSG00000166479	250	53
ENSG00000177879	49	19
ENSG00000174080	39	2
ENSG00000106245	36	4
ENSG00000163516	11	12
ENSG00000103145	119	110
ENSG00000164181	9	1
ENSG00000110958	10	7
ENSG00000138496	2	9
ENSG00000023516	123	179
ENSG00000126860	19	10
ENSG00000157214	65	26
ENSG00000143198	23	27
ENSG00000183624	42	68
ENSG00000139579	28	95
ENSG00000030419	26	14
ENSG00000102103	170	161
ENSG00000050030	80	94
ENSG00000104723	84	165
ENSG00000171824	4	5
ENSG00000144445	27	14
ENSG00000085982	26	76
ENSG00000137177	13	68
ENSG00000140941	133	82
ENSG00000172331	57	22
ENSG00000137710	33	36
ENSG00000166402	6	4
ENSG00000106153	96	54
ENSG00000122550	87	118
ENSG00000164663	11	19
ENSG00000167114	43	7
ENSG00000214765	17	22
ENSG00000165424	9	4
ENSG00000213625	7	5
ENSG00000189079	73	189
ENSG00000113552	115	81
ENSG00000048544	72	3
ENSG00000006125	61	15
ENSG00000179104	14	6
ENSG00000147650	61	409
ENSG00000107077	47	75
ENSG00000150867	17	23
ENSG00000158470	49	13
ENSG00000089597	39	3
ENSG00000154803	4	5
ENSG00000166689	26	60
ENSG00000174173	74	81
ENSG00000162407	16	56
ENSG00000248019	29	12
ENSG00000074071	61	150
ENSG00000104863	142	254
ENSG00000136819	47	14
ENSG00000110218	76	138
ENSG00000009413	23	55
ENSG00000064651	11	NA
ENSG00000185742	48	12
ENSG00000136875	30	1
ENSG00000187239	56	77
ENSG00000047365	35	64
ENSG00000113621	57	NA
ENSG00000131873	14	4
ENSG00000164794	14	21
ENSG00000015479	22	22
ENSG00000167642	162	40
ENSG00000130024	32	1
ENSG00000168496	26	50
ENSG00000148175	24	20
ENSG00000159685	6	NA
ENSG00000054690	24	12
ENSG00000060138	19	17
ENSG00000104365	57	108
ENSG00000072864	37	17
ENSG00000148334	120	18
ENSG00000139684	37	26
ENSG00000169564	22	11
ENSG00000116983	4	2
ENSG00000143772	38	55
ENSG00000171634	21	80
ENSG00000180370	28	45
ENSG00000170832	117	276
ENSG00000126947	125	43
ENSG00000035141	106	155
ENSG00000164889	9	4
ENSG00000106484	100	3
ENSG00000186166	28	26
ENSG00000154124	24	15
ENSG00000164117	10	14
ENSG00000159202	74	63
ENSG00000112282	19	28
ENSG00000105778	17	10
ENSG00000158445	111	117
ENSG00000198563	46	68
ENSG00000124164	71	161
ENSG00000123570	86	67
ENSG00000039319	24	37
ENSG00000235750	5	4
ENSG00000142676	8	13
ENSG00000125901	124	179
ENSG00000119772	6	3
ENSG00000103034	100	5
ENSG00000158636	50	37
ENSG00000087152	72	153
ENSG00000103723	14	27
ENSG00000154723	118	227
ENSG00000215788	8	11
ENSG00000183696	1	NA
ENSG00000174132	118	160
ENSG00000279419	11	6
ENSG00000113240	13	4
ENSG00000188419	161	333
ENSG00000214029	30	60
ENSG00000145495	50	30
ENSG00000050426	57	34
ENSG00000176381	7	NA
ENSG00000119927	9	77
ENSG00000105854	32	61
ENSG00000175161	28	12
ENSG00000185090	65	73
ENSG00000167601	38	53
ENSG00000165801	32	82
ENSG00000240764	12	70
ENSG00000198887	42	88
ENSG00000166200	147	50
ENSG00000213949	18	2
ENSG00000075413	30	70
ENSG00000185432	29	87
ENSG00000197249	13	22
ENSG00000142186	142	193
ENSG00000135837	11	77
ENSG00000152558	17	NA
ENSG00000169282	27	43
ENSG00000136238	50	25
ENSG00000061794	112	130
ENSG00000133135	63	147
ENSG00000155858	62	102
ENSG00000155099	32	35
ENSG00000213614	23	32
ENSG00000186416	239	252
ENSG00000137478	20	18
ENSG00000044115	26	31
ENSG00000132153	30	48
ENSG00000162639	20	149
ENSG00000169764	9	17
ENSG00000115594	1	1
ENSG00000109270	127	223
ENSG00000134884	46	53
ENSG00000072786	15	5
ENSG00000150995	40	13
ENSG00000077147	10	NA
ENSG00000183291	7	NA
ENSG00000130226	37	45
ENSG00000132669	84	55
ENSG00000034053	2	NA
ENSG00000111266	15	1
ENSG00000132780	21	52
ENSG00000128881	54	46
ENSG00000166847	9	3
ENSG00000232931	23	65
ENSG00000197536	14	18
ENSG00000197283	3	2
ENSG00000157216	30	4
ENSG00000100632	96	70
ENSG00000188021	84	41
ENSG00000106344	15	3
ENSG00000136448	93	45
ENSG00000165392	7	48
ENSG00000155970	23	14
ENSG00000028839	44	62
ENSG00000242485	50	31
ENSG00000272505	1	14
ENSG00000172915	25	22
ENSG00000264112	2	6
ENSG00000125386	16	39
ENSG00000172936	3	21
ENSG00000125149	78	19
ENSG00000178917	10	13
ENSG00000139641	19	4
ENSG00000124772	1	NA
ENSG00000139726	168	155
ENSG00000143226	8	31
ENSG00000178035	13	12
ENSG00000127884	56	5
ENSG00000176490	134	122
ENSG00000183579	8	12
ENSG00000164258	33	16
ENSG00000101144	14	46
ENSG00000081377	41	94
ENSG00000007392	13	5
ENSG00000138685	8	19
ENSG00000100983	67	18
ENSG00000166946	134	372
ENSG00000168438	19	19
ENSG00000163964	40	69
ENSG00000181619	9	53
ENSG00000065518	9	17
ENSG00000247556	67	49
ENSG00000148730	15	33
ENSG00000071967	10	29
ENSG00000068724	22	74
ENSG00000112996	17	27
ENSG00000166912	25	42
ENSG00000154975	37	23
ENSG00000101182	142	94
ENSG00000134748	12	29
ENSG00000173456	109	41
ENSG00000163788	33	31
ENSG00000174013	16	58
ENSG00000167110	76	126
ENSG00000134779	58	13
ENSG00000233639	4	3
ENSG00000079805	48	57
ENSG00000065150	134	28
ENSG00000111911	1	1
ENSG00000104660	21	40
ENSG00000228794	14	5
ENSG00000196290	62	48
ENSG00000197724	16	14
ENSG00000102699	49	68
ENSG00000109339	8	3
ENSG00000120688	72	25
ENSG00000108381	8	3
ENSG00000132702	6	2
ENSG00000120616	22	18
ENSG00000170860	27	7
ENSG00000078369	68	159
ENSG00000204084	10	6
ENSG00000161981	39	49
ENSG00000174953	11	NA
ENSG00000115053	7	NA
ENSG00000108389	120	24
ENSG00000185900	28	17
ENSG00000214021	8	9
ENSG00000134186	5	14
ENSG00000059377	10	10
ENSG00000048392	46	34
ENSG00000281026	32	67
ENSG00000109919	62	20
ENSG00000146112	6	9
ENSG00000104904	135	234
ENSG00000136045	128	46
ENSG00000111817	24	2
ENSG00000182158	25	44
ENSG00000111052	74	80
ENSG00000155363	8	14
ENSG00000130147	19	15
ENSG00000143093	75	79
ENSG00000104218	27	66
ENSG00000152782	5	2
ENSG00000115355	8	38
ENSG00000231607	10	45
ENSG00000106976	44	54
ENSG00000110172	2	NA
ENSG00000196586	13	65
ENSG00000198673	38	28
ENSG00000177511	58	116
ENSG00000203747	7	23
ENSG00000158290	31	7
ENSG00000140455	42	42
ENSG00000174442	17	3
ENSG00000036257	48	80
ENSG00000081913	35	38
ENSG00000078328	46	77
ENSG00000164039	7	1
ENSG00000063177	6	2
ENSG00000119421	99	190
ENSG00000177853	16	32
ENSG00000158623	76	11
ENSG00000111737	118	116
ENSG00000138326	9	21
ENSG00000120889	5	9
ENSG00000167325	52	19
ENSG00000204946	21	24
ENSG00000121753	3	4
ENSG00000173465	82	1
ENSG00000148120	12	29
ENSG00000273247	18	48
ENSG00000137055	42	8
ENSG00000105401	174	140
ENSG00000163807	26	NA
ENSG00000143337	13	12
ENSG00000113721	28	3
ENSG00000166454	52	39
ENSG00000137312	18	112
ENSG00000149257	1	NA
ENSG00000127947	23	4
ENSG00000024862	11	2
ENSG00000133026	36	16
ENSG00000081154	19	20
ENSG00000132965	5	17
ENSG00000126457	86	40
ENSG00000122692	18	12
ENSG00000186212	17	5
ENSG00000185158	57	66
ENSG00000028137	4	15
ENSG00000039560	17	2
ENSG00000158458	5	NA
ENSG00000196597	22	30
ENSG00000153989	15	1
ENSG00000204580	26	33
ENSG00000196542	12	21
ENSG00000123609	2	6
ENSG00000172031	12	6
ENSG00000111897	24	2
ENSG00000107872	10	6
ENSG00000143149	5	8
ENSG00000188786	4	14
ENSG00000264522	10	11
ENSG00000134343	20	13
ENSG00000137221	19	5
ENSG00000114544	16	7
ENSG00000198301	44	33
ENSG00000141380	93	139
ENSG00000124374	5	4
ENSG00000158467	12	56
ENSG00000166822	16	1
ENSG00000174197	8	20
ENSG00000104671	11	12
ENSG00000145675	16	NA
ENSG00000118160	30	31
ENSG00000205189	6	9
ENSG00000100284	13	26
ENSG00000132535	24	85
ENSG00000170500	22	52
ENSG00000286190	43	47
ENSG00000122026	8	18
ENSG00000188566	4	4
ENSG00000141425	31	50
ENSG00000119705	12	3
ENSG00000164442	15	8
ENSG00000125733	7	1
ENSG00000177981	59	NA
ENSG00000154493	30	8
ENSG00000152382	56	76
ENSG00000101849	108	129
ENSG00000136518	10	15
ENSG00000204065	87	16
ENSG00000135426	11	21
ENSG00000115459	8	12
ENSG00000145242	31	74
ENSG00000169021	109	162
ENSG00000138696	26	46
ENSG00000070476	5	20
ENSG00000108298	14	24
ENSG00000169860	2	12
ENSG00000063015	6	3
ENSG00000155511	6	11
ENSG00000166887	33	NA
ENSG00000257103	13	2
ENSG00000185986	5	5
ENSG00000129566	40	130
ENSG00000124762	2	3
ENSG00000129933	26	30
ENSG00000188994	11	25
ENSG00000154856	3	27
ENSG00000163694	5	12
ENSG00000184983	139	53
ENSG00000088543	1	NA
ENSG00000162368	2	1
ENSG00000171791	11	12
ENSG00000168610	26	42
ENSG00000244627	34	70
ENSG00000179820	61	116
ENSG00000197296	32	18
ENSG00000126524	36	12
ENSG00000011021	34	56
ENSG00000113141	8	2
ENSG00000164587	8	21
ENSG00000169247	16	8
ENSG00000106244	65	44
ENSG00000137642	8	2
ENSG00000118058	3	NA
ENSG00000125629	15	96
ENSG00000128602	13	33
ENSG00000104419	3	2
ENSG00000134153	41	12
ENSG00000166833	18	20
ENSG00000118482	14	39
ENSG00000169976	42	3
ENSG00000140836	48	25
ENSG00000266777	6	14
ENSG00000066084	11	4
ENSG00000114520	15	NA
ENSG00000101161	154	67
ENSG00000063854	90	218
ENSG00000250510	38	5
ENSG00000119321	6	16
ENSG00000057663	41	62
ENSG00000183718	12	9
ENSG00000145349	9	8
ENSG00000188647	23	70
ENSG00000063046	3	3
ENSG00000138801	65	53
ENSG00000205356	5	1
ENSG00000121892	6	4
ENSG00000172037	15	11
ENSG00000101350	49	35
ENSG00000167851	4	33
ENSG00000148411	37	13
ENSG00000172586	3	2
ENSG00000124570	35	62
ENSG00000179832	1	1
ENSG00000091317	14	20
ENSG00000134333	26	1
ENSG00000035115	31	44
ENSG00000234745	1	1
ENSG00000198899	6	3
ENSG00000175066	3	1
ENSG00000104765	10	40
ENSG00000130997	14	23
ENSG00000281649	39	181
ENSG00000131467	112	62
ENSG00000106571	8	74
ENSG00000137075	17	22
ENSG00000087263	78	108
ENSG00000173120	3	NA
ENSG00000140575	29	55
ENSG00000056972	10	32
ENSG00000101363	143	99
ENSG00000196268	31	58
ENSG00000140988	1	1
ENSG00000149716	7	9
ENSG00000125691	14	20
ENSG00000055609	27	132
ENSG00000187164	10	5
ENSG00000171865	5	NA
ENSG00000163884	6	5
ENSG00000115282	30	15
ENSG00000073614	31	120
ENSG00000168994	17	18
ENSG00000139350	26	24
ENSG00000065427	66	8
ENSG00000122435	7	8
ENSG00000178440	6	25
ENSG00000138834	9	2
ENSG00000113569	5	NA
ENSG00000137802	3	1
ENSG00000069702	7	15
