gene	AD	CTL	delta	z_change	perc_AD	perc_CTL	delta_perc	HigherNetwork
ENSG00000233639	4	3	1	0.01406279363061616	0.21183053557154277	0.16027178257394084	0.05155875299760193	AD
ENSG00000079805	48	57	-9	-0.14943678659151036	0.6268318678390621	0.6273647748467892	-5.329070077271236e-4	Control
ENSG00000065150	134	28	106	1.7308083859629446	0.7624567013056222	0.5063948840927258	0.25606181721289634	AD
ENSG00000111911	1	1	0	-0.0022871643915964943	0.04782840394351186	0.04209965361044498	0.005728750333066877	Control
ENSG00000104660	21	40	-19	-0.3129363668136369	0.4845456967759126	0.5700772715161204	-0.08553157474020784	Control
ENSG00000228794	14	5	9	0.1448624578083174	0.4108713029576339	0.22368771649347188	0.18718358646416203	AD
ENSG00000196290	62	48	14	0.22661224791938067	0.6637356781241673	0.5995203836930456	0.06421529443112173	AD
ENSG00000197724	16	14	2	0.03041275165282881	0.4373834265920597	0.3799626965094591	0.057420730082600624	AD
ENSG00000102699	49	68	-19	-0.3129363668136369	0.6305622168931522	0.6606714628297362	-0.03010924593658404	Control
ENSG00000109339	8	3	5	0.07946262571946677	0.3160138555822009	0.16027178257394084	0.15574207300826007	AD
ENSG00000120688	72	25	47	0.7661608626523982	0.6837196909139355	0.48627764455102584	0.19744204636290963	AD
ENSG00000108381	8	3	5	0.07946262571946677	0.3160138555822009	0.16027178257394084	0.15574207300826007	AD
ENSG00000132702	6	2	4	0.06311266769725413	0.2696509459099387	0.11204369837463363	0.15760724753530508	AD
ENSG00000120616	22	18	4	0.06311266769725413	0.49213962163602454	0.42312816413535836	0.06901145750066617	AD
ENSG00000170860	27	7	20	0.3247119960526566	0.5325073274713562	0.2675193178790301	0.2649880095923261	AD
ENSG00000078369	68	159	-91	-1.490133344412948	0.6761257660538236	0.7857713828936851	-0.10964561683986151	Control
ENSG00000204084	10	6	4	0.06311266769725413	0.35251798561151076	0.24660271782573942	0.10591526778577134	AD
ENSG00000161981	39	49	-10	-0.16578674461372303	0.5951239008792966	0.6023181454836131	-0.007194244604316502	Control
ENSG00000108389	120	24	96	1.5673088057408182	0.7517985611510791	0.4794830802025047	0.27231548094857444	AD
ENSG00000185900	28	17	11	0.1775623738527427	0.5390354383160139	0.4132693844924061	0.12576605382360778	AD
ENSG00000214021	8	9	-1	-0.01863712241380915	0.3160138555822009	0.3050892619237943	0.01092459365840659	Control
ENSG00000134186	5	14	-9	-0.14943678659151036	0.24260591526778577	0.3799626965094591	-0.1373567812416733	Control
ENSG00000059377	10	10	0	-0.0022871643915964943	0.35251798561151076	0.32187583266719955	0.03064215294431122	Control
ENSG00000048392	46	34	12	0.19391233187495535	0.6209698907540634	0.5428990141220357	0.07807087663202772	AD
ENSG00000281026	32	67	-35	-0.5745356951690394	0.5639488409272582	0.6576072475353051	-0.09365840660804692	Control
ENSG00000109919	62	20	42	0.6844110725413349	0.6637356781241673	0.44537703170796694	0.2183586464162004	AD
ENSG00000146112	6	9	-3	-0.05133703845823445	0.2696509459099387	0.3050892619237943	-0.03543831601385561	Control
ENSG00000104904	135	234	-99	-1.6209330085906493	0.7637889688249401	0.8422595257127631	-0.078470556887823	Control
ENSG00000136045	128	46	82	1.338409393429841	0.7585931254996003	0.592326139088729	0.16626698641087134	AD
ENSG00000111817	24	2	22	0.3574119120970819	0.5077271516120437	0.11204369837463363	0.3956834532374101	AD
ENSG00000182158	25	44	-19	-0.3129363668136369	0.5154543032240874	0.5848654409805489	-0.06941113775646157	Control
ENSG00000111052	74	80	-6	-0.10038691252487242	0.687849720223821	0.6849187316813216	0.002930988542499402	Control
ENSG00000155363	8	14	-6	-0.10038691252487242	0.3160138555822009	0.3799626965094591	-0.06394884092725817	Control
ENSG00000130147	19	15	4	0.06311266769725413	0.46989075406341596	0.3911537436717293	0.07873701039168668	AD
ENSG00000143093	75	79	-4	-0.06768699648044711	0.689714894750866	0.6826538768984812	0.007061017852384777	Control
ENSG00000104218	27	66	-39	-0.6399355272578899	0.5325073274713562	0.6540101252331468	-0.12150279776179063	Control
ENSG00000152782	5	2	3	0.04676270967504147	0.24260591526778577	0.11204369837463363	0.13056221689315214	AD
ENSG00000115355	8	38	-30	-0.4927859050579761	0.3160138555822009	0.5612843058886224	-0.24527045030642153	Control
ENSG00000231607	10	45	-35	-0.5745356951690394	0.35251798561151076	0.5885957900346389	-0.23607780442312815	Control
ENSG00000106976	44	54	-10	-0.16578674461372303	0.614308553157474	0.617505995203837	-0.003197442046362964	Control
ENSG00000196586	13	65	-52	-0.8524849815466545	0.397015720756728	0.6508126831867839	-0.2537969624300559	Control
ENSG00000198673	38	28	10	0.16121241583053006	0.5907274180655475	0.5063948840927258	0.0843325339728217	AD
ENSG00000177511	58	116	-58	-0.9505847296799305	0.654543032240874	0.7398081534772182	-0.08526512123634422	Control
ENSG00000203747	7	23	-16	-0.26388649274699894	0.29349853450572877	0.47282174260591525	-0.17932320810018648	Control
ENSG00000158290	31	7	24	0.3901118281415072	0.5567545963229417	0.2675193178790301	0.28923527844391156	AD
ENSG00000140455	42	42	0	-0.0022871643915964943	0.6060484945377032	0.5788702371436184	0.02717825739408475	Control
ENSG00000174442	17	3	14	0.22661224791938067	0.44950706101785237	0.16027178257394084	0.2892352784439115	AD
ENSG00000036257	48	80	-32	-0.5254858211024014	0.6268318678390621	0.6849187316813216	-0.05808686384225947	Control
ENSG00000081913	35	38	-3	-0.05133703845823445	0.5768718358646416	0.5612843058886224	0.015587529976019199	Control
ENSG00000078328	46	77	-31	-0.5091358630801888	0.6209698907540634	0.679056754596323	-0.058086863842259584	Control
ENSG00000164039	7	1	6	0.09581258374167942	0.29349853450572877	0.04209965361044498	0.2513988808952838	AD
ENSG00000063177	6	2	4	0.06311266769725413	0.2696509459099387	0.11204369837463363	0.15760724753530508	AD
ENSG00000119421	99	190	-91	-1.490133344412948	0.7228883559818812	0.8118838262723155	-0.08899547029043431	Control
ENSG00000177853	16	32	-16	-0.26388649274699894	0.4373834265920597	0.530775379696243	-0.0933919531041833	Control
ENSG00000158623	76	11	65	1.060460107052226	0.6917132960298428	0.33679722888355984	0.35491606714628293	AD
ENSG00000111737	118	116	2	0.03041275165282881	0.7484678923527844	0.7398081534772182	0.008659738875566259	AD
ENSG00000138326	9	21	-12	-0.19848666065814832	0.3361310951239009	0.4559019451105782	-0.11977084998667731	Control
ENSG00000120889	5	9	-4	-0.06768699648044711	0.24260591526778577	0.3050892619237943	-0.06248334665600855	Control
ENSG00000167325	52	19	33	0.5372614503414211	0.6380229150013322	0.4337863042899014	0.20423661071143084	AD
ENSG00000204946	21	24	-3	-0.05133703845823445	0.4845456967759126	0.4794830802025047	0.0050626165734078965	Control
ENSG00000121753	3	4	-1	-0.01863712241380915	0.17306155075939247	0.19571009858779642	-0.022648547828403948	Control
ENSG00000173465	82	1	81	1.3220594354076283	0.7005062616573408	0.04209965361044498	0.6584066080468958	AD
ENSG00000148120	12	29	-17	-0.2802364507692116	0.3824940047961631	0.5135891286970423	-0.13109512390087924	Control
ENSG00000273247	18	48	-30	-0.4927859050579761	0.45976552091660006	0.5995203836930456	-0.13975486277644555	Control
ENSG00000137055	42	8	34	0.5536114083636338	0.6060484945377032	0.28710365041300295	0.3189448441247002	AD
ENSG00000105401	174	140	34	0.5536114083636338	0.7990940580868638	0.7711164401811884	0.027977617905675434	AD
ENSG00000143337	13	12	1	0.01406279363061616	0.397015720756728	0.35251798561151076	0.04449773514521721	AD
ENSG00000113721	28	3	25	0.40646178616371986	0.5390354383160139	0.16027178257394084	0.37876365574207305	AD
ENSG00000166454	52	39	13	0.21026228989716803	0.6380229150013322	0.5648814281907807	0.07314148681055155	AD
ENSG00000137312	18	112	-94	-1.5391832184795862	0.45976552091660006	0.7347455369038103	-0.2749800159872102	Control
ENSG00000127947	23	4	19	0.30836203803044393	0.5001332267519318	0.19571009858779642	0.3044231281641354	AD
ENSG00000024862	11	2	9	0.1448624578083174	0.36757260857980284	0.11204369837463363	0.2555289102051692	AD
ENSG00000133026	36	16	20	0.3247119960526566	0.5808686384225953	0.4023447908339995	0.1785238475885958	AD
ENSG00000081154	19	20	-1	-0.01863712241380915	0.46989075406341596	0.44537703170796694	0.02451372235544902	Control
ENSG00000132965	5	17	-12	-0.19848666065814832	0.24260591526778577	0.4132693844924061	-0.1706634692246203	Control
ENSG00000126457	86	40	46	0.7498109046301856	0.7065014654942713	0.5700772715161204	0.13642419397815087	AD
ENSG00000122692	18	12	6	0.09581258374167942	0.45976552091660006	0.35251798561151076	0.10724753530508929	AD
ENSG00000186212	17	5	12	0.19391233187495535	0.44950706101785237	0.22368771649347188	0.2258193445243805	AD
ENSG00000185158	57	66	-9	-0.14943678659151036	0.65201172395417	0.6540101252331468	-0.00199840127897688	Control
ENSG00000028137	4	15	-11	-0.18213670263593568	0.21183053557154277	0.3911537436717293	-0.1793232081001865	Control
ENSG00000039560	17	2	15	0.24296220594159332	0.44950706101785237	0.11204369837463363	0.33746336264321874	AD
ENSG00000196597	22	30	-8	-0.1330868285692977	0.49213962163602454	0.5201172395417	-0.027977617905675434	Control
ENSG00000153989	15	1	14	0.22661224791938067	0.4237942978950173	0.04209965361044498	0.38169464428457234	AD
ENSG00000204580	26	33	-7	-0.11673687054708508	0.5242472688515853	0.5363709032773781	-0.012123634425792784	Control
ENSG00000196542	12	21	-9	-0.14943678659151036	0.3824940047961631	0.4559019451105782	-0.07340794031441511	Control
ENSG00000123609	2	6	-4	-0.06768699648044711	0.12283506528110845	0.24660271782573942	-0.12376765254463097	Control
ENSG00000172031	12	6	6	0.09581258374167942	0.3824940047961631	0.24660271782573942	0.13589128697042366	AD
ENSG00000111897	24	2	22	0.3574119120970819	0.5077271516120437	0.11204369837463363	0.3956834532374101	AD
ENSG00000107872	10	6	4	0.06311266769725413	0.35251798561151076	0.24660271782573942	0.10591526778577134	AD
ENSG00000143149	5	8	-3	-0.05133703845823445	0.24260591526778577	0.28710365041300295	-0.04449773514521718	Control
ENSG00000188786	4	14	-10	-0.16578674461372303	0.21183053557154277	0.3799626965094591	-0.1681321609379163	Control
ENSG00000264522	10	11	-1	-0.01863712241380915	0.35251798561151076	0.33679722888355984	0.015720756727950924	Control
ENSG00000134343	20	13	7	0.11216254176389208	0.478017585931255	0.3673061550759392	0.11071143085531576	AD
ENSG00000137221	19	5	14	0.22661224791938067	0.46989075406341596	0.22368771649347188	0.24620303756994408	AD
ENSG00000114544	16	7	9	0.1448624578083174	0.4373834265920597	0.2675193178790301	0.1698641087130296	AD
ENSG00000198301	44	33	11	0.1775623738527427	0.614308553157474	0.5363709032773781	0.07793764988009588	AD
ENSG00000141380	93	139	-46	-0.7543852334133786	0.7150279776179057	0.7701838529176659	-0.05515587529976018	Control
ENSG00000124374	5	4	1	0.01406279363061616	0.24260591526778577	0.19571009858779642	0.04689581667998935	AD
ENSG00000158467	12	56	-44	-0.7216853173689532	0.3824940047961631	0.6244337863042899	-0.24193978150812684	Control
ENSG00000166822	16	1	15	0.24296220594159332	0.4373834265920597	0.04209965361044498	0.3952837729816147	AD
ENSG00000174197	8	20	-12	-0.19848666065814832	0.3160138555822009	0.44537703170796694	-0.12936317612576603	Control
ENSG00000104671	11	12	-1	-0.01863712241380915	0.36757260857980284	0.35251798561151076	0.015054622968292075	Control
ENSG00000118160	30	31	-1	-0.01863712241380915	0.5494271249666933	0.5257127631228351	0.023714361843858223	Control
ENSG00000205189	6	9	-3	-0.05133703845823445	0.2696509459099387	0.3050892619237943	-0.03543831601385561	Control
ENSG00000100284	13	26	-13	-0.214836618680361	0.397015720756728	0.4933386624034106	-0.09632294164668265	Control
ENSG00000132535	24	85	-61	-0.9996346037465683	0.5077271516120437	0.6945110578204103	-0.1867839062083666	Control
ENSG00000170500	22	52	-30	-0.4927859050579761	0.49213962163602454	0.6095123900879297	-0.11737276845190514	Control
ENSG00000286190	43	47	-4	-0.06768699648044711	0.609912070343725	0.5957900346389555	0.014122035704769442	Control
ENSG00000122026	8	18	-10	-0.16578674461372303	0.3160138555822009	0.42312816413535836	-0.10711430855315746	Control
ENSG00000188566	4	4	0	-0.0022871643915964943	0.21183053557154277	0.19571009858779642	0.01612043698374635	Control
ENSG00000141425	31	50	-19	-0.3129363668136369	0.5567545963229417	0.6040500932587264	-0.04729549693578472	Control
ENSG00000119705	12	3	9	0.1448624578083174	0.3824940047961631	0.16027178257394084	0.22222222222222224	AD
ENSG00000164442	15	8	7	0.11216254176389208	0.4237942978950173	0.28710365041300295	0.13669064748201437	AD
ENSG00000125733	7	1	6	0.09581258374167942	0.29349853450572877	0.04209965361044498	0.2513988808952838	AD
ENSG00000154493	30	8	22	0.3574119120970819	0.5494271249666933	0.28710365041300295	0.26232347455369037	AD
ENSG00000152382	56	76	-20	-0.3292863248358496	0.6486810551558753	0.6762589928057554	-0.027577937649880147	Control
ENSG00000101849	108	129	-21	-0.3456362828580622	0.7363442579269918	0.7595257127631229	-0.0231814548361311	Control
ENSG00000136518	10	15	-5	-0.08403695450265977	0.35251798561151076	0.3911537436717293	-0.03863575806021852	Control
ENSG00000204065	87	16	71	1.1585598551855019	0.7087663202771116	0.4023447908339995	0.30642152944311213	AD
ENSG00000135426	11	21	-10	-0.16578674461372303	0.36757260857980284	0.4559019451105782	-0.08832933653077535	Control
ENSG00000115459	8	12	-4	-0.06768699648044711	0.3160138555822009	0.35251798561151076	-0.036504130029309856	Control
ENSG00000145242	31	74	-43	-0.7053353593467406	0.5567545963229417	0.6718625099920064	-0.1151079136690647	Control
ENSG00000169021	109	162	-53	-0.8688349395688671	0.737410071942446	0.7903010924593659	-0.05289102051691985	Control
ENSG00000138696	26	46	-20	-0.3292863248358496	0.5242472688515853	0.592326139088729	-0.06807887023714365	Control
ENSG00000070476	5	20	-15	-0.2475365347247863	0.24260591526778577	0.44537703170796694	-0.20277111644018117	Control
ENSG00000108298	14	24	-10	-0.16578674461372303	0.4108713029576339	0.4794830802025047	-0.06861177724487078	Control
ENSG00000169860	2	12	-10	-0.16578674461372303	0.12283506528110845	0.35251798561151076	-0.22968292033040233	Control
ENSG00000063015	6	3	3	0.04676270967504147	0.2696509459099387	0.16027178257394084	0.10937916333599787	AD
ENSG00000155511	6	11	-5	-0.08403695450265977	0.2696509459099387	0.33679722888355984	-0.06714628297362113	Control
ENSG00000257103	13	2	11	0.1775623738527427	0.397015720756728	0.11204369837463363	0.28497202238209435	AD
ENSG00000185986	5	5	0	-0.0022871643915964943	0.24260591526778577	0.22368771649347188	0.018918198774313888	Control
ENSG00000129566	40	130	-90	-1.4737833863907355	0.5987210231814548	0.7609912070343725	-0.1622701838529177	Control
ENSG00000124762	2	3	-1	-0.01863712241380915	0.12283506528110845	0.16027178257394084	-0.03743671729283239	Control
ENSG00000129933	26	30	-4	-0.06768699648044711	0.5242472688515853	0.5201172395417	0.004130029309885375	Control
ENSG00000188994	11	25	-14	-0.23118657670257364	0.36757260857980284	0.48627764455102584	-0.118705035971223	Control
ENSG00000154856	3	27	-24	-0.39468615692470016	0.17306155075939247	0.4998667732480682	-0.3268052224886757	Control
ENSG00000163694	5	12	-7	-0.11673687054708508	0.24260591526778577	0.35251798561151076	-0.109912070343725	Control
ENSG00000184983	139	53	86	1.4038092255186916	0.7667199573674394	0.6132427391420198	0.1534772182254196	AD
ENSG00000162368	2	1	1	0.01406279363061616	0.12283506528110845	0.04209965361044498	0.08073541167066348	AD
ENSG00000171791	11	12	-1	-0.01863712241380915	0.36757260857980284	0.35251798561151076	0.015054622968292075	Control
ENSG00000168610	26	42	-16	-0.26388649274699894	0.5242472688515853	0.5788702371436184	-0.05462296829203306	Control
ENSG00000244627	34	70	-36	-0.590885653191252	0.5731414868105515	0.665201172395417	-0.09205968558486544	Control
ENSG00000179820	61	116	-55	-0.9015348556132925	0.6605382360778044	0.7398081534772182	-0.0792699173994138	Control
