gene	AD	CTL
ENSG00000130684	45	NA
ENSG00000125868	22	66
ENSG00000102924	15	26
ENSG00000003137	4	2
ENSG00000108395	32	120
ENSG00000167468	6	1
ENSG00000168288	1	4
ENSG00000140829	8	115
ENSG00000198718	3	66
ENSG00000263321	4	NA
ENSG00000175573	8	25
ENSG00000135457	27	NA
ENSG00000214413	1	NA
ENSG00000180035	8	71
ENSG00000125995	30	33
ENSG00000029725	29	25
ENSG00000132554	13	4
ENSG00000165282	6	42
ENSG00000185863	12	1
ENSG00000185453	16	NA
ENSG00000179111	16	2
ENSG00000090316	6	NA
ENSG00000198001	9	NA
ENSG00000103194	7	19
ENSG00000135976	4	1
ENSG00000279300	20	21
ENSG00000227354	17	NA
ENSG00000257698	12	3
ENSG00000108021	7	NA
ENSG00000131791	7	NA
ENSG00000155368	9	2
ENSG00000166902	8	61
ENSG00000250251	13	1
ENSG00000158715	5	5
ENSG00000198792	64	1
ENSG00000272189	11	1
ENSG00000176619	11	122
ENSG00000166963	3	214
ENSG00000196865	5	22
ENSG00000174132	5	29
ENSG00000124380	4	1
ENSG00000125247	6	NA
ENSG00000102934	5	8
ENSG00000166171	1	NA
ENSG00000105698	11	7
ENSG00000163251	8	9
ENSG00000172046	2	207
ENSG00000228492	2	4
ENSG00000248161	2	10
ENSG00000168438	2	139
ENSG00000111196	2	NA
ENSG00000260314	1	NA
ENSG00000260588	11	1
ENSG00000132128	16	NA
ENSG00000240024	6	4
ENSG00000249923	13	2
ENSG00000110723	6	4
ENSG00000224717	9	4
ENSG00000234835	1	NA
ENSG00000018625	2	59
ENSG00000285918	27	295
ENSG00000181856	16	NA
ENSG00000198888	2	38
ENSG00000203772	4	61
ENSG00000111834	5	3
ENSG00000173889	1	NA
ENSG00000140403	45	27
ENSG00000106459	10	9
ENSG00000149547	1	NA
ENSG00000265656	6	NA
ENSG00000285130	4	51
ENSG00000014919	4	2
ENSG00000176401	25	19
ENSG00000074800	7	NA
ENSG00000091831	3	2
ENSG00000183853	2	35
ENSG00000105202	7	NA
ENSG00000256073	1	NA
ENSG00000149196	5	4
ENSG00000092094	24	5
ENSG00000135632	5	NA
ENSG00000231246	2	6
ENSG00000118412	7	19
ENSG00000134882	9	17
ENSG00000083544	3	17
ENSG00000134531	8	3
ENSG00000198948	1	5
ENSG00000234771	8	6
ENSG00000215156	7	32
ENSG00000241158	2	NA
ENSG00000266904	9	NA
ENSG00000172775	10	7
ENSG00000267938	39	11
ENSG00000105397	4	NA
ENSG00000114982	5	105
ENSG00000013583	3	2
ENSG00000133794	3	NA
ENSG00000154553	5	39
ENSG00000072682	5	NA
ENSG00000159202	9	57
ENSG00000251188	8	16
ENSG00000049089	1	1
ENSG00000115935	2	1
ENSG00000114739	2	2
ENSG00000177556	4	9
ENSG00000058729	1	NA
ENSG00000172548	3	2
ENSG00000070367	8	NA
ENSG00000119509	5	NA
ENSG00000177511	15	60
ENSG00000196104	1	1
ENSG00000115325	3	NA
ENSG00000141698	13	10
ENSG00000137642	10	142
ENSG00000275580	16	235
ENSG00000183598	5	NA
ENSG00000134007	17	5
ENSG00000171953	6	NA
ENSG00000215720	4	NA
ENSG00000285606	8	NA
ENSG00000229739	4	1
ENSG00000125733	10	NA
ENSG00000213123	2	87
ENSG00000005175	12	79
ENSG00000130726	34	141
ENSG00000178425	11	NA
ENSG00000173581	18	6
ENSG00000276337	7	10
ENSG00000274987	4	NA
ENSG00000145191	2	1
ENSG00000140025	8	2
ENSG00000235035	6	NA
ENSG00000233146	22	NA
ENSG00000187164	4	4
ENSG00000143786	6	NA
ENSG00000170502	2	7
ENSG00000120963	4	NA
ENSG00000163875	3	14
ENSG00000179958	14	14
ENSG00000145907	5	NA
ENSG00000279425	3	3
ENSG00000143951	2	NA
ENSG00000100359	101	46
ENSG00000205795	11	NA
ENSG00000099917	3	20
ENSG00000185842	3	35
ENSG00000250764	2	22
ENSG00000205707	9	6
ENSG00000249249	7	4
ENSG00000127415	6	20
ENSG00000186395	9	32
ENSG00000070961	1	18
ENSG00000134243	1	13
ENSG00000173757	36	20
ENSG00000107954	1	NA
ENSG00000103494	4	NA
ENSG00000269054	39	NA
ENSG00000116701	2	39
ENSG00000213676	1	1
ENSG00000116580	4	6
ENSG00000099260	1	2
ENSG00000187051	46	24
ENSG00000259940	3	NA
ENSG00000231645	33	104
ENSG00000174109	14	10
ENSG00000260367	18	NA
ENSG00000198934	25	294
ENSG00000117598	9	20
ENSG00000183549	2	8
ENSG00000143149	6	28
ENSG00000224616	2	NA
ENSG00000141425	16	NA
ENSG00000107862	1	NA
ENSG00000163788	3	6
ENSG00000176105	43	79
ENSG00000166997	9	NA
ENSG00000115548	4	NA
ENSG00000272864	1	NA
ENSG00000257108	6	NA
ENSG00000235641	11	NA
ENSG00000253535	4	226
ENSG00000113140	9	7
ENSG00000177169	9	2
ENSG00000163832	1	121
ENSG00000134444	18	NA
ENSG00000132275	4	100
ENSG00000172840	1	32
ENSG00000262265	9	1
ENSG00000134108	1	32
ENSG00000262312	11	NA
ENSG00000265136	6	61
ENSG00000164296	1	3
ENSG00000117298	5	NA
ENSG00000187601	57	69
ENSG00000103429	6	259
ENSG00000116815	1	NA
ENSG00000181800	4	82
ENSG00000143543	2	43
ENSG00000146094	3	NA
ENSG00000199545	2	NA
ENSG00000111775	6	26
ENSG00000255517	10	NA
ENSG00000145220	2	NA
ENSG00000163155	2	1
ENSG00000234807	14	NA
ENSG00000143748	7	NA
ENSG00000230286	10	3
ENSG00000261609	9	80
ENSG00000163950	3	36
ENSG00000159479	2	NA
ENSG00000002933	4	NA
ENSG00000130227	17	NA
ENSG00000107130	1	NA
ENSG00000185127	2	39
ENSG00000137970	1	NA
ENSG00000288066	6	15
ENSG00000187783	5	43
ENSG00000259151	10	NA
ENSG00000196218	3	4
ENSG00000110651	24	15
ENSG00000281103	7	NA
ENSG00000124766	2	NA
ENSG00000197106	2	20
ENSG00000224728	4	NA
ENSG00000168061	9	47
ENSG00000235823	3	NA
ENSG00000196591	3	2
ENSG00000232160	30	2
ENSG00000277969	9	NA
ENSG00000082438	2	1
ENSG00000115524	5	NA
ENSG00000198786	2	103
ENSG00000175376	9	5
ENSG00000134909	1	9
ENSG00000174574	1	NA
ENSG00000085662	1	4
ENSG00000124151	20	42
ENSG00000182934	2	250
ENSG00000105258	16	16
ENSG00000179240	7	4
ENSG00000205002	11	2
ENSG00000074266	5	34
ENSG00000280809	6	NA
ENSG00000160087	10	43
ENSG00000186063	2	4
ENSG00000271538	2	NA
ENSG00000144821	1	26
ENSG00000171130	4	4
ENSG00000237522	4	16
ENSG00000261460	3	NA
ENSG00000163960	10	NA
ENSG00000136738	7	67
ENSG00000111906	4	37
ENSG00000250999	2	NA
ENSG00000176046	4	1
ENSG00000184056	28	77
ENSG00000160695	1	42
ENSG00000135436	4	NA
ENSG00000231102	1	2
ENSG00000250282	6	6
ENSG00000104043	11	NA
ENSG00000092096	11	34
ENSG00000268530	38	NA
ENSG00000104660	4	2
ENSG00000257298	2	NA
ENSG00000178741	5	3
ENSG00000121931	2	NA
ENSG00000075975	3	6
ENSG00000164284	4	30
ENSG00000138069	8	NA
ENSG00000159082	31	99
ENSG00000175874	2	NA
ENSG00000214189	34	3
ENSG00000124194	17	11
ENSG00000104442	5	123
ENSG00000168398	2	NA
ENSG00000196440	166	4
ENSG00000220575	12	2
ENSG00000166340	5	51
ENSG00000157593	1	7
ENSG00000183783	1	4
ENSG00000161970	23	NA
ENSG00000147408	5	25
ENSG00000144550	4	NA
ENSG00000175928	3	2
ENSG00000198805	5	4
ENSG00000197054	23	NA
ENSG00000023041	9	NA
ENSG00000286952	6	NA
ENSG00000065183	1	24
ENSG00000247134	1	NA
ENSG00000229847	5	NA
ENSG00000242808	2	16
ENSG00000127540	3	1
ENSG00000109686	22	NA
ENSG00000267041	23	NA
ENSG00000228748	3	NA
ENSG00000183801	10	NA
ENSG00000147654	3	1
ENSG00000258317	1	25
ENSG00000287715	9	2
ENSG00000169900	12	6
ENSG00000119862	4	NA
ENSG00000099385	7	2
ENSG00000143815	1	NA
ENSG00000143256	2	69
ENSG00000230773	1	NA
ENSG00000198873	3	5
ENSG00000074319	7	45
ENSG00000177873	7	23
ENSG00000115602	1	NA
ENSG00000138660	7	80
ENSG00000187848	10	21
ENSG00000179950	8	319
ENSG00000172301	5	67
ENSG00000285812	3	21
ENSG00000165512	11	43
ENSG00000158955	3	67
ENSG00000115091	5	4
ENSG00000159147	55	275
ENSG00000127554	5	18
ENSG00000230615	3	NA
ENSG00000137038	8	NA
ENSG00000113739	9	26
ENSG00000105321	28	5
ENSG00000158716	4	NA
ENSG00000267016	11	39
ENSG00000139618	1	NA
ENSG00000095637	9	62
ENSG00000171827	27	157
ENSG00000171084	5	NA
ENSG00000198089	15	7
ENSG00000174775	5	20
ENSG00000125656	6	29
ENSG00000186026	21	NA
ENSG00000166037	1	NA
ENSG00000122705	13	65
ENSG00000257218	16	15
ENSG00000148200	13	32
ENSG00000170615	3	NA
ENSG00000152256	2	2
ENSG00000233038	8	50
ENSG00000181666	3	2
ENSG00000213184	12	NA
ENSG00000261360	10	NA
ENSG00000072364	2	40
ENSG00000091972	9	59
ENSG00000100271	20	175
ENSG00000261719	17	7
ENSG00000187742	7	NA
ENSG00000107175	3	1
ENSG00000102901	2	6
ENSG00000224934	2	2
ENSG00000170209	47	NA
ENSG00000014138	17	15
ENSG00000009954	3	2
ENSG00000169554	3	7
ENSG00000170271	9	6
ENSG00000100225	2	NA
ENSG00000126759	39	NA
ENSG00000167566	9	22
ENSG00000272911	6	NA
ENSG00000249604	2	2
ENSG00000227252	1	NA
ENSG00000163125	1	NA
ENSG00000186765	11	41
ENSG00000179168	12	NA
ENSG00000162396	3	3
ENSG00000167543	5	3
ENSG00000181982	4	NA
ENSG00000285230	76	3
ENSG00000150455	2	NA
ENSG00000165617	9	90
ENSG00000066230	2	26
ENSG00000196943	13	411
ENSG00000134574	1	NA
ENSG00000147853	4	7
ENSG00000184347	1	NA
ENSG00000213090	4	NA
ENSG00000248544	2	NA
ENSG00000115738	1	NA
ENSG00000002919	4	5
ENSG00000267114	23	NA
ENSG00000149716	4	NA
ENSG00000178307	12	8
ENSG00000169413	12	10
ENSG00000167930	10	15
ENSG00000166016	3	93
ENSG00000141314	5	NA
ENSG00000213619	3	2
ENSG00000060237	4	NA
ENSG00000145354	4	17
ENSG00000277831	8	15
ENSG00000109846	8	1
ENSG00000101150	7	12
ENSG00000170425	3	1
ENSG00000116489	3	NA
ENSG00000178928	31	NA
ENSG00000120832	5	34
ENSG00000133030	10	134
ENSG00000077348	31	1
ENSG00000287279	2	NA
ENSG00000283341	4	5
ENSG00000186298	1	2
ENSG00000260430	29	NA
ENSG00000051341	6	NA
ENSG00000198522	1	1
ENSG00000152240	5	4
ENSG00000261678	2	NA
ENSG00000134115	5	6
ENSG00000162889	2	NA
ENSG00000156853	2	157
ENSG00000272677	7	6
ENSG00000183476	3	NA
ENSG00000117859	6	24
ENSG00000143079	1	2
ENSG00000283209	19	84
ENSG00000167074	28	40
ENSG00000137106	5	4
ENSG00000135047	2	NA
ENSG00000117152	2	NA
ENSG00000124257	13	NA
ENSG00000166343	2	36
ENSG00000127603	3	6
ENSG00000145358	4	NA
ENSG00000237686	5	NA
ENSG00000166503	3	84
ENSG00000165055	2	NA
ENSG00000278998	1	NA
ENSG00000113734	4	NA
ENSG00000075426	1	NA
ENSG00000089876	1	NA
ENSG00000236104	7	129
ENSG00000172771	6	3
ENSG00000280187	2	NA
ENSG00000126016	49	84
ENSG00000163882	3	14
ENSG00000228274	107	NA
ENSG00000171824	1	NA
ENSG00000232934	10	6
ENSG00000164889	6	1
ENSG00000104635	1	3
ENSG00000100353	44	16
ENSG00000205060	10	50
ENSG00000141985	2	28
ENSG00000177409	5	9
ENSG00000273198	2	3
ENSG00000157181	2	26
ENSG00000213888	9	164
ENSG00000186001	3	1
ENSG00000081181	2	8
ENSG00000215097	2	NA
ENSG00000204572	16	NA
ENSG00000167281	7	2
ENSG00000090372	6	NA
ENSG00000187905	39	2
ENSG00000163354	3	NA
ENSG00000254192	1	NA
ENSG00000224631	4	NA
ENSG00000121871	5	145
ENSG00000204252	4	3
ENSG00000051523	7	12
ENSG00000100216	20	26
ENSG00000143032	2	2
ENSG00000138031	3	36
ENSG00000025156	2	22
ENSG00000118292	1	4
ENSG00000187513	1	1
ENSG00000108828	13	NA
ENSG00000240418	7	NA
ENSG00000286008	3	3
ENSG00000163131	6	4
ENSG00000260884	4	NA
ENSG00000158987	1	2
ENSG00000242419	9	517
ENSG00000166707	5	NA
ENSG00000128283	9	NA
ENSG00000100138	5	36
ENSG00000188986	2	15
ENSG00000168004	9	NA
ENSG00000242797	8	6
ENSG00000251414	2	NA
ENSG00000064652	4	NA
ENSG00000143858	3	112
ENSG00000138161	4	NA
ENSG00000121101	13	NA
ENSG00000169490	4	16
ENSG00000173193	3	30
ENSG00000215421	1	NA
ENSG00000188542	3	NA
ENSG00000196465	5	5
ENSG00000110324	5	1
ENSG00000126106	4	NA
ENSG00000175931	4	NA
ENSG00000169217	25	220
ENSG00000152601	1	NA
ENSG00000233799	6	NA
ENSG00000213937	12	113
ENSG00000116406	3	NA
ENSG00000284770	4	NA
ENSG00000173960	3	NA
ENSG00000255423	1	NA
ENSG00000041515	7	88
ENSG00000184887	5	4
ENSG00000287957	5	NA
ENSG00000058091	4	271
ENSG00000095564	3	4
ENSG00000073969	4	68
ENSG00000268696	28	NA
ENSG00000198682	1	5
ENSG00000167257	2	55
ENSG00000171135	2	2
ENSG00000089248	4	10
ENSG00000105643	1	NA
ENSG00000220205	6	22
ENSG00000170786	3	2
ENSG00000198816	3	71
ENSG00000144227	4	115
ENSG00000230269	4	NA
ENSG00000260790	10	NA
ENSG00000090905	2	NA
ENSG00000249700	5	NA
ENSG00000174282	49	380
ENSG00000257763	9	NA
ENSG00000113810	6	29
ENSG00000157869	1	30
ENSG00000265996	1	NA
ENSG00000105122	5	11
ENSG00000132842	1	14
ENSG00000230630	7	NA
ENSG00000132952	1	2
ENSG00000224647	20	2
ENSG00000276075	15	NA
ENSG00000197780	2	NA
ENSG00000134864	4	2
ENSG00000065615	4	NA
ENSG00000168079	2	NA
ENSG00000255503	4	NA
ENSG00000230358	1	NA
ENSG00000114738	2	NA
ENSG00000165684	1	NA
ENSG00000232344	10	50
ENSG00000179029	5	NA
ENSG00000137507	4	6
ENSG00000267203	5	NA
ENSG00000117115	2	NA
ENSG00000196810	1	NA
ENSG00000100348	44	NA
ENSG00000214546	11	NA
ENSG00000198680	7	33
ENSG00000129226	21	NA
ENSG00000176915	3	12
ENSG00000151532	5	118
ENSG00000222448	1	NA
ENSG00000165678	8	1
ENSG00000165695	9	NA
ENSG00000260394	15	48
ENSG00000033050	1	16
ENSG00000002330	3	16
ENSG00000143867	2	NA
ENSG00000123810	6	4
ENSG00000213445	2	NA
ENSG00000274080	3	26
ENSG00000128272	26	9
ENSG00000125901	13	4
ENSG00000271427	1	NA
ENSG00000162929	2	1
ENSG00000270882	7	NA
ENSG00000027847	2	5
ENSG00000177971	9	8
ENSG00000239911	1	6
ENSG00000168003	2	1
ENSG00000092621	2	13
ENSG00000251448	4	3
ENSG00000164742	3	75
ENSG00000234084	3	1
ENSG00000261840	7	NA
ENSG00000285646	2	NA
ENSG00000105146	26	4
ENSG00000100075	24	1
ENSG00000068079	3	4
ENSG00000139679	1	NA
ENSG00000126705	3	NA
ENSG00000144659	1	12
ENSG00000139719	2	NA
ENSG00000136274	1	NA
ENSG00000131504	3	20
ENSG00000148053	6	15
ENSG00000172915	7	132
ENSG00000203362	3	NA
ENSG00000182220	26	71
ENSG00000143614	3	9
ENSG00000170743	15	92
ENSG00000152782	6	16
ENSG00000047457	1	NA
ENSG00000100941	14	NA
ENSG00000259118	3	NA
ENSG00000004961	34	129
ENSG00000004700	14	230
ENSG00000235760	4	NA
ENSG00000133985	10	97
ENSG00000110042	11	9
ENSG00000280067	1	4
ENSG00000175970	1	11
ENSG00000227365	4	115
ENSG00000232713	1	NA
ENSG00000279020	33	20
ENSG00000214199	4	NA
ENSG00000215712	5	7
ENSG00000279900	8	NA
ENSG00000171603	7	11
ENSG00000076928	2	34
ENSG00000270012	93	7
ENSG00000147905	1	53
ENSG00000287917	6	15
ENSG00000092201	2	13
ENSG00000109971	6	NA
ENSG00000217488	3	NA
ENSG00000119950	2	51
ENSG00000269837	80	4
ENSG00000111012	2	NA
ENSG00000092847	2	NA
ENSG00000242372	12	16
ENSG00000118473	5	1
ENSG00000228397	1	NA
ENSG00000145623	5	15
ENSG00000263300	2	NA
ENSG00000176623	11	NA
ENSG00000090097	2	NA
ENSG00000095739	2	NA
ENSG00000145868	2	4
ENSG00000230872	3	NA
ENSG00000162444	1	NA
ENSG00000157514	19	12
ENSG00000138002	1	7
ENSG00000117697	1	NA
ENSG00000161013	5	2
ENSG00000224546	4	82
ENSG00000250033	2	NA
ENSG00000159423	9	23
ENSG00000138336	2	35
ENSG00000149735	7	6
ENSG00000123268	3	NA
ENSG00000141298	21	NA
ENSG00000150471	1	35
ENSG00000133422	11	NA
ENSG00000273702	30	2
ENSG00000256087	2	71
ENSG00000107872	7	NA
ENSG00000138642	2	7
ENSG00000167182	1	NA
ENSG00000279179	3	9
ENSG00000132470	22	20
ENSG00000279453	2	NA
ENSG00000230806	5	NA
ENSG00000100028	9	128
ENSG00000277072	4	NA
ENSG00000132975	4	179
ENSG00000225791	3	2
ENSG00000129450	1	4
ENSG00000183092	1	NA
ENSG00000174606	2	1
ENSG00000164398	3	43
ENSG00000263990	14	2
ENSG00000169306	3	NA
ENSG00000137221	6	37
ENSG00000228288	6	NA
ENSG00000134255	2	NA
ENSG00000129518	1	NA
ENSG00000196159	2	NA
ENSG00000119650	7	100
ENSG00000121933	6	NA
ENSG00000234979	53	87
ENSG00000167494	10	NA
ENSG00000276250	3	377
ENSG00000280120	3	291
ENSG00000137767	9	6
ENSG00000179041	1	170
ENSG00000182512	9	5
ENSG00000163156	2	25
ENSG00000126231	3	NA
ENSG00000178662	1	141
ENSG00000226950	7	44
ENSG00000066135	2	NA
ENSG00000171103	1	181
ENSG00000278965	1	4
ENSG00000284600	6	NA
ENSG00000020577	2	NA
ENSG00000278881	71	75
ENSG00000264112	19	NA
ENSG00000198513	6	232
ENSG00000107669	7	158
ENSG00000137941	2	NA
ENSG00000179912	5	21
ENSG00000250156	2	NA
ENSG00000135697	3	NA
ENSG00000143333	1	120
ENSG00000067829	54	95
ENSG00000177034	4	NA
ENSG00000232648	2	NA
ENSG00000146828	11	31
ENSG00000104964	19	67
ENSG00000287896	1	1
ENSG00000085831	2	24
ENSG00000228060	5	1
ENSG00000100442	9	130
ENSG00000204634	2	6
ENSG00000225778	2	NA
ENSG00000166073	4	24
ENSG00000259575	7	75
ENSG00000239213	5	NA
ENSG00000241839	7	26
ENSG00000269896	2	9
ENSG00000110076	2	NA
ENSG00000102271	12	1
ENSG00000152413	2	22
ENSG00000147324	4	1
ENSG00000100354	24	NA
ENSG00000055208	4	NA
ENSG00000166446	27	31
ENSG00000065548	2	NA
ENSG00000120129	1	NA
ENSG00000227507	4	NA
ENSG00000148331	4	23
ENSG00000137207	1	NA
ENSG00000165795	3	11
ENSG00000149930	3	NA
ENSG00000070476	2	2
ENSG00000276633	2	NA
ENSG00000261653	18	3
ENSG00000259972	9	NA
ENSG00000224490	3	NA
ENSG00000271344	3	278
ENSG00000272483	8	1
ENSG00000239569	2	1
ENSG00000255991	12	NA
ENSG00000004660	8	8
ENSG00000198380	11	58
ENSG00000179409	5	290
ENSG00000234913	16	64
ENSG00000070785	2	33
ENSG00000151131	2	NA
ENSG00000179364	1	1
ENSG00000114115	2	NA
ENSG00000100722	8	NA
ENSG00000203413	7	NA
ENSG00000280033	2	NA
ENSG00000164845	15	NA
ENSG00000277566	1	6
ENSG00000065911	1	NA
ENSG00000183690	15	8
ENSG00000117411	4	4
ENSG00000007866	6	6
ENSG00000175309	4	3
ENSG00000117419	3	20
ENSG00000138308	9	NA
ENSG00000141971	6	1
ENSG00000288085	7	NA
ENSG00000224914	1	NA
ENSG00000163866	7	5
ENSG00000103152	14	91
ENSG00000125037	6	3
ENSG00000258725	12	NA
ENSG00000166266	10	48
ENSG00000131943	16	67
ENSG00000272645	1	99
ENSG00000105373	10	3
ENSG00000269964	1	1
ENSG00000128016	7	NA
ENSG00000229422	8	39
ENSG00000197157	2	NA
ENSG00000129353	13	24
ENSG00000106537	5	7
ENSG00000124571	1	NA
ENSG00000260179	1	11
ENSG00000232888	3	NA
ENSG00000142910	3	NA
ENSG00000204590	1	151
ENSG00000136925	4	105
ENSG00000198612	1	NA
ENSG00000168209	5	NA
ENSG00000109906	9	NA
ENSG00000132321	5	NA
ENSG00000085382	3	1
ENSG00000018189	1	NA
ENSG00000253667	2	NA
ENSG00000103018	10	NA
ENSG00000135046	1	NA
ENSG00000078487	3	NA
ENSG00000103343	4	1
ENSG00000183763	4	NA
ENSG00000185112	4	NA
ENSG00000140320	11	NA
ENSG00000100055	13	48
ENSG00000182326	4	NA
ENSG00000112303	3	NA
ENSG00000004399	2	2
ENSG00000279497	14	15
ENSG00000287744	4	NA
ENSG00000137628	6	35
ENSG00000255317	1	NA
ENSG00000164949	5	NA
ENSG00000088179	4	NA
ENSG00000007520	7	22
ENSG00000084070	3	NA
ENSG00000229797	5	1
ENSG00000172757	6	9
ENSG00000170624	1	15
ENSG00000186522	1	1
ENSG00000167614	12	25
ENSG00000165699	1	NA
ENSG00000273493	5	29
ENSG00000187244	4	NA
ENSG00000181938	5	4
ENSG00000155111	3	NA
ENSG00000168569	6	NA
ENSG00000146425	6	82
ENSG00000221890	40	33
ENSG00000119979	2	1
ENSG00000103769	5	1
ENSG00000145335	4	3
ENSG00000162688	11	NA
ENSG00000076706	8	69
ENSG00000179933	5	3
ENSG00000287257	7	32
ENSG00000103449	6	5
ENSG00000275437	24	74
ENSG00000101363	34	36
ENSG00000102760	12	20
ENSG00000028839	1	18
ENSG00000136930	4	8
ENSG00000271795	1	NA
ENSG00000099875	3	NA
ENSG00000163319	1	NA
ENSG00000145920	1	NA
ENSG00000280485	5	NA
ENSG00000181218	2	28
ENSG00000119725	13	1
ENSG00000172375	2	NA
ENSG00000155744	1	2
ENSG00000092208	1	1
ENSG00000139547	2	1
ENSG00000234632	2	NA
ENSG00000111199	6	NA
ENSG00000117528	2	1
ENSG00000088256	20	38
ENSG00000111644	4	NA
ENSG00000166262	10	3
ENSG00000279696	3	NA
ENSG00000006530	24	NA
ENSG00000196150	5	28
ENSG00000113643	11	2
ENSG00000272037	2	NA
ENSG00000260051	9	19
ENSG00000201684	1	NA
ENSG00000162004	9	NA
ENSG00000183530	38	12
ENSG00000198917	1	NA
ENSG00000233058	1	NA
ENSG00000112146	1	7
ENSG00000068024	1	NA
ENSG00000178184	10	1
ENSG00000011304	5	NA
ENSG00000163001	2	NA
ENSG00000164346	2	NA
ENSG00000137267	1	NA
ENSG00000176472	3	NA
ENSG00000149313	8	2
ENSG00000243943	1	22
ENSG00000174365	16	NA
ENSG00000119638	3	20
ENSG00000254858	1	NA
ENSG00000197114	21	70
ENSG00000197771	4	NA
ENSG00000257097	7	17
ENSG00000148943	1	11
ENSG00000113552	2	1
ENSG00000115594	1	2
ENSG00000287306	2	NA
ENSG00000100554	3	NA
ENSG00000132423	1	40
ENSG00000177181	2	244
ENSG00000121653	3	286
ENSG00000123066	4	NA
ENSG00000053770	10	1
ENSG00000286216	1	NA
ENSG00000284633	116	NA
ENSG00000278987	4	NA
ENSG00000101346	21	6
ENSG00000170322	5	NA
ENSG00000260257	15	243
ENSG00000196361	2	4
ENSG00000263499	8	NA
ENSG00000105723	29	49
ENSG00000005486	1	NA
ENSG00000163348	2	51
ENSG00000254470	8	74
ENSG00000184319	21	3
ENSG00000090061	16	45
ENSG00000139946	3	11
ENSG00000258711	7	NA
ENSG00000037637	2	NA
ENSG00000169964	2	NA
ENSG00000109061	12	NA
ENSG00000145040	2	NA
ENSG00000025293	28	447
ENSG00000122180	2	5
ENSG00000134030	2	NA
ENSG00000221988	1	12
ENSG00000189056	6	1
ENSG00000275759	2	NA
ENSG00000124795	5	3
ENSG00000129933	10	1
ENSG00000139687	12	1
ENSG00000135916	3	1
ENSG00000108312	13	21
ENSG00000084764	2	59
ENSG00000175161	2	1
ENSG00000148143	3	19
ENSG00000173376	6	NA
ENSG00000188554	2	44
ENSG00000125246	23	4
ENSG00000127220	7	31
ENSG00000180626	8	5
ENSG00000135473	1	NA
ENSG00000196187	2	16
ENSG00000163479	3	73
ENSG00000172985	1	NA
ENSG00000150337	3	15
ENSG00000286743	1	NA
ENSG00000169075	3	NA
ENSG00000079785	1	NA
ENSG00000246851	4	NA
ENSG00000033122	1	NA
ENSG00000112511	4	NA
ENSG00000253168	1	NA
ENSG00000198492	4	19
ENSG00000250377	1	NA
ENSG00000138495	2	6
ENSG00000057468	5	NA
ENSG00000230223	4	4
ENSG00000124920	11	12
ENSG00000003249	3	3
ENSG00000164051	1	3
ENSG00000171867	11	10
ENSG00000233850	2	NA
ENSG00000230262	3	NA
ENSG00000262833	23	45
ENSG00000274964	4	NA
ENSG00000102103	45	9
ENSG00000198793	1	28
ENSG00000198265	6	NA
ENSG00000242299	1	22
ENSG00000153774	3	3
ENSG00000197535	4	150
ENSG00000138175	2	NA
ENSG00000147533	4	NA
ENSG00000236700	3	NA
ENSG00000069248	3	NA
ENSG00000107290	4	NA
ENSG00000163512	1	263
ENSG00000249158	5	50
ENSG00000082153	1	NA
ENSG00000143257	3	6
ENSG00000115355	2	6
ENSG00000269293	2	260
ENSG00000115282	3	NA
ENSG00000196172	10	NA
ENSG00000255521	2	NA
ENSG00000134470	2	4
ENSG00000187609	3	6
ENSG00000231443	9	NA
ENSG00000120784	27	1
ENSG00000150776	3	6
ENSG00000137802	13	3
ENSG00000163162	2	9
ENSG00000231607	3	34
ENSG00000135148	5	NA
ENSG00000169047	2	NA
ENSG00000185090	2	90
ENSG00000113194	1	1
ENSG00000248383	1	NA
ENSG00000258682	5	3
ENSG00000169282	2	NA
ENSG00000082068	6	NA
ENSG00000156508	6	NA
ENSG00000133773	1	1
ENSG00000276672	3	1
ENSG00000238098	3	253
ENSG00000101182	29	28
ENSG00000226312	4	1
ENSG00000134684	3	6
ENSG00000228486	2	1
ENSG00000187555	9	184
ENSG00000100714	5	NA
ENSG00000272319	5	NA
ENSG00000184371	1	14
ENSG00000076716	28	51
ENSG00000261647	2	8
ENSG00000165097	4	NA
ENSG00000198892	4	NA
ENSG00000146409	3	4
ENSG00000112237	7	NA
ENSG00000133874	1	NA
ENSG00000153391	21	24
ENSG00000153904	1	NA
ENSG00000286112	7	8
ENSG00000105254	9	NA
ENSG00000148343	2	NA
ENSG00000251616	1	NA
ENSG00000166974	13	8
ENSG00000213035	5	NA
ENSG00000076321	2	85
ENSG00000260661	1	NA
ENSG00000197747	1	NA
ENSG00000227543	17	NA
ENSG00000116685	2	53
ENSG00000132692	1	2
ENSG00000100890	3	NA
ENSG00000183508	3	1
ENSG00000065060	1	17
ENSG00000166557	1	NA
ENSG00000260277	14	28
ENSG00000186635	2	NA
ENSG00000110108	1	1
ENSG00000280047	9	NA
ENSG00000144134	6	NA
ENSG00000164853	2	2
ENSG00000210082	3	253
ENSG00000072849	13	146
ENSG00000239763	1	NA
ENSG00000226454	2	7
ENSG00000101365	19	83
ENSG00000283930	3	NA
ENSG00000130165	16	73
ENSG00000286004	5	42
ENSG00000260388	7	NA
ENSG00000197815	1	16
ENSG00000215217	5	NA
ENSG00000170145	3	NA
ENSG00000287076	2	NA
ENSG00000186094	3	10
ENSG00000069998	11	1
