gene	AD	CTL	delta	z_change	perc_AD	perc_CTL	delta_perc	HigherNetwork
ENSG00000147324	4	1	3	0.04803130506605288	0.247148570582136	0.05058509850392535	0.19656347207821065	AD
ENSG00000166446	27	31	-4	-0.011962758038732786	0.6237594430454747	0.6070952451488668	0.01666419789660789	Control
ENSG00000148331	4	23	-19	-0.14052146469184493	0.247148570582136	0.553399496370908	-0.306250925788772	Control
ENSG00000165795	3	11	-8	-0.04624507981289603	0.198711302029329	0.4061620500666568	-0.2074507480373278	Control
ENSG00000070476	2	2	0	0.022319563735430453	0.13746111687157458	0.13175825803584654	0.005702858835728047	Control
ENSG00000261653	18	3	15	0.1508782703885426	0.5334024588949785	0.18582432232261886	0.34757813657235964	AD
ENSG00000271344	3	278	-275	-2.3345900582382924	0.198711302029329	0.9714116427195971	-0.7727003406902682	Control
ENSG00000272483	8	1	7	0.08231362684021612	0.36564953340245887	0.05058509850392535	0.31506443489853353	AD
ENSG00000239569	2	1	1	0.030890144178971263	0.13746111687157458	0.05058509850392535	0.08687601836764924	AD
ENSG00000004660	8	8	0	0.022319563735430453	0.36564953340245887	0.3484668937935121	0.01718263960894678	Control
ENSG00000198380	11	58	-47	-0.3804977171109876	0.42904754851133164	0.7323359502295956	-0.303288401718264	Control
ENSG00000179409	5	290	-285	-2.4202958626737003	0.2853651310916901	0.9743741667901051	-0.6890090356984151	Control
ENSG00000234913	16	64	-48	-0.38906829755452843	0.5095541401273885	0.7529254925196267	-0.24337135239223817	Control
ENSG00000070785	2	33	-31	-0.24336843001433467	0.13746111687157458	0.620722855873204	-0.4832617390016294	Control
ENSG00000179364	1	1	0	0.022319563735430453	0.05154791882684047	0.05058509850392535	9.628203229151214e-4	Control
ENSG00000277566	1	6	-5	-0.020533338482273594	0.05154791882684047	0.2975114797807732	-0.24596356095393274	Control
ENSG00000183690	15	8	7	0.08231362684021612	0.49481558287661087	0.3484668937935121	0.14634868908309878	AD
ENSG00000117411	4	4	0	0.022319563735430453	0.247148570582136	0.23063249888905346	0.01651607169308253	Control
ENSG00000007866	6	6	0	0.022319563735430453	0.3161753814249741	0.2975114797807732	0.018663901644200898	Control
ENSG00000175309	4	3	1	0.030890144178971263	0.247148570582136	0.18582432232261886	0.06132424825951713	AD
ENSG00000117419	3	20	-17	-0.12338030380476332	0.198711302029329	0.5259961487187084	-0.3272848466893794	Control
ENSG00000141971	6	1	5	0.0651724659531345	0.3161753814249741	0.05058509850392535	0.26559028292104875	AD
ENSG00000163866	7	5	2	0.03946072462251207	0.3431343504665975	0.266775292549252	0.07635905791734554	AD
ENSG00000103152	14	91	-77	-0.637615130417212	0.4802992149311213	0.8172122648496519	-0.3369130499185306	Control
ENSG00000125037	6	3	3	0.04803130506605288	0.3161753814249741	0.18582432232261886	0.13035105910235523	AD
ENSG00000166266	10	48	-38	-0.30336249311912034	0.40986520515479186	0.693230632498889	-0.2833654273440972	Control
ENSG00000131943	16	67	-51	-0.41478003888515086	0.5095541401273885	0.7612205599170493	-0.25166641978966076	Control
ENSG00000272645	1	99	-98	-0.8175973197315689	0.05154791882684047	0.8299511183528366	-0.7784031995259961	Control
ENSG00000105373	10	3	7	0.08231362684021612	0.40986520515479186	0.18582432232261886	0.224040882832173	AD
ENSG00000269964	1	1	0	0.022319563735430453	0.05154791882684047	0.05058509850392535	9.628203229151214e-4	Control
ENSG00000229422	8	39	-31	-0.24336843001433467	0.36564953340245887	0.6558287661087246	-0.2901792327062658	Control
ENSG00000129353	13	24	-11	-0.07195682114351847	0.46482002666271666	0.561102058954229	-0.09628203229151239	Control
ENSG00000106537	5	7	-2	0.005178402848348834	0.2853651310916901	0.325877647755888	-0.04051251666419792	Control
ENSG00000260179	1	11	-10	-0.06338624069997766	0.05154791882684047	0.4061620500666568	-0.35461413123981633	Control
ENSG00000204590	1	151	-150	-1.263267502795691	0.05154791882684047	0.9042364094208265	-0.852688490593986	Control
ENSG00000136925	4	105	-101	-0.8433090610621914	0.247148570582136	0.8409124574137165	-0.5937638868315804	Control
ENSG00000085382	3	1	2	0.03946072462251207	0.198711302029329	0.05058509850392535	0.14812620352540365	AD
ENSG00000103343	4	1	3	0.04803130506605288	0.247148570582136	0.05058509850392535	0.19656347207821065	AD
ENSG00000100055	13	48	-35	-0.2776507517884979	0.46482002666271666	0.693230632498889	-0.2284106058361724	Control
ENSG00000004399	2	2	0	0.022319563735430453	0.13746111687157458	0.13175825803584654	0.005702858835728047	Control
