gene	AD	CTL	delta	z_change	perc_AD	perc_CTL	delta_perc	HigherNetwork
ENSG00000241213	3	21	-18	-0.26642344391506284	0.19518000595060994	0.3333829217494793	-0.13820291579886937	Control
ENSG00000207955	6	7	-1	-0.04968174737243468	0.28711692948527223	0.1716750966974115	0.11544183278786074	Control
ENSG00000278311	32	46	-14	-0.21542539766973856	0.5267777447188337	0.5077357929187741	0.01904195180005952	Control
ENSG00000268670	8	14	-6	-0.11342930517909	0.33234156501041356	0.2704552216602202	0.061886343350193385	Control
ENSG00000103995	27	27	0	-0.03693223581110361	0.5032728354656353	0.38381434096994943	0.11945849449568585	Control
ENSG00000163170	7	2	5	0.02681532199555172	0.3122582564712883	0.05385301993454329	0.258405236536745	AD
ENSG00000147669	32	60	-28	-0.3939185595283735	0.5267777447188337	0.5664980660517703	-0.03972032133293668	Control
ENSG00000107745	106	41	65	0.7917860156754157	0.7052960428443915	0.4805117524546266	0.22478429038976494	AD
ENSG00000163683	36	88	-52	-0.6999068370003191	0.5450758702767033	0.6460874739660816	-0.10101160368937823	Control
ENSG00000065809	28	72	-44	-0.5979107445096705	0.5089259149062779	0.6051770306456412	-0.09625111573936329	Control
ENSG00000172531	96	23	73	0.8937821081660642	0.6941386492115442	0.3534662302886046	0.34067241892293965	AD
ENSG00000159692	25	18	7	0.05231434511821386	0.4931567985718536	0.30913418625409106	0.18402261231776257	AD
ENSG00000123119	42	9	33	0.38380164571282155	0.5709610235049093	0.2008330853912526	0.3701279381136567	AD
ENSG00000272157	72	74	-2	-0.06243125893376574	0.6521868491520381	0.6123177625706635	0.03986908658137456	Control
ENSG00000152689	5	35	-30	-0.41941758265103557	0.26152930675394226	0.44376673609044925	-0.182237429336507	Control
ENSG00000258839	5	11	-6	-0.11342930517909	0.26152930675394226	0.23073490032728355	0.030794406426658705	Control
ENSG00000132824	67	217	-150	-1.9493589700107634	0.639839333531687	0.8057125855400179	-0.16587325200833092	Control
ENSG00000182022	11	1	10	0.09056287980220706	0.377268670038679	0.02008330853912526	0.3571853614995537	AD
ENSG00000181222	24	8	16	0.16705994917019346	0.4870574233858971	0.18670038678964593	0.3003570365962511	AD
ENSG00000186416	139	101	38	0.44754920351947697	0.7356441535257364	0.6698899137161559	0.0657542398095805	AD
ENSG00000130684	92	238	-146	-1.8983609237654393	0.686254091044332	0.8254983635822671	-0.13924427253793514	Control
ENSG00000018610	216	84	132	1.6460032902845974	0.7976792621243678	0.6376078548051175	0.1600714073192503	AD
ENSG00000158042	46	8	38	0.44754920351947697	0.5855400178518299	0.18670038678964593	0.3988396310621839	AD
ENSG00000167302	16	25	-9	-0.1516778398630832	0.42591490627789347	0.37102052960428444	0.054894376673609024	Control
ENSG00000088448	34	79	-45	-0.6106602560710016	0.5361499553704254	0.6258554001785183	-0.08970544480809284	Control
ENSG00000177432	40	69	-29	-0.40666807108970454	0.5626301695923832	0.597590002975305	-0.034959833382921746	Control
ENSG00000154898	51	142	-91	-1.1971377878922307	0.6016066646831301	0.733115144302291	-0.1315084796191609	Control
ENSG00000091039	41	70	-29	-0.40666807108970454	0.5672418922939602	0.6007140731925023	-0.03347218089854209	Control
ENSG00000065243	29	153	-124	-1.617871669416156	0.5144302290984826	0.7466527819101458	-0.23222255281166326	Control
ENSG00000166441	16	38	-22	-0.3174214901603871	0.42591490627789347	0.4639988098780125	-0.03808390360011904	Control
ENSG00000134851	9	35	-26	-0.36841953640571135	0.34811068134483786	0.44376673609044925	-0.0956560547456114	Control
ENSG00000032389	82	1	81	0.9957782006567127	0.6709312704552216	0.02008330853912526	0.6508479619160964	AD
ENSG00000146038	5	12	-7	-0.12617881674042108	0.26152930675394226	0.24397500743826242	0.01755429931567984	Control
ENSG00000142892	22	84	-62	-0.8274019526136298	0.4736685510264802	0.6376078548051175	-0.1639393037786373	Control
ENSG00000159111	94	182	-88	-1.1588892532082375	0.6914608747396608	0.775810770603987	-0.08434989586432617	Control
ENSG00000126947	198	44	154	1.9264925446338808	0.7833977982743231	0.499851234751562	0.2835465635227611	AD
ENSG00000119401	32	20	12	0.11606190292486919	0.5267777447188337	0.3249033025885153	0.20187444213031835	AD
ENSG00000041353	40	70	-30	-0.41941758265103557	0.5626301695923832	0.6007140731925023	-0.03808390360011904	Control
ENSG00000011426	23	11	12	0.11606190292486919	0.48021422195775065	0.23073490032728355	0.2494793216304671	AD
ENSG00000225697	8	28	-20	-0.29192246703772495	0.33234156501041356	0.3931865516215412	-0.06084498661112764	Control
ENSG00000152402	22	49	-27	-0.38116904796704243	0.4736685510264802	0.5230586135078845	-0.04939006248140432	Control
ENSG00000215788	6	39	-33	-0.45766611733502877	0.28711692948527223	0.470395715560845	-0.18327878607557274	Control
ENSG00000078269	18	61	-43	-0.5851612329483394	0.44346920559357333	0.5696221362689675	-0.12615293067539418	Control
ENSG00000134318	10	13	-3	-0.0751807704950968	0.3635822671823862	0.25825647128830703	0.10532579589407914	Control
ENSG00000129933	57	169	-112	-1.4648775306801831	0.6157393632847367	0.7619756024992562	-0.14623623921451956	Control
ENSG00000120458	60	107	-47	-0.6361592791936637	0.6257066349300804	0.6808985421005653	-0.055191907170484944	Control
ENSG00000225828	40	6	34	0.39655115727415263	0.5626301695923832	0.15233561440047605	0.41029455519190716	AD
ENSG00000074935	43	114	-71	-0.9421475566656095	0.576167807200238	0.6936923534662303	-0.11752454626599229	Control
ENSG00000253767	5	67	-62	-0.8274019526136298	0.26152930675394226	0.5925319845284142	-0.3310026777744719	Control
ENSG00000145623	2	25	-23	-0.33017100172171815	0.1474263612020232	0.37102052960428444	-0.22359416840226123	Control
ENSG00000171914	49	8	41	0.48579773820347016	0.593424576019042	0.18670038678964593	0.406724189229396	AD
ENSG00000106089	77	66	11	0.10331239136353813	0.6623028860458197	0.588961618565903	0.07334126747991665	AD
ENSG00000060138	2	33	-31	-0.43216709421236665	0.1474263612020232	0.42784885450758703	-0.2804224933055638	Control
ENSG00000105819	30	65	-35	-0.48316514045769093	0.5191907170484975	0.5842011306158881	-0.06501041356739057	Control
ENSG00000013561	59	35	24	0.26905604166084196	0.6234751562035109	0.44376673609044925	0.17970842011306165	AD
ENSG00000099624	23	6	17	0.17980946073152454	0.48021422195775065	0.15233561440047605	0.3278786075572746	AD
ENSG00000137996	8	1	7	0.05231434511821386	0.33234156501041356	0.02008330853912526	0.3122582564712883	AD
ENSG00000127957	12	48	-36	-0.49591465201902196	0.3882772984230884	0.5177030645641179	-0.12942576614102946	Control
ENSG00000256443	21	79	-58	-0.7764039063683055	0.4669741148467718	0.6258554001785183	-0.15888128533174645	Control
ENSG00000141542	182	29	153	1.9137430330725498	0.7716453436477239	0.40181493603094315	0.3698304076167807	AD
ENSG00000014824	93	224	-131	-1.7071182503454732	0.6890806307646534	0.813745908955668	-0.12466527819101458	Control
ENSG00000165061	25	44	-19	-0.27917295547639387	0.4931567985718536	0.499851234751562	-0.006694436179708385	Control
ENSG00000104419	15	39	-24	-0.34292051328304923	0.41594763463254986	0.470395715560845	-0.05444808092829512	Control
ENSG00000010244	39	226	-187	-2.421090897780013	0.5580184468908063	0.8155310919369235	-0.25751264504611726	Control
ENSG00000203797	10	5	5	0.02681532199555172	0.3635822671823862	0.13091341862540912	0.23266884855697706	AD
ENSG00000249853	46	61	-15	-0.22817490923106962	0.5855400178518299	0.5696221362689675	0.015917881582862337	Control
ENSG00000179222	85	25	60	0.7280384578687604	0.6756917584052365	0.37102052960428444	0.3046712288009521	AD
ENSG00000187775	7	12	-5	-0.10067979361775894	0.3122582564712883	0.24397500743826242	0.06828324903302588	Control
ENSG00000240204	58	42	16	0.16705994917019346	0.6204998512347516	0.4869086581374591	0.1335911930972925	AD
ENSG00000167851	4	50	-46	-0.6234097676323327	0.23147872656947338	0.5284141624516513	-0.2969354358821779	Control
