gene	AD	CTL
ENSG00000114902	1	NA
ENSG00000253973	11	NA
ENSG00000142655	1	2
ENSG00000179091	2	17
ENSG00000138152	9	12
ENSG00000140688	4	NA
ENSG00000049245	1	87
ENSG00000146535	2	5
ENSG00000163430	2	1
ENSG00000068308	27	5
ENSG00000154822	5	86
ENSG00000177383	2	203
ENSG00000067900	42	399
ENSG00000139910	1	NA
ENSG00000165671	1	NA
ENSG00000133812	2	NA
ENSG00000139714	3	22
ENSG00000143418	2	9
ENSG00000110756	5	13
ENSG00000167315	5	3
ENSG00000110171	2	NA
ENSG00000172493	2	3
ENSG00000125826	10	49
ENSG00000170653	4	16
ENSG00000178235	4	NA
ENSG00000137936	1	NA
ENSG00000099364	1	NA
ENSG00000114784	2	6
ENSG00000127920	2	NA
ENSG00000224531	2	3
ENSG00000183255	11	7
ENSG00000164889	2	30
ENSG00000164620	1	65
ENSG00000169750	4	117
ENSG00000276627	30	56
ENSG00000169379	1	2
ENSG00000145246	3	3
ENSG00000165801	6	2
ENSG00000116005	2	17
ENSG00000142186	1	26
ENSG00000119318	3	12
ENSG00000198954	3	31
ENSG00000173253	5	85
ENSG00000136206	1	NA
ENSG00000133056	1	36
ENSG00000184500	1	NA
ENSG00000107816	3	24
ENSG00000144730	1	4
ENSG00000196376	13	NA
ENSG00000114383	3	384
ENSG00000248487	1	2
ENSG00000138696	2	3
ENSG00000168890	2	1
ENSG00000081760	25	402
ENSG00000148090	1	NA
ENSG00000196465	6	2
ENSG00000154803	2	NA
ENSG00000172795	3	1
ENSG00000007171	20	18
ENSG00000163239	1	NA
ENSG00000102935	1	3
ENSG00000187079	2	1
ENSG00000070495	5	NA
ENSG00000154001	7	211
ENSG00000155506	1	12
ENSG00000249436	2	3
ENSG00000152689	2	90
ENSG00000127220	2	2
ENSG00000253540	2	NA
ENSG00000163328	5	5
ENSG00000027075	5	7
ENSG00000147459	6	72
ENSG00000116396	1	NA
ENSG00000104324	4	42
ENSG00000246363	23	286
ENSG00000168830	13	NA
ENSG00000196159	1	3
ENSG00000136100	1	78
ENSG00000145012	2	13
ENSG00000154582	4	7
ENSG00000230876	1	5
ENSG00000041515	11	10
ENSG00000183580	2	41
ENSG00000116731	1	3
ENSG00000174132	3	5
ENSG00000198354	50	119
ENSG00000149489	3	1
ENSG00000112183	4	7
ENSG00000153933	6	5
ENSG00000167074	5	8
ENSG00000144579	3	9
ENSG00000126777	3	38
ENSG00000188677	1	NA
ENSG00000157181	1	9
ENSG00000137177	7	128
ENSG00000156603	1	4
ENSG00000287705	3	13
ENSG00000270111	7	26
ENSG00000121957	5	95
ENSG00000279118	3	NA
ENSG00000115109	1	NA
ENSG00000128011	13	29
ENSG00000171703	14	25
ENSG00000213741	2	11
ENSG00000038274	1	121
ENSG00000016391	2	NA
ENSG00000187164	4	66
ENSG00000112851	3	149
ENSG00000256193	2	10
ENSG00000101367	8	10
ENSG00000172115	2	1
ENSG00000134779	9	1
ENSG00000100294	40	409
ENSG00000125744	5	6
ENSG00000236423	1	NA
ENSG00000140945	6	75
ENSG00000233559	1	NA
ENSG00000101290	2	111
ENSG00000069956	2	NA
ENSG00000006283	3	1
ENSG00000058668	2	26
ENSG00000161682	12	107
ENSG00000127993	4	NA
ENSG00000143674	2	NA
ENSG00000166925	2	24
ENSG00000128524	1	10
ENSG00000003249	5	20
ENSG00000164938	8	45
ENSG00000169946	9	NA
ENSG00000164039	1	1
ENSG00000143416	1	2
ENSG00000102001	20	28
ENSG00000198133	2	NA
ENSG00000120896	1	3
ENSG00000170017	1	122
ENSG00000114391	1	16
ENSG00000099817	6	32
ENSG00000065675	3	45
ENSG00000279419	4	124
ENSG00000162755	1	6
ENSG00000187954	1	NA
ENSG00000266094	3	NA
ENSG00000285051	2	101
ENSG00000137710	3	67
ENSG00000068971	4	NA
ENSG00000181924	8	6
ENSG00000254377	1	NA
ENSG00000233221	1	NA
ENSG00000266472	2	7
ENSG00000094975	1	NA
ENSG00000163817	1	NA
ENSG00000115561	3	120
ENSG00000230852	1	21
ENSG00000099901	2	1
ENSG00000132341	5	149
ENSG00000151491	1	12
ENSG00000167889	9	5
ENSG00000129055	1	2
ENSG00000065978	2	109
ENSG00000115694	2	20
ENSG00000029534	2	1
ENSG00000106333	1	NA
ENSG00000227115	7	70
ENSG00000188647	1	6
ENSG00000197712	1	27
ENSG00000175229	2	NA
ENSG00000155252	3	2
ENSG00000164418	2	1
ENSG00000104967	5	NA
ENSG00000139292	3	149
ENSG00000110057	1	NA
ENSG00000078061	8	10
ENSG00000118200	2	4
ENSG00000163221	1	1
ENSG00000099385	6	2
ENSG00000162949	1	124
ENSG00000249550	3	74
ENSG00000173915	3	5
ENSG00000170153	1	14
ENSG00000157833	1	1
ENSG00000171206	1	NA
ENSG00000008853	1	2
ENSG00000149480	1	NA
ENSG00000170075	1	NA
ENSG00000136935	1	NA
ENSG00000142549	12	NA
ENSG00000279090	4	1
ENSG00000028839	2	1
ENSG00000149573	1	NA
ENSG00000145375	2	1
ENSG00000236052	10	4
ENSG00000115073	3	105
ENSG00000185272	12	NA
ENSG00000100577	1	NA
ENSG00000143947	1	3
ENSG00000168938	1	NA
ENSG00000119950	2	141
ENSG00000117280	1	NA
ENSG00000135097	1	NA
ENSG00000161912	1	8
ENSG00000122203	3	1
ENSG00000105835	1	NA
ENSG00000013297	1	180
ENSG00000156384	1	48
ENSG00000115866	1	NA
ENSG00000143772	1	NA
ENSG00000029153	6	1
ENSG00000166189	1	46
ENSG00000135547	1	6
ENSG00000226519	1	10
ENSG00000173376	1	NA
ENSG00000160410	2	NA
ENSG00000242498	1	NA
ENSG00000105221	3	43
ENSG00000165637	1	17
ENSG00000124226	1	28
ENSG00000145592	1	11
ENSG00000240207	1	NA
ENSG00000166086	1	141
ENSG00000138769	1	NA
ENSG00000196950	8	432
ENSG00000163257	1	NA
ENSG00000146828	1	11
ENSG00000112695	3	4
ENSG00000082074	4	30
ENSG00000068878	3	11
ENSG00000085719	4	2
ENSG00000074695	5	36
ENSG00000261594	4	77
ENSG00000135250	5	NA
ENSG00000171016	1	NA
ENSG00000258636	8	75
ENSG00000175785	2	143
ENSG00000132122	2	25
ENSG00000131966	2	310
ENSG00000059691	2	NA
ENSG00000138080	1	NA
ENSG00000182010	3	NA
ENSG00000047644	9	254
ENSG00000223812	1	NA
ENSG00000271646	1	3
ENSG00000184677	1	1
ENSG00000101337	13	NA
ENSG00000259953	1	4
ENSG00000228971	1	NA
ENSG00000178104	1	NA
ENSG00000010017	2	5
ENSG00000100285	17	36
ENSG00000213062	5	73
ENSG00000177169	10	8
ENSG00000176658	2	117
ENSG00000167815	2	5
ENSG00000008988	1	22
ENSG00000126947	8	129
ENSG00000109911	1	1
ENSG00000228358	2	NA
ENSG00000116030	3	22
ENSG00000183196	1	1
ENSG00000155366	3	3
ENSG00000270629	1	1
ENSG00000147421	1	11
ENSG00000176095	3	NA
ENSG00000066294	1	4
ENSG00000100678	1	2
ENSG00000091640	2	10
ENSG00000231389	3	2
ENSG00000215158	1	21
ENSG00000178202	1	NA
ENSG00000183826	1	1
ENSG00000075303	4	57
ENSG00000212864	1	1
ENSG00000225194	1	NA
ENSG00000004534	1	NA
ENSG00000283025	4	NA
ENSG00000083312	1	3
ENSG00000121989	2	1
ENSG00000230133	9	3
ENSG00000115484	1	NA
ENSG00000028116	1	102
ENSG00000079102	2	1
ENSG00000164209	2	91
ENSG00000185811	1	9
ENSG00000159692	3	2
ENSG00000144567	1	19
ENSG00000160326	5	87
ENSG00000186350	1	NA
ENSG00000092531	4	NA
ENSG00000149091	4	NA
ENSG00000160796	1	NA
ENSG00000184178	2	16
ENSG00000088325	17	8
ENSG00000184574	1	10
ENSG00000012124	6	62
ENSG00000145681	1	1
ENSG00000176871	3	37
ENSG00000146122	1	57
ENSG00000155256	2	NA
ENSG00000081377	1	34
ENSG00000165168	6	20
ENSG00000163285	1	16
ENSG00000143921	1	NA
ENSG00000132329	1	NA
ENSG00000129116	1	5
ENSG00000149564	1	8
ENSG00000247774	1	NA
ENSG00000141367	7	110
ENSG00000184304	2	NA
ENSG00000277020	1	NA
ENSG00000117266	1	70
ENSG00000108381	3	94
ENSG00000165970	1	NA
ENSG00000172264	9	60
ENSG00000135929	1	66
ENSG00000154429	1	NA
ENSG00000166912	1	34
ENSG00000036530	2	2
ENSG00000048540	1	2
ENSG00000152558	4	23
ENSG00000271714	2	NA
ENSG00000119782	1	NA
ENSG00000231584	1	18
ENSG00000071564	4	7
ENSG00000116096	1	NA
ENSG00000137198	1	NA
ENSG00000110713	1	NA
ENSG00000182158	2	46
ENSG00000240731	1	NA
ENSG00000107798	1	23
ENSG00000100983	6	NA
ENSG00000142185	2	NA
ENSG00000150201	1	23
ENSG00000196154	1	NA
ENSG00000103353	2	295
ENSG00000176903	4	203
ENSG00000000938	1	NA
ENSG00000101958	9	18
ENSG00000170049	1	NA
ENSG00000104327	1	51
ENSG00000248866	1	NA
ENSG00000092820	1	2
ENSG00000103995	1	NA
ENSG00000118960	1	2
ENSG00000126804	3	3
ENSG00000165113	2	2
ENSG00000163393	1	76
ENSG00000180008	4	1
ENSG00000089169	16	2
ENSG00000197555	1	1
ENSG00000198910	672	473
ENSG00000125618	1	1
ENSG00000067829	28	84
ENSG00000101049	10	84
ENSG00000235961	286	97
ENSG00000184481	3	49
ENSG00000198695	7	11
ENSG00000105372	1	40
ENSG00000188706	10	124
ENSG00000100146	34	214
ENSG00000132002	4	NA
ENSG00000160460	5	NA
ENSG00000100591	5	NA
ENSG00000198000	2	NA
ENSG00000210196	7	14
ENSG00000167641	7	38
ENSG00000122122	18	13
ENSG00000068903	14	153
ENSG00000171004	145	33
ENSG00000166091	5	42
ENSG00000280936	6	NA
ENSG00000185666	5	7
ENSG00000128203	4	272
ENSG00000101972	5	64
ENSG00000172466	8	95
ENSG00000124217	7	264
ENSG00000090060	8	NA
ENSG00000137693	4	23
ENSG00000188536	1	NA
ENSG00000130158	1	NA
ENSG00000203879	35	16
ENSG00000064787	2	52
ENSG00000101298	1	NA
ENSG00000011332	1	4
ENSG00000279905	3	NA
ENSG00000142227	2	NA
ENSG00000215397	2	2
ENSG00000105137	1	3
ENSG00000168610	6	4
ENSG00000167851	2	2
ENSG00000103540	4	26
ENSG00000250182	1	NA
ENSG00000186675	71	30
ENSG00000169562	7	96
ENSG00000188153	5	157
ENSG00000231764	2	10
ENSG00000186951	5	8
ENSG00000154059	2	NA
ENSG00000130830	39	2
ENSG00000130962	15	163
ENSG00000102265	7	1
ENSG00000010704	1	NA
ENSG00000125817	3	47
ENSG00000125868	18	327
ENSG00000070778	5	NA
ENSG00000122026	4	9
ENSG00000006831	2	48
ENSG00000147036	13	NA
ENSG00000101974	2	13
ENSG00000073605	1	NA
ENSG00000173418	6	6
ENSG00000164692	2	NA
ENSG00000169313	1	2
ENSG00000069509	1	1
ENSG00000126016	1	3
ENSG00000125733	1	1
ENSG00000133958	3	1
ENSG00000101608	6	1
ENSG00000007372	3	NA
ENSG00000125962	11	6
ENSG00000130822	11	99
ENSG00000100346	5	NA
ENSG00000140612	6	97
ENSG00000081138	24	376
ENSG00000185432	3	3
ENSG00000267365	1	6
ENSG00000123374	1	3
ENSG00000184831	16	16
ENSG00000174099	2	8
ENSG00000077279	25	NA
ENSG00000172006	1	1
ENSG00000167642	1	262
ENSG00000087460	18	2
ENSG00000141198	5	21
ENSG00000176692	3	NA
ENSG00000108861	1	46
ENSG00000049769	12	5
ENSG00000067225	4	NA
ENSG00000068354	11	186
ENSG00000142534	4	31
ENSG00000167615	1	2
ENSG00000172809	1	11
ENSG00000123349	2	20
ENSG00000154945	2	35
ENSG00000170456	7	52
ENSG00000168234	9	291
ENSG00000197122	3	10
ENSG00000111328	1	NA
ENSG00000137309	1	1
ENSG00000105483	12	20
ENSG00000244274	4	173
ENSG00000005893	2	68
ENSG00000204843	1	NA
ENSG00000114698	1	11
ENSG00000129353	1	NA
ENSG00000166503	2	NA
ENSG00000118640	1	1
ENSG00000165194	9	108
ENSG00000196419	2	19
ENSG00000182541	1	2
ENSG00000268362	1	NA
ENSG00000261716	1	NA
ENSG00000133985	7	516
ENSG00000168310	2	10
ENSG00000101166	1	1
ENSG00000161016	2	6
ENSG00000229344	1	5
ENSG00000124126	3	90
ENSG00000172465	10	75
ENSG00000101745	1	NA
ENSG00000147403	1	2
ENSG00000104863	1	33
ENSG00000233928	9	24
ENSG00000168994	2	1
ENSG00000124209	1	2
ENSG00000135720	4	33
ENSG00000158869	3	13
ENSG00000147027	3	2
ENSG00000108091	1	35
ENSG00000128283	4	220
ENSG00000007047	14	NA
ENSG00000225783	2	1
ENSG00000081913	5	68
ENSG00000100242	8	39
ENSG00000286990	1	NA
ENSG00000162063	2	NA
ENSG00000147065	7	9
ENSG00000179477	1	1
ENSG00000101695	1	25
ENSG00000035928	1	33
ENSG00000136048	1	4
ENSG00000043355	2	NA
ENSG00000198625	1	24
ENSG00000141873	1	94
ENSG00000141736	2	NA
ENSG00000103657	2	NA
ENSG00000177885	3	NA
ENSG00000169413	1	NA
ENSG00000184305	3	2
ENSG00000011304	1	12
ENSG00000260198	1	NA
ENSG00000132141	1	NA
ENSG00000182916	7	NA
ENSG00000154265	1	NA
ENSG00000260903	1	NA
ENSG00000156050	2	34
ENSG00000155111	2	82
ENSG00000130202	2	NA
ENSG00000007264	6	NA
ENSG00000166123	2	2
ENSG00000103091	4	6
ENSG00000197170	1	NA
ENSG00000108465	1	NA
ENSG00000225110	9	1
ENSG00000165449	2	NA
ENSG00000058262	1	NA
ENSG00000185414	1	22
ENSG00000167747	1	NA
ENSG00000130150	3	112
ENSG00000102100	2	11
ENSG00000010671	1	6
ENSG00000139737	3	110
ENSG00000108883	1	4
ENSG00000162073	1	9
ENSG00000005243	3	NA
ENSG00000185634	1	97
ENSG00000073150	2	1
ENSG00000064655	2	NA
ENSG00000279833	2	NA
ENSG00000167964	1	NA
ENSG00000259891	1	69
ENSG00000225978	3	2
ENSG00000104059	1	NA
ENSG00000099308	1	NA
ENSG00000185896	1	37
ENSG00000120690	3	49
ENSG00000108107	1	19
ENSG00000108094	2	324
ENSG00000131174	5	6
ENSG00000132155	1	NA
ENSG00000101849	6	9
ENSG00000183578	4	3
ENSG00000235217	2	22
ENSG00000068976	1	1
ENSG00000110700	2	17
ENSG00000198300	1	13
ENSG00000140941	1	NA
ENSG00000080845	3	NA
ENSG00000174446	2	74
ENSG00000177971	2	20
ENSG00000108669	3	106
ENSG00000179542	3	NA
ENSG00000100399	2	66
ENSG00000278456	3	3
ENSG00000113758	1	33
ENSG00000074657	2	31
ENSG00000242372	1	NA
ENSG00000241837	1	7
ENSG00000164690	1	12
ENSG00000110090	1	NA
ENSG00000146242	1	7
ENSG00000141655	6	51
ENSG00000101336	1	15
ENSG00000104870	1	2
ENSG00000106049	2	NA
ENSG00000104044	3	NA
ENSG00000140575	1	5
ENSG00000134440	3	83
ENSG00000141385	1	38
ENSG00000176406	1	NA
ENSG00000108439	1	NA
ENSG00000068400	1	NA
ENSG00000234899	2	NA
ENSG00000168300	1	NA
ENSG00000132254	1	24
ENSG00000101247	9	29
ENSG00000184076	2	8
ENSG00000178773	1	1
ENSG00000171877	1	12
ENSG00000092529	2	101
ENSG00000108298	2	22
ENSG00000119471	1	4
ENSG00000277954	1	8
ENSG00000051523	1	15
ENSG00000287243	1	1
ENSG00000088930	1	NA
ENSG00000038945	2	NA
ENSG00000166024	1	NA
ENSG00000138029	1	2
ENSG00000150433	2	NA
ENSG00000223802	2	NA
ENSG00000148700	3	4
ENSG00000070018	1	1
ENSG00000158352	3	96
ENSG00000137040	1	NA
ENSG00000101846	7	143
ENSG00000109099	1	58
ENSG00000278041	1	3
ENSG00000147724	2	154
ENSG00000203896	1	2
ENSG00000040608	3	25
ENSG00000154864	1	56
ENSG00000130520	1	2
ENSG00000101146	5	14
ENSG00000198690	1	2
ENSG00000224825	1	NA
ENSG00000165752	1	32
ENSG00000127329	1	1
ENSG00000176438	1	55
ENSG00000119242	2	3
ENSG00000100697	3	30
ENSG00000102125	1	15
ENSG00000167863	2	12
ENSG00000166164	3	40
ENSG00000136367	1	NA
ENSG00000140988	1	2
ENSG00000198356	1	32
ENSG00000158623	1	4
ENSG00000167771	4	NA
ENSG00000124067	1	1
ENSG00000125505	2	2
ENSG00000130147	1	29
ENSG00000164815	1	22
ENSG00000158470	1	10
ENSG00000087903	3	2
ENSG00000125864	3	17
ENSG00000165548	4	3
ENSG00000091129	1	26
ENSG00000128849	1	5
ENSG00000103404	1	NA
ENSG00000136404	1	1
ENSG00000197694	2	43
ENSG00000064102	1	9
ENSG00000088992	5	22
ENSG00000140750	3	90
ENSG00000094631	1	1
ENSG00000180370	1	44
ENSG00000164181	1	NA
ENSG00000214063	1	NA
ENSG00000140853	1	1
ENSG00000253230	1	NA
ENSG00000204252	1	NA
ENSG00000154380	1	4
ENSG00000204580	1	7
ENSG00000086717	4	1
ENSG00000148482	1	3
ENSG00000196814	1	70
ENSG00000177098	1	109
ENSG00000125869	3	17
ENSG00000147174	1	NA
ENSG00000105176	2	13
ENSG00000013364	1	NA
ENSG00000130023	1	NA
ENSG00000102312	1	59
ENSG00000163637	1	NA
ENSG00000084112	1	NA
ENSG00000224404	2	13
ENSG00000120694	1	1
ENSG00000151778	1	2
ENSG00000262223	1	66
ENSG00000100485	1	84
ENSG00000183527	3	38
ENSG00000101400	1	NA
ENSG00000131495	1	NA
ENSG00000196664	2	5
ENSG00000108387	1	67
ENSG00000097007	1	64
ENSG00000179918	2	30
ENSG00000280287	1	2
ENSG00000185721	1	3
ENSG00000104671	1	NA
ENSG00000166265	2	2
ENSG00000119509	1	1
ENSG00000179222	1	62
ENSG00000176046	1	NA
ENSG00000102158	1	33
ENSG00000181481	3	3
ENSG00000263878	1	1
ENSG00000005339	1	NA
ENSG00000079435	2	116
ENSG00000044115	1	21
ENSG00000102225	1	NA
ENSG00000089006	2	NA
ENSG00000213859	3	NA
ENSG00000179604	1	6
ENSG00000100246	1	NA
ENSG00000072071	1	NA
ENSG00000139921	2	1
ENSG00000187091	2	NA
ENSG00000171533	3	6
ENSG00000124782	2	7
ENSG00000095319	4	NA
ENSG00000174628	1	NA
ENSG00000205937	3	NA
ENSG00000167191	1	1
ENSG00000145945	1	9
ENSG00000183036	1	1
ENSG00000273319	1	NA
ENSG00000176769	2	16
ENSG00000105393	2	9
ENSG00000173068	1	NA
ENSG00000012211	1	NA
ENSG00000128271	1	NA
ENSG00000148730	1	4
ENSG00000127526	2	1
ENSG00000130559	1	3
ENSG00000139800	1	NA
ENSG00000174442	1	26
ENSG00000172831	1	NA
ENSG00000101421	3	14
ENSG00000171316	2	71
ENSG00000125398	1	2
ENSG00000266777	1	NA
ENSG00000136044	1	2
ENSG00000137727	1	168
ENSG00000100300	2	3
ENSG00000155961	1	18
ENSG00000152620	1	1
ENSG00000173064	1	NA
ENSG00000129680	1	NA
ENSG00000139180	1	1
ENSG00000198753	1	40
ENSG00000129675	1	10
ENSG00000033327	1	62
ENSG00000146247	1	3
ENSG00000155034	1	6
ENSG00000254656	1	NA
ENSG00000127804	2	NA
ENSG00000166963	1	NA
ENSG00000055130	1	NA
ENSG00000135740	1	NA
ENSG00000100362	2	1
ENSG00000213212	1	NA
ENSG00000184402	1	NA
ENSG00000105771	1	NA
ENSG00000108786	1	NA
ENSG00000105409	1	2
ENSG00000125170	1	20
ENSG00000266573	2	10
ENSG00000109475	1	27
ENSG00000104960	1	NA
ENSG00000006042	2	85
ENSG00000130479	1	14
ENSG00000130517	1	1
ENSG00000122778	1	11
ENSG00000182463	1	NA
ENSG00000127588	1	92
ENSG00000244627	2	19
ENSG00000213918	1	NA
ENSG00000168781	1	141
ENSG00000120509	1	1
ENSG00000073712	1	5
ENSG00000188428	1	NA
ENSG00000197256	1	NA
ENSG00000102978	1	5
ENSG00000177469	1	6
ENSG00000178803	1	NA
ENSG00000167526	1	18
ENSG00000161921	1	NA
ENSG00000183019	1	NA
ENSG00000287866	1	NA
ENSG00000166535	2	1
ENSG00000053254	1	NA
ENSG00000186812	1	11
ENSG00000221817	1	8
ENSG00000146425	1	12
ENSG00000101144	1	2
ENSG00000139266	1	7
ENSG00000176014	1	NA
ENSG00000137145	1	NA
ENSG00000055118	1	23
ENSG00000275074	1	NA
ENSG00000169896	2	16
ENSG00000138326	1	12
ENSG00000138594	1	1
ENSG00000162909	1	NA
ENSG00000139835	1	NA
ENSG00000134531	1	NA
ENSG00000211584	1	50
ENSG00000108684	1	NA
ENSG00000105278	1	NA
ENSG00000131626	1	21
ENSG00000184867	3	180
ENSG00000102144	1	1
ENSG00000006756	1	NA
ENSG00000137261	1	16
ENSG00000150768	1	42
ENSG00000101019	3	2
ENSG00000128791	1	6
ENSG00000101292	2	NA
ENSG00000166483	1	NA
ENSG00000101265	1	43
ENSG00000164944	1	4
ENSG00000250584	1	138
ENSG00000169105	1	NA
ENSG00000274922	1	NA
ENSG00000269553	1	73
ENSG00000158186	1	NA
ENSG00000091651	1	22
ENSG00000108785	1	NA
ENSG00000137818	1	24
ENSG00000198918	1	11
ENSG00000124795	1	NA
ENSG00000138434	2	119
ENSG00000132481	1	NA
ENSG00000126458	1	NA
ENSG00000165606	2	14
ENSG00000172943	1	NA
ENSG00000236859	1	48
ENSG00000138593	2	75
ENSG00000171659	2	7
ENSG00000166596	1	NA
ENSG00000277791	1	NA
ENSG00000046651	1	26
ENSG00000277399	1	2
ENSG00000236778	1	NA
ENSG00000149090	1	NA
ENSG00000104140	2	62
ENSG00000198876	1	NA
ENSG00000165458	1	1
ENSG00000130309	2	NA
ENSG00000120438	1	NA
ENSG00000168748	1	NA
ENSG00000198464	1	NA
ENSG00000166197	1	4
ENSG00000187531	1	NA
ENSG00000185133	1	51
ENSG00000226390	1	NA
ENSG00000140022	1	1
ENSG00000130702	1	NA
ENSG00000186417	1	48
ENSG00000273032	1	17
ENSG00000229672	1	32
ENSG00000132613	1	NA
ENSG00000089159	1	2
ENSG00000130304	1	4
ENSG00000182902	1	1
ENSG00000088832	1	NA
ENSG00000105383	1	5
ENSG00000141524	1	30
ENSG00000108528	1	66
ENSG00000008282	1	33
ENSG00000171680	1	2
ENSG00000184743	1	29
ENSG00000174599	1	NA
ENSG00000180035	1	21
ENSG00000139537	1	8
ENSG00000159140	1	2
ENSG00000186081	1	107
ENSG00000128573	1	NA
ENSG00000147650	1	NA
ENSG00000133789	1	3
ENSG00000172935	1	NA
ENSG00000196411	1	NA
ENSG00000142230	1	61
ENSG00000119973	1	NA
ENSG00000152404	1	19
ENSG00000161980	1	17
ENSG00000279764	1	NA
ENSG00000119537	1	65
ENSG00000245248	1	97
ENSG00000224924	1	42
ENSG00000188643	1	NA
ENSG00000080839	1	NA
ENSG00000100796	1	NA
ENSG00000161551	1	8
ENSG00000079805	NA	89
ENSG00000163220	NA	2
ENSG00000245293	NA	66
ENSG00000256148	NA	10
ENSG00000111530	NA	87
ENSG00000113578	NA	66
ENSG00000187764	NA	107
ENSG00000186231	NA	114
ENSG00000186522	NA	46
ENSG00000146063	NA	31
ENSG00000179630	NA	48
ENSG00000143256	NA	3
ENSG00000163235	NA	140
ENSG00000165476	NA	113
ENSG00000165424	NA	189
ENSG00000156113	NA	232
ENSG00000169504	NA	61
ENSG00000016602	NA	59
ENSG00000138663	NA	139
ENSG00000183111	NA	58
ENSG00000065600	NA	73
ENSG00000019144	NA	135
ENSG00000001629	NA	63
ENSG00000163513	NA	14
ENSG00000171863	NA	19
ENSG00000100139	NA	93
ENSG00000179403	NA	53
ENSG00000162664	NA	37
ENSG00000160781	NA	37
ENSG00000047315	NA	28
ENSG00000164171	NA	65
ENSG00000261710	NA	102
ENSG00000241685	NA	3
ENSG00000253807	NA	22
ENSG00000127955	NA	53
ENSG00000080819	NA	50
ENSG00000138081	NA	22
ENSG00000177301	NA	34
ENSG00000035664	NA	67
ENSG00000174842	NA	41
ENSG00000149273	NA	23
ENSG00000166387	NA	44
ENSG00000204386	NA	26
ENSG00000126878	NA	45
ENSG00000047365	NA	56
ENSG00000103591	NA	164
ENSG00000205060	NA	226
ENSG00000183401	NA	34
ENSG00000164587	NA	19
ENSG00000189058	NA	70
ENSG00000256196	NA	76
ENSG00000239922	NA	78
ENSG00000162444	NA	82
ENSG00000180354	NA	36
ENSG00000239789	NA	58
ENSG00000187239	NA	50
ENSG00000132846	NA	93
ENSG00000107362	NA	72
ENSG00000143761	NA	27
ENSG00000163655	NA	212
ENSG00000112996	NA	298
ENSG00000116574	NA	91
ENSG00000104290	NA	202
ENSG00000119280	NA	53
ENSG00000073711	NA	66
ENSG00000182168	NA	67
ENSG00000135148	NA	111
ENSG00000204323	NA	111
ENSG00000078804	NA	47
ENSG00000198780	NA	21
ENSG00000164442	NA	149
ENSG00000174502	NA	80
ENSG00000123545	NA	295
ENSG00000138442	NA	216
ENSG00000130958	NA	80
ENSG00000242861	NA	39
ENSG00000116525	NA	116
ENSG00000161896	NA	9
ENSG00000164659	NA	98
ENSG00000129757	NA	76
ENSG00000184611	NA	59
ENSG00000144815	NA	88
ENSG00000173598	NA	280
ENSG00000126653	NA	20
ENSG00000178719	NA	19
ENSG00000137154	NA	23
ENSG00000160789	NA	15
ENSG00000240687	NA	43
ENSG00000104419	NA	41
ENSG00000175220	NA	53
ENSG00000169490	NA	100
ENSG00000197892	NA	111
ENSG00000125844	NA	30
ENSG00000119401	NA	93
ENSG00000115808	NA	19
ENSG00000281160	NA	190
ENSG00000167995	NA	17
ENSG00000178752	NA	45
ENSG00000167566	NA	27
ENSG00000234911	NA	13
ENSG00000122435	NA	19
ENSG00000175416	NA	25
ENSG00000198712	NA	3
ENSG00000117602	NA	64
ENSG00000111961	NA	8
ENSG00000282375	NA	68
ENSG00000124251	NA	87
ENSG00000182934	NA	23
ENSG00000176890	NA	17
ENSG00000280486	NA	63
ENSG00000231999	NA	65
ENSG00000001461	NA	34
ENSG00000198785	NA	25
ENSG00000158882	NA	146
ENSG00000115183	NA	82
ENSG00000235750	NA	2
ENSG00000166394	NA	49
ENSG00000135636	NA	99
ENSG00000104412	NA	116
ENSG00000118298	NA	15
ENSG00000196975	NA	83
ENSG00000286220	NA	14
ENSG00000198301	NA	256
ENSG00000197249	NA	13
ENSG00000204644	NA	34
ENSG00000235049	NA	48
ENSG00000124422	NA	19
ENSG00000074356	NA	12
ENSG00000125691	NA	10
ENSG00000005194	NA	133
ENSG00000109618	NA	23
ENSG00000083896	NA	32
ENSG00000004864	NA	46
ENSG00000136098	NA	65
ENSG00000078269	NA	55
ENSG00000163673	NA	10
ENSG00000143862	NA	2
ENSG00000261329	NA	87
ENSG00000136717	NA	54
ENSG00000151327	NA	32
ENSG00000224795	NA	79
ENSG00000155876	NA	80
ENSG00000157778	NA	58
ENSG00000254343	NA	45
ENSG00000008283	NA	214
ENSG00000102572	NA	9
ENSG00000155906	NA	67
ENSG00000011523	NA	20
ENSG00000179406	NA	15
ENSG00000163444	NA	133
ENSG00000230461	NA	12
ENSG00000060237	NA	21
ENSG00000198380	NA	111
ENSG00000153707	NA	34
ENSG00000196730	NA	17
ENSG00000163956	NA	17
ENSG00000175130	NA	11
ENSG00000100764	NA	16
ENSG00000169398	NA	27
ENSG00000174482	NA	84
ENSG00000178149	NA	20
ENSG00000164402	NA	30
ENSG00000115540	NA	127
ENSG00000077380	NA	20
ENSG00000234745	NA	1
ENSG00000134851	NA	48
ENSG00000109089	NA	49
ENSG00000122406	NA	24
ENSG00000138448	NA	2
ENSG00000183160	NA	8
ENSG00000143801	NA	153
ENSG00000198108	NA	55
ENSG00000119121	NA	79
ENSG00000075711	NA	35
ENSG00000114019	NA	31
ENSG00000176142	NA	218
ENSG00000165410	NA	87
