gene	AD	CTL
ENSG00000163634	147	87
ENSG00000112972	2	4
ENSG00000164405	26	26
ENSG00000186111	57	145
ENSG00000237737	145	25
ENSG00000198478	286	429
ENSG00000114631	46	40
ENSG00000122126	277	257
ENSG00000129682	530	456
ENSG00000184144	12	9
ENSG00000204655	14	16
ENSG00000117410	76	45
ENSG00000149972	80	29
ENSG00000254122	6	10
ENSG00000008869	130	218
ENSG00000149926	65	113
ENSG00000180720	130	130
ENSG00000177380	120	246
ENSG00000180611	217	402
ENSG00000126602	194	160
ENSG00000178385	63	121
ENSG00000144567	24	237
ENSG00000005194	108	211
ENSG00000137267	215	165
ENSG00000136205	38	15
ENSG00000162337	19	14
ENSG00000175535	19	52
ENSG00000128285	373	235
ENSG00000101557	238	262
ENSG00000134775	118	302
ENSG00000167815	168	77
ENSG00000186487	34	44
ENSG00000117298	55	31
ENSG00000101654	256	80
ENSG00000077254	167	91
ENSG00000164742	132	185
ENSG00000168439	4	8
ENSG00000147669	34	30
ENSG00000164038	104	170
ENSG00000253719	236	295
ENSG00000107518	149	347
ENSG00000133878	272	170
ENSG00000108883	131	112
ENSG00000158985	175	405
ENSG00000141668	248	169
ENSG00000148606	241	84
ENSG00000166159	300	219
ENSG00000196498	26	28
ENSG00000135454	32	7
ENSG00000175906	203	10
ENSG00000185721	277	118
ENSG00000168878	18	44
ENSG00000169247	5	5
ENSG00000168291	58	70
ENSG00000205937	186	232
ENSG00000067606	231	237
ENSG00000112695	16	20
ENSG00000184277	150	71
ENSG00000149575	90	45
ENSG00000115665	11	43
ENSG00000171992	56	75
ENSG00000011426	14	2
ENSG00000108509	84	314
ENSG00000137221	3	5
ENSG00000186908	208	110
ENSG00000106976	143	26
ENSG00000106608	67	98
ENSG00000169710	20	80
ENSG00000105402	257	281
ENSG00000116747	29	55
ENSG00000119866	85	51
ENSG00000101977	297	193
ENSG00000049769	119	280
ENSG00000204789	200	116
ENSG00000168843	189	57
ENSG00000125510	308	42
ENSG00000055609	50	17
ENSG00000228794	151	233
ENSG00000146352	132	322
ENSG00000182247	195	122
ENSG00000255302	140	165
ENSG00000187094	245	213
ENSG00000152214	137	18
ENSG00000198804	10	9
ENSG00000149927	263	46
ENSG00000095203	96	62
ENSG00000162729	162	143
ENSG00000164070	6	3
ENSG00000163938	151	87
ENSG00000186166	5	14
ENSG00000143772	38	57
ENSG00000159069	46	86
ENSG00000165280	112	141
ENSG00000136738	183	289
ENSG00000186350	41	23
ENSG00000154237	44	21
ENSG00000154380	60	24
ENSG00000211459	1	1
ENSG00000010818	111	276
ENSG00000166181	179	59
ENSG00000169018	208	275
ENSG00000118596	94	43
ENSG00000013275	174	103
ENSG00000124570	261	41
ENSG00000163285	19	26
ENSG00000143970	34	9
ENSG00000139220	44	168
ENSG00000184831	185	38
ENSG00000115839	103	307
ENSG00000143198	23	19
ENSG00000201185	21	57
ENSG00000084234	56	214
ENSG00000075035	43	170
ENSG00000091483	56	8
ENSG00000178531	28	94
ENSG00000115252	70	2
ENSG00000182095	23	30
ENSG00000095059	13	27
ENSG00000131409	65	123
ENSG00000171791	37	25
ENSG00000148700	25	26
ENSG00000119242	44	28
ENSG00000151465	80	29
ENSG00000175215	116	9
ENSG00000130382	23	18
ENSG00000139200	157	134
ENSG00000260804	193	198
ENSG00000165061	156	138
ENSG00000122550	192	51
ENSG00000184905	45	23
ENSG00000137177	155	6
ENSG00000050438	87	109
ENSG00000212864	40	82
ENSG00000164190	68	35
ENSG00000180875	155	73
ENSG00000166479	217	109
ENSG00000111249	20	71
ENSG00000147488	22	16
ENSG00000023516	134	215
ENSG00000018189	121	4
ENSG00000275896	7	29
ENSG00000183020	158	294
ENSG00000164161	13	9
ENSG00000119318	50	144
ENSG00000130479	60	223
ENSG00000073670	55	32
ENSG00000168329	1	1
ENSG00000198899	8	6
ENSG00000129484	22	18
ENSG00000129990	276	175
ENSG00000155970	42	5
ENSG00000162889	50	75
ENSG00000116251	2	2
ENSG00000109790	45	13
ENSG00000165959	9	1
ENSG00000122026	11	19
ENSG00000112514	90	44
ENSG00000205562	158	208
ENSG00000126267	39	31
ENSG00000115484	8	30
ENSG00000147799	45	41
ENSG00000165478	27	24
ENSG00000107263	35	22
ENSG00000213186	3	7
ENSG00000165495	188	181
ENSG00000177182	187	181
ENSG00000180998	171	35
ENSG00000139132	47	36
ENSG00000168090	49	28
ENSG00000198300	294	115
ENSG00000007080	13	17
ENSG00000141385	263	319
ENSG00000261934	3	5
ENSG00000136861	180	9
ENSG00000176105	65	78
ENSG00000133265	49	109
ENSG00000163110	64	66
ENSG00000135426	177	70
ENSG00000198780	86	100
ENSG00000103647	46	28
ENSG00000186907	40	71
ENSG00000097033	41	54
ENSG00000213672	123	213
ENSG00000277739	2	22
ENSG00000070182	70	67
ENSG00000152082	9	47
ENSG00000115947	172	256
ENSG00000167972	79	198
ENSG00000039560	55	5
ENSG00000135439	118	247
ENSG00000145293	63	129
ENSG00000184384	59	87
ENSG00000130956	164	275
ENSG00000134250	44	53
ENSG00000145451	28	14
ENSG00000196419	223	283
ENSG00000113645	27	4
ENSG00000196353	129	75
ENSG00000010017	31	55
ENSG00000182870	67	147
ENSG00000182568	91	252
ENSG00000119950	26	4
ENSG00000106665	10	3
ENSG00000139668	184	46
ENSG00000188647	29	76
ENSG00000179915	109	45
ENSG00000135519	113	109
ENSG00000159352	29	32
ENSG00000079313	42	80
ENSG00000166508	28	19
ENSG00000163346	15	15
ENSG00000131808	26	32
ENSG00000111647	66	83
ENSG00000224051	24	77
ENSG00000173064	36	147
ENSG00000225465	106	25
ENSG00000114405	98	28
ENSG00000184007	13	2
ENSG00000084093	63	74
ENSG00000164124	6	14
ENSG00000114353	1	2
ENSG00000072840	30	16
ENSG00000181220	37	62
ENSG00000105642	19	42
ENSG00000070214	16	11
ENSG00000105376	129	170
ENSG00000105063	10	73
ENSG00000123384	6	11
ENSG00000104067	35	31
ENSG00000156475	164	149
ENSG00000145147	54	81
ENSG00000165995	144	45
ENSG00000215580	13	23
ENSG00000204983	4	27
ENSG00000152642	136	236
ENSG00000116030	88	93
ENSG00000136267	199	307
ENSG00000136167	9	49
ENSG00000173175	26	134
ENSG00000033627	191	238
ENSG00000149654	183	336
ENSG00000085733	1	1
ENSG00000213023	198	407
ENSG00000185090	53	31
ENSG00000160972	30	25
ENSG00000143409	19	12
ENSG00000107745	109	22
ENSG00000088812	96	255
ENSG00000134490	239	133
ENSG00000117643	58	26
ENSG00000135750	231	203
ENSG00000088888	208	66
ENSG00000197170	279	42
ENSG00000177169	55	97
ENSG00000099991	8	23
ENSG00000197971	7	4
ENSG00000197586	180	278
ENSG00000105738	36	43
ENSG00000011523	17	70
ENSG00000198712	4	1
ENSG00000138326	8	18
ENSG00000131697	4	4
ENSG00000117245	82	23
ENSG00000167004	1	1
ENSG00000078725	48	154
ENSG00000170075	12	6
ENSG00000124920	12	17
ENSG00000146122	16	7
ENSG00000141568	46	115
ENSG00000119471	20	24
ENSG00000120896	36	31
ENSG00000140299	109	54
ENSG00000144218	29	74
ENSG00000158258	58	27
ENSG00000198910	488	474
ENSG00000038382	32	48
ENSG00000100744	113	146
ENSG00000119421	25	21
ENSG00000158869	2	35
ENSG00000229847	18	28
ENSG00000232040	82	88
ENSG00000018408	41	72
ENSG00000152822	75	67
ENSG00000065526	9	5
ENSG00000149970	184	62
ENSG00000154096	52	24
ENSG00000117155	110	122
ENSG00000130414	25	22
ENSG00000182674	98	150
ENSG00000179104	3	1
ENSG00000023572	117	61
ENSG00000075539	7	2
ENSG00000163565	2	25
ENSG00000156711	99	43
ENSG00000163798	74	208
ENSG00000154548	224	7
ENSG00000112851	24	41
ENSG00000148400	21	19
ENSG00000161016	9	18
ENSG00000108947	140	71
ENSG00000242808	9	18
ENSG00000196453	30	59
ENSG00000146966	41	4
ENSG00000134780	87	235
ENSG00000182481	131	89
ENSG00000207389	13	56
ENSG00000178764	36	45
ENSG00000159248	336	158
ENSG00000155744	47	2
ENSG00000138434	100	NA
ENSG00000123570	296	80
ENSG00000197444	141	27
ENSG00000165895	47	44
ENSG00000172115	99	44
ENSG00000011347	77	35
ENSG00000183775	78	74
ENSG00000151376	43	32
ENSG00000184867	66	20
ENSG00000143013	151	188
ENSG00000129493	191	13
ENSG00000185774	121	81
ENSG00000005448	49	15
ENSG00000187122	119	34
ENSG00000131238	48	13
ENSG00000085719	28	73
ENSG00000131143	33	24
ENSG00000015676	8	122
ENSG00000175115	6	19
ENSG00000162944	88	35
ENSG00000061794	55	113
ENSG00000057663	104	251
ENSG00000134057	138	9
ENSG00000155511	62	25
ENSG00000145545	107	263
ENSG00000154146	53	69
ENSG00000268182	147	5
ENSG00000288062	53	77
ENSG00000171956	34	56
ENSG00000184557	3	24
ENSG00000099917	11	32
ENSG00000166441	17	34
ENSG00000150753	13	18
ENSG00000196220	6	5
ENSG00000028116	19	1
ENSG00000273611	10	15
ENSG00000135837	60	13
ENSG00000116299	145	16
ENSG00000136040	239	220
ENSG00000075303	171	148
ENSG00000286220	3	6
ENSG00000127946	46	17
ENSG00000111696	104	29
ENSG00000106682	31	102
ENSG00000134569	52	63
ENSG00000182899	7	10
ENSG00000181666	6	5
ENSG00000136827	62	143
ENSG00000171867	179	193
ENSG00000173473	120	30
ENSG00000146476	29	5
ENSG00000250510	10	2
ENSG00000136770	2	1
ENSG00000131473	89	138
ENSG00000063015	199	93
ENSG00000174132	24	21
ENSG00000121871	61	155
ENSG00000197322	37	40
ENSG00000164889	14	3
ENSG00000104852	12	27
ENSG00000163053	158	121
ENSG00000004897	218	333
ENSG00000232044	6	5
ENSG00000179388	19	21
ENSG00000127511	110	132
ENSG00000172995	33	9
ENSG00000113638	71	21
ENSG00000122490	24	66
ENSG00000173320	82	158
ENSG00000108389	91	50
ENSG00000127995	102	8
ENSG00000126432	55	58
ENSG00000135503	89	36
ENSG00000160539	43	85
ENSG00000188322	34	29
ENSG00000092820	13	13
ENSG00000115216	26	67
ENSG00000104327	54	29
ENSG00000172466	17	42
ENSG00000067369	74	84
ENSG00000158008	25	45
ENSG00000070831	33	12
ENSG00000138134	83	59
ENSG00000134996	155	105
ENSG00000067900	181	58
ENSG00000188730	54	67
ENSG00000139722	6	8
ENSG00000099624	9	29
ENSG00000233476	1	6
ENSG00000140474	5	4
ENSG00000180488	22	12
ENSG00000162852	101	60
ENSG00000101846	233	214
ENSG00000172888	217	8
ENSG00000132153	29	173
ENSG00000163462	11	22
ENSG00000004961	218	370
ENSG00000173621	23	21
ENSG00000059377	6	21
ENSG00000169851	72	109
ENSG00000154511	73	48
ENSG00000013297	6	2
ENSG00000169439	6	52
ENSG00000103326	18	14
ENSG00000189223	1	1
ENSG00000158864	12	19
ENSG00000214376	116	103
ENSG00000158467	17	35
ENSG00000106571	21	22
ENSG00000165121	72	34
ENSG00000101421	133	209
ENSG00000166167	52	170
ENSG00000178233	17	122
ENSG00000189079	56	7
ENSG00000167535	31	34
ENSG00000073910	109	179
ENSG00000143756	63	106
ENSG00000157778	22	91
ENSG00000166681	239	153
ENSG00000185122	12	7
ENSG00000185787	75	161
ENSG00000154822	163	227
ENSG00000115966	71	117
ENSG00000063245	58	176
ENSG00000065665	26	11
ENSG00000008735	162	160
ENSG00000261678	18	34
ENSG00000116604	119	233
ENSG00000173369	13	49
ENSG00000079335	35	32
ENSG00000173611	71	21
ENSG00000125848	201	53
ENSG00000136830	53	27
ENSG00000133703	193	423
ENSG00000128482	38	22
ENSG00000121481	64	1
ENSG00000126705	39	59
ENSG00000183049	32	38
ENSG00000136280	16	27
ENSG00000196187	7	16
ENSG00000264522	55	16
ENSG00000144730	11	12
ENSG00000136810	27	5
ENSG00000258890	8	5
ENSG00000162373	36	39
ENSG00000167491	10	5
ENSG00000166073	65	170
ENSG00000057608	35	55
ENSG00000204248	4	16
ENSG00000101849	122	111
ENSG00000143952	93	7
ENSG00000125037	57	21
ENSG00000108528	12	15
ENSG00000137996	108	82
ENSG00000150051	75	5
ENSG00000171444	14	27
ENSG00000204147	54	NA
ENSG00000181915	10	71
ENSG00000137409	35	148
ENSG00000101400	21	16
ENSG00000114166	58	83
ENSG00000182621	78	11
ENSG00000137166	21	100
ENSG00000143786	37	15
ENSG00000272321	37	2
ENSG00000078114	26	48
ENSG00000134986	54	13
ENSG00000103591	96	138
ENSG00000247556	76	61
ENSG00000122786	26	24
ENSG00000134909	37	38
ENSG00000170465	8	24
ENSG00000126067	70	4
ENSG00000076555	2	1
ENSG00000069702	4	51
ENSG00000139767	92	28
ENSG00000164292	42	67
ENSG00000158109	52	243
ENSG00000148154	131	35
ENSG00000104369	39	64
ENSG00000156639	15	12
ENSG00000179918	30	49
ENSG00000204287	6	24
ENSG00000109065	3	6
ENSG00000189369	269	70
ENSG00000125743	21	13
ENSG00000146426	49	1
ENSG00000132613	51	12
ENSG00000148175	21	59
ENSG00000063176	19	33
ENSG00000130559	41	189
ENSG00000128011	23	76
ENSG00000183780	23	18
ENSG00000239779	2	1
ENSG00000164100	54	78
ENSG00000197555	12	21
ENSG00000110925	112	50
ENSG00000164266	8	41
ENSG00000114388	16	9
ENSG00000119522	6	22
ENSG00000111530	22	160
ENSG00000129596	102	NA
ENSG00000277791	78	33
ENSG00000132359	27	76
ENSG00000006283	50	20
ENSG00000218336	63	170
ENSG00000159733	36	17
ENSG00000147604	14	16
ENSG00000102935	36	22
ENSG00000133135	339	125
ENSG00000116396	25	90
ENSG00000109787	20	19
ENSG00000150907	35	99
ENSG00000104866	47	172
ENSG00000104331	74	61
ENSG00000168385	10	5
ENSG00000197892	13	2
ENSG00000166793	38	7
ENSG00000215788	19	24
ENSG00000163513	15	27
ENSG00000128602	45	29
ENSG00000092051	66	122
ENSG00000172493	18	15
ENSG00000166224	198	3
ENSG00000084754	4	7
ENSG00000096654	94	21
ENSG00000184545	11	25
ENSG00000198113	3	4
ENSG00000198242	17	30
ENSG00000169604	8	30
ENSG00000167615	18	20
ENSG00000126464	44	126
ENSG00000141458	2	3
ENSG00000184117	116	218
ENSG00000166411	146	320
ENSG00000152689	11	2
ENSG00000070778	36	9
ENSG00000260838	10	1
ENSG00000165406	23	2
ENSG00000119986	162	164
ENSG00000229238	2	1
ENSG00000144550	3	1
ENSG00000170606	1	9
ENSG00000188352	69	8
ENSG00000067141	24	28
ENSG00000115641	152	45
ENSG00000091622	70	152
ENSG00000204052	79	122
ENSG00000128654	78	49
ENSG00000136710	42	92
ENSG00000104643	36	25
ENSG00000205189	23	32
ENSG00000085831	2	NA
ENSG00000154429	70	38
ENSG00000170989	24	53
ENSG00000125846	8	13
ENSG00000127666	29	95
ENSG00000184203	37	68
ENSG00000077522	38	23
ENSG00000114270	11	17
ENSG00000015592	17	1
ENSG00000111266	5	NA
ENSG00000145012	24	22
ENSG00000115386	5	23
ENSG00000184983	25	9
ENSG00000111058	37	37
ENSG00000184347	23	20
ENSG00000001629	72	15
ENSG00000131174	70	43
ENSG00000124243	203	282
ENSG00000134748	16	7
ENSG00000144713	14	20
ENSG00000150054	171	5
ENSG00000077585	12	23
ENSG00000092068	82	37
ENSG00000112232	16	15
ENSG00000146648	11	19
ENSG00000203761	11	20
ENSG00000108018	34	8
ENSG00000132463	26	181
ENSG00000124702	11	24
ENSG00000115977	19	24
ENSG00000197157	3	14
ENSG00000119705	4	6
ENSG00000166197	39	130
ENSG00000143575	19	8
ENSG00000114738	1	3
ENSG00000143499	37	27
ENSG00000204396	53	16
ENSG00000185811	1	17
ENSG00000116221	41	167
ENSG00000144355	4	12
ENSG00000261786	4	6
ENSG00000167881	93	144
ENSG00000157782	21	2
ENSG00000007264	37	42
ENSG00000073464	177	412
ENSG00000116459	44	24
ENSG00000012232	12	79
ENSG00000134030	32	76
ENSG00000101298	13	18
ENSG00000138696	35	50
ENSG00000125869	109	18
ENSG00000182389	8	NA
ENSG00000055208	7	3
ENSG00000163349	5	18
ENSG00000180370	28	68
ENSG00000124733	27	26
ENSG00000175352	127	72
ENSG00000101438	95	165
ENSG00000084623	17	NA
ENSG00000167037	212	62
ENSG00000124134	145	33
ENSG00000129646	4	12
ENSG00000198604	99	66
ENSG00000147724	76	87
ENSG00000119446	43	46
ENSG00000160695	47	95
ENSG00000125827	180	249
ENSG00000113552	8	4
ENSG00000140941	57	44
ENSG00000080822	12	13
ENSG00000183580	25	36
ENSG00000100485	61	18
ENSG00000097007	49	24
ENSG00000078804	10	4
ENSG00000116133	61	112
ENSG00000153443	21	29
ENSG00000115568	8	75
ENSG00000111731	36	18
ENSG00000100519	18	30
ENSG00000112697	28	20
ENSG00000035720	20	36
ENSG00000181072	33	1
ENSG00000023228	29	23
ENSG00000139636	12	5
ENSG00000147459	10	7
ENSG00000175265	12	30
ENSG00000166501	37	37
ENSG00000091129	67	42
ENSG00000091513	9	7
ENSG00000004478	2	3
ENSG00000064393	24	17
ENSG00000108176	57	7
ENSG00000140398	21	33
ENSG00000155886	69	45
ENSG00000133624	9	8
ENSG00000198563	3	8
ENSG00000074054	20	87
ENSG00000187984	5	6
ENSG00000075043	106	204
ENSG00000004534	10	22
ENSG00000169258	122	211
ENSG00000081237	7	41
ENSG00000188419	226	135
ENSG00000153820	6	10
ENSG00000079134	14	10
ENSG00000187498	1	1
ENSG00000114120	52	NA
ENSG00000164418	16	9
ENSG00000170743	8	NA
ENSG00000133424	169	302
ENSG00000090861	78	208
ENSG00000129055	43	21
ENSG00000042753	195	88
ENSG00000213949	8	8
ENSG00000166913	90	11
ENSG00000136848	15	8
ENSG00000198258	26	21
ENSG00000099308	23	121
ENSG00000114439	27	23
ENSG00000054690	10	13
ENSG00000067646	2	22
ENSG00000143947	1	1
ENSG00000237515	19	21
ENSG00000211456	72	110
ENSG00000136720	6	11
ENSG00000158941	97	445
ENSG00000135365	21	7
ENSG00000006831	26	10
ENSG00000129422	31	6
ENSG00000164880	5	65
ENSG00000259583	203	265
ENSG00000130193	7	24
ENSG00000099864	18	12
ENSG00000206579	66	46
ENSG00000142961	38	56
ENSG00000124406	65	20
ENSG00000131002	2	22
ENSG00000156097	96	29
ENSG00000240891	86	5
ENSG00000167114	46	216
ENSG00000127838	21	3
ENSG00000187486	11	24
ENSG00000135940	1	2
ENSG00000182326	1	2
ENSG00000176171	16	3
ENSG00000169715	2	1
ENSG00000183317	19	6
ENSG00000159409	43	32
ENSG00000262655	5	14
ENSG00000126947	123	136
ENSG00000159176	5	2
ENSG00000044459	48	1
ENSG00000177807	4	5
ENSG00000171823	17	125
ENSG00000140280	41	13
ENSG00000167674	6	32
ENSG00000132535	52	41
ENSG00000168309	2	2
ENSG00000143337	12	22
ENSG00000214106	16	17
ENSG00000136802	11	14
ENSG00000112651	71	37
ENSG00000118432	57	8
ENSG00000151917	76	195
ENSG00000182578	7	31
ENSG00000177119	16	42
ENSG00000023171	38	131
ENSG00000174917	27	3
ENSG00000134709	29	4
ENSG00000067221	44	92
ENSG00000276547	1	8
ENSG00000143384	2	8
ENSG00000143761	16	3
ENSG00000049245	9	9
ENSG00000247596	5	35
ENSG00000145675	54	368
ENSG00000115307	6	52
ENSG00000123091	14	79
ENSG00000180900	15	17
ENSG00000125841	43	115
ENSG00000135404	11	14
ENSG00000080493	5	17
ENSG00000164129	26	4
ENSG00000230910	5	42
ENSG00000114554	10	37
ENSG00000100030	63	63
ENSG00000168461	25	35
ENSG00000142634	10	3
ENSG00000143847	4	12
ENSG00000139631	13	40
ENSG00000107862	12	53
ENSG00000116786	1	1
ENSG00000267056	1	2
ENSG00000067225	87	30
ENSG00000105855	18	30
ENSG00000175662	6	18
ENSG00000117308	3	6
ENSG00000112996	78	228
ENSG00000278727	115	41
ENSG00000127837	6	1
ENSG00000113721	50	NA
ENSG00000198843	6	2
ENSG00000145623	10	43
ENSG00000286190	81	145
ENSG00000220875	20	25
ENSG00000136869	20	13
ENSG00000181826	8	35
ENSG00000137507	4	11
ENSG00000172023	18	18
ENSG00000171051	5	24
ENSG00000077264	301	109
ENSG00000112576	3	2
ENSG00000148143	38	14
ENSG00000163833	68	NA
ENSG00000157191	36	28
ENSG00000107738	17	22
ENSG00000144619	113	70
ENSG00000149657	87	141
ENSG00000162430	32	18
ENSG00000270170	34	234
ENSG00000197177	128	55
ENSG00000224531	48	41
ENSG00000125492	9	59
ENSG00000162378	6	8
ENSG00000138629	46	48
ENSG00000152990	7	9
ENSG00000184515	31	4
ENSG00000187164	11	7
ENSG00000169871	72	28
ENSG00000143153	36	1
ENSG00000170445	47	18
ENSG00000198618	2	3
ENSG00000204394	73	54
ENSG00000116001	1	3
ENSG00000285668	2	3
ENSG00000148334	55	200
ENSG00000133789	45	29
ENSG00000104059	23	77
ENSG00000178741	53	87
ENSG00000139625	15	28
ENSG00000125675	302	87
ENSG00000157388	3	1
ENSG00000100938	38	185
ENSG00000253305	2	3
ENSG00000153048	34	28
ENSG00000118181	9	14
ENSG00000163902	15	17
ENSG00000126878	10	7
ENSG00000286728	7	9
ENSG00000125966	40	70
ENSG00000167889	33	97
ENSG00000183258	16	30
ENSG00000104365	10	4
ENSG00000188042	34	25
ENSG00000204843	14	236
ENSG00000132970	2	2
ENSG00000223705	21	33
ENSG00000244627	19	46
ENSG00000128731	1	26
ENSG00000184900	22	38
ENSG00000184408	105	146
ENSG00000133275	24	20
ENSG00000145934	5	19
ENSG00000154914	29	3
ENSG00000079308	18	22
ENSG00000004766	56	207
ENSG00000010322	16	26
ENSG00000236901	11	47
ENSG00000109670	13	NA
ENSG00000111912	78	29
ENSG00000115520	42	21
ENSG00000165916	10	13
ENSG00000101132	80	18
ENSG00000169884	47	1
ENSG00000134308	7	69
ENSG00000170653	8	14
ENSG00000151743	44	24
ENSG00000008282	5	22
ENSG00000172757	56	55
ENSG00000181656	53	1
ENSG00000104660	15	3
ENSG00000181291	5	8
ENSG00000167524	6	18
ENSG00000118046	4	1
ENSG00000143631	4	17
ENSG00000131469	8	21
ENSG00000163534	6	11
ENSG00000103852	123	4
ENSG00000006025	17	35
ENSG00000071967	6	27
ENSG00000211653	1	8
ENSG00000146242	65	31
ENSG00000243232	23	129
ENSG00000186174	5	11
ENSG00000065809	20	25
ENSG00000153815	32	15
ENSG00000143294	8	43
ENSG00000213445	6	17
ENSG00000132507	5	1
ENSG00000138279	23	10
ENSG00000168348	29	10
ENSG00000131495	15	10
ENSG00000135596	23	35
ENSG00000055813	15	158
ENSG00000164938	97	8
ENSG00000116871	5	121
ENSG00000103657	90	58
ENSG00000152492	27	18
ENSG00000119699	7	4
ENSG00000196715	10	45
ENSG00000204352	20	82
ENSG00000174501	1	9
ENSG00000108854	122	4
ENSG00000161204	49	148
ENSG00000143842	63	2
ENSG00000154856	19	15
ENSG00000174306	54	18
ENSG00000106089	23	15
ENSG00000166348	8	1
ENSG00000113597	48	10
ENSG00000175893	22	NA
ENSG00000103160	42	184
ENSG00000143226	5	54
ENSG00000106299	66	19
ENSG00000132329	4	6
ENSG00000081913	20	12
ENSG00000166136	4	9
ENSG00000165283	21	75
ENSG00000134779	163	165
ENSG00000076864	12	6
ENSG00000225828	1	1
ENSG00000163444	41	240
ENSG00000077549	7	1
ENSG00000169862	4	18
ENSG00000168374	26	2
ENSG00000157796	16	19
ENSG00000115353	25	4
ENSG00000142408	14	1
ENSG00000120690	27	71
ENSG00000237289	16	1
ENSG00000173418	59	111
ENSG00000086065	21	82
ENSG00000076067	23	11
ENSG00000181610	34	146
ENSG00000164163	20	NA
ENSG00000014824	22	246
ENSG00000113758	17	22
ENSG00000157540	26	122
ENSG00000189212	6	17
ENSG00000127585	30	74
ENSG00000020129	19	53
ENSG00000087085	64	97
ENSG00000266714	1	1
ENSG00000133574	1	8
ENSG00000164050	17	11
ENSG00000184402	7	NA
ENSG00000066739	10	11
ENSG00000102144	203	198
ENSG00000059588	9	28
ENSG00000161681	41	171
ENSG00000178381	2	3
ENSG00000119401	39	251
ENSG00000066557	27	23
ENSG00000197457	36	49
ENSG00000125691	4	14
ENSG00000283183	18	10
ENSG00000089693	48	38
ENSG00000129691	30	177
ENSG00000214765	2	3
ENSG00000186001	1	7
ENSG00000126247	40	23
ENSG00000129824	4	22
ENSG00000164542	29	6
ENSG00000126785	79	4
ENSG00000159784	40	158
ENSG00000122584	3	4
ENSG00000204564	42	NA
ENSG00000128881	33	16
ENSG00000185278	39	1
ENSG00000138496	2	15
ENSG00000077420	6	20
ENSG00000223572	66	NA
ENSG00000175471	9	6
ENSG00000182732	33	32
ENSG00000099822	2	3
ENSG00000116885	37	5
ENSG00000163840	5	41
ENSG00000075826	27	50
ENSG00000100804	28	92
ENSG00000105245	23	18
ENSG00000197694	37	221
ENSG00000145354	72	23
ENSG00000167306	7	16
ENSG00000198598	8	5
ENSG00000159423	5	5
ENSG00000151090	19	71
ENSG00000243970	7	1
ENSG00000244038	11	37
ENSG00000104722	11	8
ENSG00000120549	40	101
ENSG00000169271	49	4
ENSG00000235711	82	55
ENSG00000169714	1	2
ENSG00000164916	6	36
ENSG00000056050	19	10
ENSG00000050426	12	1
ENSG00000197858	5	48
ENSG00000171863	4	11
ENSG00000101463	39	111
ENSG00000119927	8	11
ENSG00000143621	14	29
ENSG00000169047	16	69
ENSG00000203747	9	39
ENSG00000155629	9	49
ENSG00000140455	126	28
ENSG00000114841	15	37
ENSG00000176884	21	17
ENSG00000119574	40	120
ENSG00000281160	20	37
ENSG00000166813	2	1
ENSG00000102878	10	27
ENSG00000067066	3	8
ENSG00000130147	8	20
ENSG00000117154	36	76
ENSG00000162650	14	6
ENSG00000148396	9	22
ENSG00000206418	51	76
ENSG00000158710	8	32
ENSG00000095139	15	116
ENSG00000127463	52	87
ENSG00000245213	36	1
ENSG00000076201	7	61
ENSG00000171735	11	2
ENSG00000183023	55	22
ENSG00000103540	3	NA
ENSG00000124762	3	20
ENSG00000197249	10	50
ENSG00000103449	25	37
ENSG00000036530	19	120
ENSG00000254245	3	6
ENSG00000169641	3	4
ENSG00000091536	8	8
ENSG00000144579	46	12
ENSG00000133958	40	42
ENSG00000272505	4	14
ENSG00000233384	12	1
ENSG00000287677	3	1
ENSG00000172575	68	5
ENSG00000134516	6	17
ENSG00000105143	86	51
ENSG00000104221	51	167
ENSG00000163170	7	3
ENSG00000123143	14	6
ENSG00000163704	6	28
ENSG00000076344	9	16
ENSG00000101019	33	9
ENSG00000006377	2	2
ENSG00000132780	4	19
ENSG00000162733	11	24
ENSG00000170604	19	186
ENSG00000100650	14	20
ENSG00000132938	7	3
ENSG00000141252	37	66
ENSG00000211947	21	29
ENSG00000221978	4	12
ENSG00000135334	14	35
ENSG00000068308	128	178
ENSG00000171222	25	60
ENSG00000196781	9	3
ENSG00000111262	79	60
ENSG00000153922	10	26
ENSG00000142892	15	42
ENSG00000172548	4	NA
ENSG00000151500	27	8
ENSG00000188573	23	23
ENSG00000180769	11	15
ENSG00000011114	59	10
ENSG00000101146	48	2
ENSG00000130748	4	31
ENSG00000136518	31	37
ENSG00000108344	72	142
ENSG00000057935	30	146
ENSG00000279419	5	7
ENSG00000181016	1	1
ENSG00000240771	7	51
ENSG00000131374	2	NA
ENSG00000075089	48	68
ENSG00000145246	19	NA
ENSG00000127184	5	8
ENSG00000105568	13	4
ENSG00000156345	75	39
ENSG00000179958	35	51
ENSG00000120279	7	9
ENSG00000175110	11	6
ENSG00000141905	3	6
ENSG00000060982	62	31
ENSG00000173960	3	3
ENSG00000178075	9	9
ENSG00000160360	14	12
ENSG00000241697	2	42
ENSG00000075151	18	201
ENSG00000103740	9	15
ENSG00000198626	20	5
ENSG00000132361	8	58
ENSG00000065978	14	8
ENSG00000100077	112	284
ENSG00000003756	7	19
ENSG00000085276	7	2
ENSG00000131323	26	30
ENSG00000152377	50	1
ENSG00000167986	23	53
ENSG00000182768	5	95
ENSG00000135414	2	1
