gene	AD	CTL
ENSG00000143458	8	13
ENSG00000183431	6	26
ENSG00000116478	6	35
ENSG00000023516	35	NA
ENSG00000173113	7	12
ENSG00000151006	15	59
ENSG00000112992	13	NA
ENSG00000224934	15	84
ENSG00000099282	10	35
ENSG00000266371	13	35
ENSG00000135905	4	3
ENSG00000116885	3	2
ENSG00000108509	29	9
ENSG00000075303	14	11
ENSG00000204851	23	7
ENSG00000081154	4	3
ENSG00000104885	49	41
ENSG00000104979	20	7
ENSG00000175727	1	6
ENSG00000167549	5	28
ENSG00000100823	19	32
ENSG00000161921	2	15
ENSG00000128000	23	26
ENSG00000196683	11	21
ENSG00000160075	7	4
ENSG00000232489	6	10
ENSG00000196104	10	59
ENSG00000230269	37	58
ENSG00000134532	3	32
ENSG00000175906	69	51
ENSG00000260807	21	16
ENSG00000174442	29	1
ENSG00000224149	2	NA
ENSG00000185008	6	73
ENSG00000124207	20	6
ENSG00000239763	21	81
ENSG00000119396	11	52
ENSG00000185046	30	42
ENSG00000134058	14	NA
ENSG00000165084	1	6
ENSG00000135912	3	14
ENSG00000137478	18	53
ENSG00000094631	2	4
ENSG00000237491	8	24
ENSG00000280069	5	6
ENSG00000279544	2	7
ENSG00000117533	7	43
ENSG00000185055	3	6
ENSG00000175550	18	147
ENSG00000179271	67	4
ENSG00000139344	25	NA
ENSG00000113240	21	62
ENSG00000280347	14	77
ENSG00000129566	5	22
ENSG00000100908	42	45
ENSG00000234456	4	10
ENSG00000239789	16	14
ENSG00000065518	6	10
ENSG00000108588	12	28
ENSG00000230793	4	114
ENSG00000168135	88	125
ENSG00000265354	20	6
ENSG00000204138	4	66
ENSG00000187239	9	27
ENSG00000261226	16	NA
ENSG00000132359	11	3
ENSG00000281404	5	34
ENSG00000233602	4	49
ENSG00000261115	24	44
ENSG00000197622	6	36
ENSG00000170906	104	59
ENSG00000267412	18	63
ENSG00000117118	10	32
ENSG00000187079	3	32
ENSG00000164715	10	NA
ENSG00000215712	58	59
ENSG00000136718	18	15
ENSG00000183978	8	21
ENSG00000233967	3	29
ENSG00000157978	6	20
ENSG00000137040	7	3
ENSG00000141338	16	29
ENSG00000049656	4	1
ENSG00000186166	22	119
ENSG00000122218	11	NA
ENSG00000174886	22	104
ENSG00000177954	5	9
ENSG00000247708	6	107
ENSG00000173898	4	1
ENSG00000251429	4	2
ENSG00000253304	4	1
ENSG00000185615	4	17
ENSG00000167771	29	19
ENSG00000151552	2	13
ENSG00000232166	1	6
ENSG00000263603	7	106
ENSG00000156453	9	2
ENSG00000221983	40	31
ENSG00000247556	35	59
ENSG00000140400	5	38
ENSG00000214216	4	32
ENSG00000065675	12	37
ENSG00000073417	22	61
ENSG00000132330	27	60
ENSG00000135709	33	61
ENSG00000184672	2	NA
ENSG00000213023	30	103
ENSG00000110811	13	10
ENSG00000276023	6	11
ENSG00000279738	81	136
ENSG00000121680	7	21
ENSG00000187764	6	33
ENSG00000164941	6	45
ENSG00000187984	9	34
ENSG00000181555	1	NA
ENSG00000186642	4	24
ENSG00000269938	5	92
ENSG00000111218	15	17
ENSG00000160445	11	10
ENSG00000176912	6	17
ENSG00000185513	35	33
ENSG00000166887	6	5
ENSG00000170959	3	21
ENSG00000166847	1	1
ENSG00000173947	2	3
ENSG00000146373	10	34
ENSG00000196586	4	12
ENSG00000198478	7	2
ENSG00000124126	5	13
ENSG00000104369	7	NA
ENSG00000065600	3	3
ENSG00000203739	12	12
ENSG00000260198	5	30
ENSG00000137941	8	2
ENSG00000116001	1	35
ENSG00000177301	3	10
ENSG00000162755	36	1
ENSG00000133703	21	61
ENSG00000272578	11	101
ENSG00000176658	20	77
ENSG00000134815	26	26
ENSG00000156486	2	3
ENSG00000163013	1	1
ENSG00000175215	2	10
ENSG00000152894	3	12
ENSG00000131469	18	34
ENSG00000078018	2	6
ENSG00000102144	20	2
ENSG00000103657	11	NA
ENSG00000248449	12	51
ENSG00000261236	6	NA
ENSG00000163785	8	52
ENSG00000116584	1	3
ENSG00000125991	28	13
ENSG00000168487	6	34
ENSG00000105993	3	4
ENSG00000269439	21	9
ENSG00000092529	5	11
ENSG00000170899	1	NA
ENSG00000138378	13	NA
ENSG00000125740	8	NA
ENSG00000155903	2	5
ENSG00000049449	37	10
ENSG00000224116	9	11
ENSG00000147202	45	3
ENSG00000171860	6	43
ENSG00000182389	9	29
ENSG00000125482	8	6
ENSG00000167110	15	6
ENSG00000174775	10	24
ENSG00000163694	4	50
ENSG00000156345	20	3
ENSG00000175029	9	44
ENSG00000061273	9	23
ENSG00000127993	6	NA
ENSG00000259644	19	110
ENSG00000188011	3	1
ENSG00000025293	32	19
ENSG00000244687	44	85
ENSG00000183671	1	NA
ENSG00000172771	3	16
ENSG00000176055	15	73
ENSG00000237887	12	80
ENSG00000092203	39	42
ENSG00000172888	4	18
ENSG00000149311	15	3
ENSG00000219626	1	3
ENSG00000235760	1	NA
ENSG00000269997	10	11
ENSG00000134250	6	33
ENSG00000109046	3	20
ENSG00000204264	1	1
ENSG00000158258	3	7
ENSG00000174227	9	21
ENSG00000225345	10	21
ENSG00000204305	1	NA
ENSG00000186288	19	NA
ENSG00000153233	18	8
ENSG00000258057	51	46
ENSG00000113068	4	4
ENSG00000262155	23	91
ENSG00000235008	4	48
ENSG00000081237	14	37
ENSG00000099814	12	18
ENSG00000158195	5	78
ENSG00000100916	28	165
ENSG00000135900	7	2
ENSG00000156467	25	141
ENSG00000197444	9	1
ENSG00000196263	21	84
ENSG00000246067	9	114
ENSG00000176410	11	63
ENSG00000118640	7	47
ENSG00000237441	2	5
ENSG00000183726	4	NA
ENSG00000176771	3	13
ENSG00000139291	22	49
ENSG00000276975	4	18
ENSG00000030419	1	33
ENSG00000204116	73	141
ENSG00000143748	2	18
ENSG00000198042	13	4
ENSG00000135837	3	10
ENSG00000106635	14	24
ENSG00000115677	28	12
ENSG00000181195	7	37
ENSG00000230415	1	NA
ENSG00000165280	7	3
ENSG00000227115	17	43
ENSG00000162390	1	2
ENSG00000256762	14	94
ENSG00000196689	27	72
ENSG00000049618	3	30
ENSG00000113048	2	NA
ENSG00000123104	4	5
ENSG00000198276	15	51
ENSG00000164163	10	16
ENSG00000116641	3	17
ENSG00000056097	1	NA
ENSG00000204681	4	8
ENSG00000185742	10	68
ENSG00000280381	5	33
ENSG00000180071	17	31
ENSG00000075407	10	58
ENSG00000137054	6	NA
ENSG00000166503	4	46
ENSG00000106404	3	NA
ENSG00000229739	4	55
ENSG00000166224	13	69
ENSG00000250198	2	NA
ENSG00000164953	1	18
ENSG00000224822	3	73
ENSG00000168566	2	NA
ENSG00000107099	3	6
ENSG00000138698	13	22
ENSG00000225140	5	9
ENSG00000165185	5	6
ENSG00000197558	5	10
ENSG00000100401	10	2
ENSG00000143320	1	9
ENSG00000113456	7	12
ENSG00000143612	5	8
ENSG00000075292	4	48
ENSG00000213411	10	39
ENSG00000258674	29	1
ENSG00000146067	4	8
ENSG00000013441	6	5
ENSG00000132463	10	4
ENSG00000066629	40	39
ENSG00000105723	38	69
ENSG00000188385	6	15
ENSG00000286635	19	47
ENSG00000166946	25	27
ENSG00000203280	25	5
ENSG00000165138	1	10
ENSG00000068438	38	7
ENSG00000132604	51	31
ENSG00000125870	8	20
ENSG00000137312	3	NA
ENSG00000123496	7	NA
ENSG00000130706	24	24
ENSG00000153904	1	NA
ENSG00000159917	43	28
ENSG00000009694	25	43
ENSG00000117408	1	6
ENSG00000116983	2	NA
ENSG00000076555	1	10
ENSG00000140992	18	4
ENSG00000138386	2	18
ENSG00000251136	8	123
ENSG00000125149	37	28
ENSG00000111530	11	5
ENSG00000112208	1	3
ENSG00000067365	2	17
ENSG00000197816	8	55
ENSG00000039319	2	23
ENSG00000140030	7	41
ENSG00000116138	12	1
ENSG00000286288	1	NA
ENSG00000155324	4	24
ENSG00000164182	13	NA
ENSG00000279702	5	30
ENSG00000183011	14	19
ENSG00000104331	3	48
ENSG00000082556	4	2
ENSG00000143314	7	2
ENSG00000076928	10	34
ENSG00000115282	6	13
ENSG00000126226	7	22
ENSG00000227671	4	13
ENSG00000134748	1	5
ENSG00000112996	5	2
ENSG00000224531	3	3
ENSG00000229989	1	2
ENSG00000080546	5	1
ENSG00000145725	1	9
ENSG00000092439	17	53
ENSG00000172005	3	17
ENSG00000122591	1	14
ENSG00000119471	1	5
ENSG00000214021	10	10
ENSG00000118762	6	11
ENSG00000143815	1	28
ENSG00000031081	7	30
ENSG00000116747	2	13
ENSG00000160408	4	2
ENSG00000135472	6	1
ENSG00000286558	2	2
ENSG00000185811	3	26
ENSG00000154146	25	21
ENSG00000153922	11	36
ENSG00000173011	6	3
ENSG00000135334	2	NA
ENSG00000261553	5	25
ENSG00000028839	3	NA
ENSG00000074695	1	19
ENSG00000142230	9	68
ENSG00000162377	21	4
ENSG00000172247	1	NA
ENSG00000182810	29	24
ENSG00000196715	32	63
ENSG00000198019	1	1
ENSG00000273448	12	63
ENSG00000134602	356	245
ENSG00000156110	6	3
ENSG00000240393	4	2
ENSG00000090060	4	9
ENSG00000140403	7	NA
ENSG00000005882	10	NA
ENSG00000065000	10	23
ENSG00000063180	14	86
ENSG00000107317	1	8
ENSG00000169021	37	69
ENSG00000279138	15	21
ENSG00000072062	15	29
ENSG00000250903	3	28
ENSG00000237877	4	59
ENSG00000183307	68	65
ENSG00000213337	2	NA
ENSG00000112799	2	9
ENSG00000146066	3	1
ENSG00000168490	6	NA
ENSG00000279089	11	123
ENSG00000148824	7	73
ENSG00000145147	1	NA
ENSG00000109519	1	3
ENSG00000151090	2	1
ENSG00000144746	4	NA
ENSG00000174460	2	3
ENSG00000275004	27	37
ENSG00000203872	14	40
ENSG00000115808	7	53
ENSG00000183207	37	32
ENSG00000128915	19	178
ENSG00000245532	10	10
ENSG00000261123	7	25
ENSG00000198718	4	7
ENSG00000126860	12	15
ENSG00000264112	1	15
ENSG00000132361	14	4
ENSG00000279587	14	12
ENSG00000117598	1	3
ENSG00000164117	1	39
ENSG00000008988	7	7
ENSG00000139668	7	37
ENSG00000119321	2	5
ENSG00000135632	1	NA
ENSG00000106443	6	7
ENSG00000083168	1	27
ENSG00000152556	2	3
ENSG00000189091	9	NA
ENSG00000286965	1	3
ENSG00000186635	5	40
ENSG00000204482	1	8
ENSG00000271614	1	24
ENSG00000146352	1	NA
ENSG00000162441	1	1
ENSG00000276248	4	103
ENSG00000173611	2	1
ENSG00000060339	1	34
ENSG00000260495	8	34
ENSG00000101542	4	19
ENSG00000167196	18	65
ENSG00000013375	1	29
ENSG00000168310	4	19
ENSG00000111058	1	6
ENSG00000106868	8	3
ENSG00000143436	3	17
ENSG00000145990	7	1
ENSG00000105849	5	3
ENSG00000254839	1	2
ENSG00000178896	19	4
ENSG00000123124	3	3
ENSG00000242485	2	25
ENSG00000112282	2	44
ENSG00000243915	6	33
ENSG00000255790	4	13
ENSG00000276649	10	17
ENSG00000104447	1	22
ENSG00000228782	7	33
ENSG00000163126	3	10
ENSG00000145945	14	15
ENSG00000134533	5	NA
ENSG00000233723	2	25
ENSG00000166343	5	23
ENSG00000278975	12	47
ENSG00000173960	2	6
ENSG00000163818	1	1
ENSG00000260025	10	34
ENSG00000232082	7	13
ENSG00000247774	1	28
ENSG00000264895	8	74
ENSG00000132471	16	9
ENSG00000113558	9	160
ENSG00000167004	1	1
ENSG00000138670	1	NA
ENSG00000171791	4	9
ENSG00000116857	5	2
ENSG00000119139	6	22
ENSG00000143549	2	14
ENSG00000281398	1	38
ENSG00000224109	19	3
ENSG00000180817	4	3
ENSG00000116191	1	NA
ENSG00000176142	2	14
ENSG00000186231	2	4
ENSG00000108381	10	6
ENSG00000156687	1	12
ENSG00000141622	8	30
ENSG00000165424	2	18
ENSG00000213424	15	83
ENSG00000138496	1	9
ENSG00000168993	2	28
ENSG00000279518	4	72
ENSG00000172171	1	11
ENSG00000144026	12	10
ENSG00000228886	5	16
ENSG00000141068	4	39
ENSG00000250461	4	144
ENSG00000128487	3	9
ENSG00000100664	29	10
ENSG00000251682	8	52
ENSG00000162813	1	NA
ENSG00000166159	4	16
ENSG00000105880	5	3
ENSG00000046889	1	4
ENSG00000198466	15	10
ENSG00000187713	18	28
ENSG00000077420	2	18
ENSG00000036672	7	NA
ENSG00000119927	1	1
ENSG00000100294	26	118
ENSG00000140057	6	11
ENSG00000141076	10	10
ENSG00000180998	9	3
ENSG00000110925	2	NA
ENSG00000063854	26	10
ENSG00000106263	10	31
ENSG00000129911	9	138
ENSG00000170579	2	NA
ENSG00000176095	4	4
ENSG00000160255	16	43
ENSG00000018280	1	13
ENSG00000277744	1	1
ENSG00000276545	4	6
ENSG00000009335	6	1
ENSG00000198089	26	30
ENSG00000170500	4	2
ENSG00000167380	40	65
ENSG00000044446	3	27
ENSG00000260261	13	30
ENSG00000228409	6	2
ENSG00000142235	1	NA
ENSG00000178623	10	22
ENSG00000175087	5	6
ENSG00000234608	6	5
ENSG00000141458	5	37
ENSG00000078725	4	NA
ENSG00000164258	3	15
ENSG00000152133	8	4
ENSG00000232040	4	8
ENSG00000280332	16	54
ENSG00000159086	40	139
ENSG00000184384	5	77
ENSG00000275832	18	42
ENSG00000204564	4	1
ENSG00000104313	9	2
ENSG00000131375	1	55
ENSG00000162073	1	4
ENSG00000126870	6	7
ENSG00000272374	7	109
ENSG00000010165	4	NA
ENSG00000125352	155	11
ENSG00000160993	2	NA
ENSG00000258441	8	29
ENSG00000124224	2	36
ENSG00000139433	4	26
ENSG00000138035	6	1
ENSG00000154845	1	17
ENSG00000136167	5	45
ENSG00000196605	8	40
ENSG00000119946	2	NA
ENSG00000166326	2	7
ENSG00000176261	2	19
ENSG00000131475	12	16
ENSG00000101161	15	9
ENSG00000141934	13	36
ENSG00000138346	7	14
ENSG00000134504	15	53
ENSG00000131771	19	3
ENSG00000114019	4	2
ENSG00000235316	9	2
ENSG00000064199	1	4
ENSG00000120690	1	11
ENSG00000130638	15	114
ENSG00000077616	1	5
ENSG00000130032	17	7
ENSG00000114013	6	22
ENSG00000107282	1	1
ENSG00000143842	1	1
ENSG00000121653	1	5
ENSG00000157450	4	4
ENSG00000204767	3	10
ENSG00000162931	2	3
ENSG00000105270	17	5
ENSG00000265806	2	24
ENSG00000204278	19	20
ENSG00000164300	2	2
ENSG00000145494	1	11
ENSG00000254921	3	NA
ENSG00000280134	8	4
ENSG00000255366	1	NA
ENSG00000167637	5	22
ENSG00000158445	23	52
ENSG00000008283	6	2
ENSG00000177542	4	3
ENSG00000174130	1	2
ENSG00000181004	5	NA
ENSG00000232593	2	1
ENSG00000121766	1	18
ENSG00000110801	5	9
ENSG00000094916	4	25
ENSG00000160072	2	37
ENSG00000136463	11	21
ENSG00000273066	6	5
ENSG00000111885	2	NA
ENSG00000177565	1	1
ENSG00000161912	4	25
ENSG00000163681	1	2
ENSG00000102786	2	8
ENSG00000176396	31	59
ENSG00000175115	1	NA
ENSG00000284959	2	3
ENSG00000180992	3	NA
ENSG00000081377	5	25
ENSG00000125703	3	15
ENSG00000247596	6	5
ENSG00000171790	3	4
ENSG00000240695	3	51
ENSG00000105851	4	36
ENSG00000259943	1	2
ENSG00000079805	3	10
ENSG00000235613	1	26
ENSG00000159784	3	27
ENSG00000139174	8	34
ENSG00000123545	2	5
ENSG00000181409	7	22
ENSG00000213614	5	46
ENSG00000182195	87	10
ENSG00000213654	2	45
ENSG00000131797	1	4
ENSG00000248283	5	28
ENSG00000114416	2	7
ENSG00000006831	3	7
ENSG00000198218	2	NA
ENSG00000233061	1	8
ENSG00000174469	10	81
ENSG00000114735	2	14
ENSG00000138593	2	10
ENSG00000106397	2	5
ENSG00000185432	1	28
ENSG00000183826	1	NA
ENSG00000084234	4	6
ENSG00000173905	2	38
ENSG00000147050	2	3
ENSG00000205534	7	3
ENSG00000087206	1	5
ENSG00000270231	4	14
ENSG00000154099	3	28
ENSG00000134375	2	5
ENSG00000119725	7	141
ENSG00000164024	3	9
ENSG00000113161	5	5
ENSG00000120071	1	2
ENSG00000100852	3	28
ENSG00000108100	8	13
ENSG00000149547	2	4
ENSG00000111897	7	NA
ENSG00000109790	4	23
ENSG00000176225	10	162
ENSG00000253636	6	55
ENSG00000175564	4	13
ENSG00000127463	2	118
ENSG00000196730	4	NA
ENSG00000116898	2	NA
ENSG00000206530	3	29
ENSG00000143376	1	NA
ENSG00000100813	4	51
ENSG00000152332	1	NA
ENSG00000160791	2	12
ENSG00000167178	5	8
ENSG00000119638	5	36
ENSG00000270061	5	5
ENSG00000117016	2	NA
ENSG00000242028	4	14
ENSG00000225032	2	25
ENSG00000004961	40	41
ENSG00000259429	10	18
ENSG00000124217	21	10
ENSG00000218739	1	5
ENSG00000099901	31	31
ENSG00000128340	11	39
ENSG00000162104	7	3
ENSG00000230910	1	16
ENSG00000008226	1	34
ENSG00000141098	1	1
ENSG00000038358	7	20
ENSG00000148399	2	10
ENSG00000182578	3	15
ENSG00000249850	1	32
ENSG00000159200	3	1
ENSG00000102898	2	38
ENSG00000156299	12	NA
ENSG00000106591	3	NA
ENSG00000111860	1	1
ENSG00000132563	6	NA
ENSG00000109881	4	NA
ENSG00000223960	2	6
ENSG00000164329	2	9
ENSG00000090263	2	8
ENSG00000243914	5	109
ENSG00000185875	8	NA
ENSG00000117707	1	28
ENSG00000076924	14	3
ENSG00000279529	1	6
ENSG00000156140	1	6
ENSG00000122140	1	11
ENSG00000163884	1	2
ENSG00000234423	2	8
ENSG00000181211	3	85
ENSG00000273841	2	1
ENSG00000253372	1	60
ENSG00000059915	2	23
ENSG00000287665	8	17
ENSG00000256591	2	52
ENSG00000077254	2	23
ENSG00000173418	12	38
ENSG00000185825	89	5
ENSG00000114473	3	33
ENSG00000276115	1	14
ENSG00000205090	3	1
ENSG00000277767	1	NA
ENSG00000126777	2	33
ENSG00000100302	3	22
ENSG00000284602	2	37
ENSG00000198886	8	7
ENSG00000125249	2	NA
ENSG00000165271	1	6
ENSG00000132591	12	79
ENSG00000163349	1	4
ENSG00000162409	2	18
ENSG00000114978	1	27
ENSG00000077238	1	16
ENSG00000205041	29	110
ENSG00000184574	2	11
ENSG00000074657	15	17
ENSG00000119125	1	1
ENSG00000186814	2	9
ENSG00000243701	3	48
ENSG00000065534	1	2
ENSG00000168913	1	NA
ENSG00000185716	6	6
ENSG00000177875	1	NA
ENSG00000115241	1	1
ENSG00000015285	10	66
ENSG00000160678	1	NA
ENSG00000187609	2	NA
ENSG00000139437	3	14
ENSG00000105193	16	21
ENSG00000175606	2	NA
ENSG00000220785	2	NA
ENSG00000122026	3	12
ENSG00000008710	2	25
ENSG00000117222	3	1
ENSG00000279387	4	5
ENSG00000145920	4	25
ENSG00000159346	1	NA
ENSG00000122565	2	2
ENSG00000078053	1	NA
ENSG00000170633	7	76
ENSG00000174437	3	7
ENSG00000147408	1	NA
ENSG00000114125	4	1
ENSG00000234329	2	17
ENSG00000140983	1	1
ENSG00000242768	1	NA
ENSG00000170231	11	66
ENSG00000125148	1	NA
ENSG00000125652	3	NA
ENSG00000278991	6	82
ENSG00000185414	3	1
ENSG00000103502	10	21
ENSG00000173482	19	23
ENSG00000186960	1	2
ENSG00000100221	3	1
ENSG00000204248	1	NA
ENSG00000156959	1	2
ENSG00000119943	1	30
ENSG00000036530	8	43
ENSG00000212128	2	6
ENSG00000180269	4	4
ENSG00000120616	1	3
ENSG00000225439	6	NA
ENSG00000133019	1	4
ENSG00000174109	4	NA
ENSG00000121774	1	4
ENSG00000203737	1	12
ENSG00000180626	1	7
ENSG00000088367	5	3
ENSG00000138760	1	NA
ENSG00000133895	7	NA
ENSG00000243335	1	1
ENSG00000147677	4	NA
ENSG00000093000	43	13
ENSG00000253368	5	3
ENSG00000109111	9	30
ENSG00000132749	2	NA
ENSG00000169905	1	18
ENSG00000108666	6	8
ENSG00000119986	4	NA
ENSG00000204084	1	17
ENSG00000269929	4	16
ENSG00000233579	1	16
ENSG00000185324	7	22
ENSG00000271533	70	231
ENSG00000100379	57	102
ENSG00000148154	4	NA
ENSG00000283341	5	56
ENSG00000012171	1	2
ENSG00000132383	6	3
ENSG00000151491	1	34
ENSG00000100462	7	12
ENSG00000132965	6	43
ENSG00000012779	1	34
ENSG00000127663	1	18
ENSG00000123609	1	5
ENSG00000280033	4	27
ENSG00000244055	1	1
ENSG00000184277	1	4
ENSG00000108306	7	31
ENSG00000213930	3	14
ENSG00000254579	1	5
ENSG00000056586	2	6
ENSG00000198729	1	NA
ENSG00000179520	2	1
ENSG00000196323	1	NA
ENSG00000115109	1	2
ENSG00000153558	2	NA
ENSG00000260920	1	NA
ENSG00000125826	5	13
ENSG00000212864	1	5
ENSG00000111817	2	29
ENSG00000136273	2	21
ENSG00000170043	3	NA
ENSG00000173114	1	6
ENSG00000165025	4	28
ENSG00000235244	41	177
ENSG00000196912	2	20
ENSG00000122574	1	1
ENSG00000071655	1	NA
ENSG00000170419	2	1
ENSG00000270863	1	16
ENSG00000069020	1	7
ENSG00000164070	1	3
ENSG00000247624	4	6
ENSG00000258419	5	43
ENSG00000143226	2	50
ENSG00000198626	1	NA
ENSG00000152763	1	42
ENSG00000115946	1	3
ENSG00000282100	5	118
ENSG00000122042	1	2
ENSG00000126217	2	15
ENSG00000139998	6	13
ENSG00000124782	1	57
ENSG00000285994	1	87
ENSG00000081320	1	6
ENSG00000103479	2	14
ENSG00000206579	2	47
ENSG00000111371	5	3
ENSG00000278842	1	6
ENSG00000100519	2	1
ENSG00000182836	1	NA
ENSG00000140455	2	7
ENSG00000255669	1	13
ENSG00000255142	2	39
ENSG00000110436	1	NA
ENSG00000146221	1	2
ENSG00000129116	2	26
ENSG00000248483	3	176
ENSG00000122786	1	3
ENSG00000125827	5	1
ENSG00000144028	1	NA
ENSG00000198492	2	NA
ENSG00000153707	3	6
ENSG00000254996	1	81
ENSG00000111785	1	NA
ENSG00000117748	2	NA
ENSG00000250722	1	NA
ENSG00000271335	6	30
ENSG00000189127	1	NA
ENSG00000282160	1	NA
ENSG00000105576	2	2
ENSG00000073712	1	8
ENSG00000003147	1	5
ENSG00000116652	1	38
ENSG00000234745	1	1
ENSG00000141741	3	52
ENSG00000162728	1	1
ENSG00000101940	11	15
ENSG00000134480	1	2
ENSG00000112379	1	9
ENSG00000158019	1	NA
ENSG00000138641	1	14
ENSG00000178982	1	20
ENSG00000152104	2	43
ENSG00000136286	2	8
ENSG00000161904	1	3
ENSG00000100884	2	8
ENSG00000130227	2	3
ENSG00000135205	2	44
ENSG00000281969	3	NA
ENSG00000280650	1	24
ENSG00000014216	1	NA
ENSG00000131051	13	56
ENSG00000067955	3	41
ENSG00000174013	1	1
ENSG00000285667	2	18
ENSG00000119787	1	NA
ENSG00000258366	12	37
ENSG00000261970	4	69
ENSG00000070495	2	1
ENSG00000287299	1	4
ENSG00000004455	1	23
ENSG00000138385	2	2
ENSG00000269343	16	94
ENSG00000160282	7	38
ENSG00000166006	2	4
ENSG00000143409	1	17
ENSG00000010278	1	1
ENSG00000100395	12	1
ENSG00000154803	2	39
ENSG00000214237	2	2
ENSG00000125445	2	2
ENSG00000142347	6	41
ENSG00000118407	1	NA
ENSG00000160695	2	NA
ENSG00000237943	1	9
ENSG00000205808	3	18
ENSG00000151176	3	1
ENSG00000168781	1	NA
ENSG00000165113	4	9
ENSG00000144857	1	5
ENSG00000126858	4	3
ENSG00000048540	3	1
ENSG00000242686	1	5
ENSG00000108785	2	NA
ENSG00000083642	2	NA
ENSG00000115825	1	28
ENSG00000125864	1	3
ENSG00000178385	1	NA
ENSG00000065802	1	26
ENSG00000266338	2	39
ENSG00000107771	4	7
ENSG00000100316	7	NA
ENSG00000169598	1	17
ENSG00000234187	3	56
ENSG00000225014	7	52
ENSG00000133135	19	69
ENSG00000272449	1	1
ENSG00000174939	1	1
ENSG00000100242	2	8
ENSG00000171813	1	3
ENSG00000169018	2	6
ENSG00000168918	1	1
ENSG00000277007	1	8
ENSG00000247092	4	69
ENSG00000229089	1	NA
ENSG00000198625	1	7
ENSG00000154380	1	26
ENSG00000173039	2	20
ENSG00000279685	7	44
ENSG00000134453	1	6
ENSG00000138069	1	5
ENSG00000279453	5	19
ENSG00000154118	1	NA
ENSG00000135930	1	1
ENSG00000142327	1	12
ENSG00000274251	1	12
ENSG00000120688	2	NA
ENSG00000197774	9	6
ENSG00000103021	1	4
ENSG00000109320	2	22
ENSG00000158710	1	19
ENSG00000033178	1	1
ENSG00000148572	1	NA
ENSG00000148158	2	2
ENSG00000111300	1	22
ENSG00000148606	2	NA
ENSG00000146112	1	46
ENSG00000137038	8	58
ENSG00000137070	1	9
ENSG00000135870	1	9
ENSG00000286314	1	13
ENSG00000106153	2	10
ENSG00000114859	1	3
ENSG00000174099	2	17
ENSG00000158828	1	NA
ENSG00000236760	1	41
ENSG00000273691	1	4
ENSG00000236709	2	12
ENSG00000155093	1	NA
ENSG00000143614	1	53
ENSG00000114790	2	15
ENSG00000169641	1	NA
ENSG00000172379	1	NA
ENSG00000085224	10	49
ENSG00000153406	9	28
ENSG00000197903	3	NA
ENSG00000100284	3	NA
ENSG00000233822	2	NA
ENSG00000106052	1	NA
ENSG00000229816	1	24
ENSG00000136628	1	NA
ENSG00000280077	1	41
ENSG00000143110	1	22
ENSG00000171960	1	1
ENSG00000180354	1	2
ENSG00000100146	48	84
ENSG00000157306	3	2
ENSG00000185591	4	53
ENSG00000224699	1	21
ENSG00000134207	1	NA
ENSG00000132554	2	25
ENSG00000110786	1	NA
ENSG00000178531	1	3
ENSG00000185274	2	4
ENSG00000165782	1	75
ENSG00000198786	6	3
ENSG00000188536	1	1
ENSG00000261716	1	NA
ENSG00000205358	2	NA
ENSG00000231389	2	4
ENSG00000064787	10	23
ENSG00000155961	376	365
ENSG00000196976	314	322
ENSG00000011600	12	48
ENSG00000130822	95	110
ENSG00000235703	193	369
ENSG00000100591	6	6
ENSG00000012124	16	23
ENSG00000130830	369	119
ENSG00000172530	8	12
ENSG00000122122	15	89
ENSG00000125356	24	31
ENSG00000165370	71	65
ENSG00000104343	1	1
ENSG00000262223	5	4
ENSG00000286327	39	246
ENSG00000169562	23	29
ENSG00000102125	31	80
ENSG00000010671	7	34
ENSG00000224924	28	50
ENSG00000102181	50	20
ENSG00000197182	55	55
ENSG00000120694	1	NA
ENSG00000280383	59	181
ENSG00000180964	2	2
ENSG00000166603	3	7
ENSG00000223865	2	2
ENSG00000103540	3	12
ENSG00000145248	2	6
ENSG00000166446	7	1
ENSG00000070748	5	12
ENSG00000171962	3	36
ENSG00000225479	4	28
ENSG00000001497	18	93
ENSG00000101265	10	39
ENSG00000168994	1	9
ENSG00000101049	2	15
ENSG00000108773	1	8
ENSG00000187714	4	8
ENSG00000102178	43	77
ENSG00000100983	7	7
ENSG00000172943	25	57
ENSG00000140299	3	50
ENSG00000266173	7	67
ENSG00000102317	1	1
ENSG00000183741	18	39
ENSG00000118482	1	2
ENSG00000141380	3	50
ENSG00000047644	12	35
ENSG00000126016	1	2
ENSG00000196972	25	38
ENSG00000188559	7	5
ENSG00000197170	20	36
ENSG00000232611	20	65
ENSG00000125675	3	4
ENSG00000169896	4	22
ENSG00000225746	4	16
ENSG00000129682	20	21
ENSG00000170832	2	22
ENSG00000198753	4	1
ENSG00000006210	1	21
ENSG00000182841	19	65
ENSG00000260788	1	3
ENSG00000224383	5	7
ENSG00000168610	3	68
ENSG00000104983	23	65
ENSG00000183255	1	37
ENSG00000243156	21	63
ENSG00000130159	8	1
ENSG00000280234	6	21
ENSG00000105290	6	30
ENSG00000221963	2	11
ENSG00000124313	19	13
ENSG00000100201	11	20
ENSG00000102030	9	80
ENSG00000180957	23	75
ENSG00000099331	4	16
ENSG00000235961	36	8
ENSG00000170075	1	1
ENSG00000188706	13	22
ENSG00000215386	11	77
