gene	region	logFC	t	adj.P.Val	B	direction	label
ENSG00000280255	CRB	-0.5979491133118131	-2.957786915456188	0.04034291831874891	-2.0879708417085183	Underexpressed	NA
ENSG00000175084	CRB	0.5996221500358949	2.954702254108515	0.04035457373282234	-2.0907822206063207	Overexpressed	DES
ENSG00000225886	CRB	-0.5282868790965622	-2.9528354201044507	0.04035733592311312	-2.09253685410098	Underexpressed	NA
ENSG00000198695	CRB	-0.7799688028271436	-2.9520432717140457	0.04043677633629759	-2.0946784113837325	Underexpressed	MT-ND6
ENSG00000183317	CRB	-0.5123168846665056	-2.950939098303796	0.04056580375456662	-2.0981248132461925	Underexpressed	EPHA10
ENSG00000115112	CRB	-0.6401173458656739	-2.955039972029388	0.04072831105535039	-2.0978489081890945	Underexpressed	TFCP2L1
ENSG00000109758	CRB	0.5933921791951118	2.9517352197304576	0.04072971006230307	-2.100964052482497	Overexpressed	HGFAC
ENSG00000236065	CRB	-0.5845560902981619	-2.9490767763377987	0.04097173030964786	-2.108316148204967	Underexpressed	NA
ENSG00000163421	CRB	0.555135681650611	2.9457167414717307	0.04097965436291836	-2.1117635193727367	Overexpressed	PROK2
ENSG00000105825	CRB	0.680333636512173	2.9443435147414605	0.04105649352940852	-2.1154676321357533	Overexpressed	TFPI2
ENSG00000101198	CRB	-0.5144959303177536	-2.943750633044371	0.04109282009789594	-2.117066378553896	Underexpressed	NKAIN4
ENSG00000144837	CRB	0.5878384716119092	2.948083452756695	0.041139227893727	-2.1147882794739674	Overexpressed	PLA1A
ENSG00000282885	CRB	0.583679249913658	2.9426907017458404	0.04117863533940499	-2.119923834781913	Overexpressed	NA
ENSG00000071282	CRB	-0.5043024821906776	-2.942462157027556	0.04117863533940499	-2.1205398444637984	Underexpressed	LMCD1
ENSG00000150594	CRB	-0.5781854819560088	-2.943457780780064	0.04140175669312941	-2.123777070499661	Underexpressed	ADRA2A
ENSG00000225192	CRB	-0.6303000331152737	-2.940178802482474	0.04141030326230913	-2.126691937672181	Underexpressed	ZNF33BP1
ENSG00000242797	CRB	-0.5776263098071679	-2.9386165445157615	0.04157459710135795	-2.130898688495858	Underexpressed	GLYCTK-AS1
ENSG00000185022	CRB	0.6283785584127433	2.9439207521425117	0.04157459710135795	-2.127099620380111	Overexpressed	MAFF
ENSG00000248599	CRB	-0.5466081137986945	-2.9367454264881188	0.04177088872898061	-2.13593447054542	Underexpressed	SLEAR
ENSG00000180264	CRB	-0.7498892356475935	-2.9441559930065337	0.04178587254116017	-2.1311196903003093	Underexpressed	ADGRD2
ENSG00000162669	CRB	-0.500043173694543	-2.933364955165121	0.04212083120314262	-2.145025090120832	Underexpressed	HFM1
ENSG00000109047	CRB	0.7684612341978161	2.9413375908730996	0.04212083120314262	-2.1391570789440113	Overexpressed	RCVRN
ENSG00000219298	CRB	0.6331500546819213	2.9298251365024757	0.04244981220268988	-2.154534117441695	Overexpressed	NA
ENSG00000168309	CRB	-0.8189505198770899	-2.929568397621894	0.04246228066814134	-2.1552233939231096	Underexpressed	FAM107A
ENSG00000287505	CRB	-0.7613009972287957	-2.930144652913077	0.04249531998676262	-2.1562288746641443	Underexpressed	NA
ENSG00000146540	CRB	-0.5163146509166161	-2.927150276380591	0.04261966921981654	-2.161712745810328	Underexpressed	CHLSN
ENSG00000137860	CRB	-0.5261710527029515	-2.925636359536245	0.04271886883044204	-2.1657730877783603	Underexpressed	SLC28A2
ENSG00000251632	CRB	0.6308902031612673	2.923438357737885	0.04290809738159601	-2.171664785775464	Overexpressed	LINC02172
ENSG00000159339	CRB	0.8635059394035233	2.9274939803505045	0.04296105726208869	-2.1699146556126356	Overexpressed	PADI4
ENSG00000241217	CRB	0.5375995961449198	2.9224990876166625	0.0429721945281725	-2.174181263303109	Overexpressed	RN7SL809P
ENSG00000254867	CRB	0.5271760196082056	2.922447787620716	0.04318476955709791	-2.1784574202389324	Overexpressed	NA
ENSG00000287190	CRB	0.5922456690985436	2.9192303698965114	0.04330405683082391	-2.1829330802918943	Overexpressed	NA
ENSG00000235984	CRB	-0.5567746166655971	-2.9172587621493458	0.04348158725137281	-2.188846798509028	Underexpressed	GPC5-AS1
ENSG00000002079	CRB	-0.628982488651253	-2.9193645351809923	0.04348158725137281	-2.187392252984454	Underexpressed	NA
ENSG00000152595	CRB	-0.7340839827324186	-2.916691950819061	0.04348158725137281	-2.189723473642929	Underexpressed	MEPE
ENSG00000272668	CRB	-0.523642526535328	-2.914245650577977	0.04372748318849592	-2.196262406995953	Underexpressed	NA
ENSG00000272130	CRB	-0.575880628455014	-2.9123277589878978	0.04393594954218413	-2.201385451199269	Underexpressed	NA
ENSG00000231120	CRB	0.5610073058799849	2.911996321622055	0.04393594954218413	-2.2022704737709224	Overexpressed	BTF3P10
ENSG00000103489	CRB	-0.5554014744457536	-2.910354647263018	0.04406853605507499	-2.206652825444442	Underexpressed	XYLT1
ENSG00000164124	CRB	-0.6424505377806575	-2.91487443188917	0.0440697260131435	-2.203482971860521	Underexpressed	TMEM144
ENSG00000260211	CRB	-0.741294662341367	-2.912737128089124	0.04431516941348099	-2.209715916938084	Underexpressed	NA
ENSG00000236908	CRB	-0.6487706373647368	-2.91342661393766	0.04445343176986	-2.2114117044574693	Underexpressed	LINC02827
ENSG00000169515	CRB	-0.5140482651747007	-2.9063040220809047	0.04454690906841856	-2.2190357578065276	Underexpressed	CCDC8
ENSG00000288079	CRB	-0.5606180411948802	-2.9070008730581884	0.04467933989096159	-2.221089037651186	Underexpressed	NA
ENSG00000204055	CRB	-0.6141248886350947	-2.90735966978953	0.04467933989096159	-2.2209150625621548	Underexpressed	IER5L-AS1
ENSG00000272167	CRB	0.5055680492134624	2.901535286189726	0.04498164367165745	-2.230157433402444	Overexpressed	NA
ENSG00000160201	CRB	-0.7930928863895677	-2.908400588532169	0.04510360588712084	-2.226840000637807	Underexpressed	U2AF1
ENSG00000281832	CRB	-0.7184845231342545	-2.8997802064234808	0.04515953725084998	-2.234827244593657	Underexpressed	LINC00602
ENSG00000273416	CRB	0.5805540230120059	2.9039736387919324	0.04518535526314447	-2.232487919969377	Overexpressed	NA
ENSG00000203900	CRB	-0.6105864393343854	-2.90439426821169	0.04521961664918194	-2.2331946519065315	Underexpressed	NA
ENSG00000226995	CRB	-0.569971474223026	-2.897125320046628	0.04534247703571895	-2.2424349887404653	Underexpressed	LINC00658
ENSG00000185860	CRB	-0.7213527166840161	-2.896305097958587	0.04537472125846724	-2.2440660826290006	Underexpressed	CCDC190
ENSG00000223718	CRB	0.5825517681752213	2.8937368199415174	0.04565009233630497	-2.2508876177931936	Overexpressed	RPL15P11
ENSG00000206177	CRB	-0.704360631825364	-2.891787392250684	0.04587772760753634	-2.2560617939318743	Underexpressed	HBM
ENSG00000260549	CRB	0.5696044389289519	2.8951861660613454	0.0459814707204177	-2.2553821908722185	Overexpressed	MT1L
ENSG00000142623	CRB	-0.7175848902605391	-2.8928783191398457	0.04598604307685809	-2.2583979426074468	Underexpressed	PADI1
ENSG00000158825	CRB	0.5654782100789442	2.8943300148802087	0.04598604307685809	-2.2574906012992977	Overexpressed	CDA
ENSG00000249846	CRB	-0.5939739486517883	-2.8937111582030277	0.04603844498072674	-2.259312199186658	Underexpressed	LINC02021
ENSG00000186897	CRB	-0.8413100642124984	-2.891776440539303	0.04628184534690385	-2.2661854973646514	Underexpressed	C1QL4
ENSG00000170899	CRB	-0.5377822671015018	-2.885065009634612	0.04638678244921059	-2.273880209327256	Underexpressed	GSTA4
ENSG00000256694	CRB	-0.5031902597537368	-2.8854512340824208	0.04643055878865812	-2.274948557787428	Underexpressed	NA
ENSG00000226994	CRB	-0.5387455766744145	-2.8838446381101703	0.04647620311607074	-2.277110921427334	Underexpressed	NA
ENSG00000280119	CRB	-0.7531038491895305	-2.890877413136726	0.04651510960228269	-2.2728697029799174	Underexpressed	NA
ENSG00000271207	CRB	-0.6549244394666234	-2.8836822905468793	0.04651510960228269	-2.2785721172067004	Underexpressed	MTCO1P22
ENSG00000237911	CRB	0.5136251342391143	2.8812744020989265	0.04666867393691006	-2.283911115675461	Overexpressed	SRP68P3
ENSG00000214688	CRB	-0.5453165581283432	-2.8843806400876764	0.04666867393691006	-2.281548639993497	Underexpressed	C10orf105
ENSG00000215296	CRB	-0.7043366711204745	-2.8812163113294784	0.04666867393691006	-2.284064745849349	Underexpressed	TMCO5B
ENSG00000228933	CRB	0.5321996301729004	2.8801544029193886	0.04677070110326953	-2.2868726364184018	Overexpressed	NA
ENSG00000123610	CRB	0.6067498570834196	2.8794632494526873	0.0468068222054967	-2.288699676964503	Overexpressed	TNFAIP6
ENSG00000226816	CRB	-0.5002376884245088	-2.8775893763339835	0.04699014294598157	-2.293651202902119	Underexpressed	NA
ENSG00000224647	CRB	-0.6575554991664898	-2.8797271480169067	0.0474234509147038	-2.300075537138564	Underexpressed	NA
ENSG00000162571	CRB	-0.7890605190664618	-2.8748008635742366	0.04749926249505151	-2.3053013259114685	Underexpressed	TTLL10
ENSG00000236714	CRB	-0.5390830621169207	-2.870847282330516	0.04764318511190888	-2.311442424127102	Underexpressed	NA
ENSG00000287859	CRB	0.6408322527356143	2.8767760958107704	0.04772266651016969	-2.308120560077685	Overexpressed	NA
ENSG00000286502	CRB	-0.7044252604780239	-2.8702379610560556	0.04776195169285351	-2.313984877017442	Underexpressed	NA
ENSG00000133392	CRB	0.5985693714614015	2.8723347417371192	0.0480325594068071	-2.3166275369099187	Overexpressed	MYH11
ENSG00000271367	CRB	-0.5105687764767848	-2.866364268069227	0.04810291075490482	-2.323251436388702	Underexpressed	NA
ENSG00000286900	CRB	0.6958615922991189	2.873036867775218	0.0481586652414079	-2.3190276508411225	Overexpressed	NA
ENSG00000250030	CRB	0.5138765143899278	2.8641588559700697	0.04831872033453555	-2.329054736549466	Overexpressed	NA
ENSG00000144040	CRB	-0.5720587308993288	-2.8635490665020553	0.04834476634503375	-2.330658617611029	Underexpressed	SFXN5
ENSG00000008311	CRB	-0.5017066618163106	-2.860804750686721	0.04868254041882144	-2.3378729505044444	Underexpressed	AASS
ENSG00000080493	CRB	-0.7093981506389095	-2.854364646335551	0.04953906239331	-2.3565037800814537	Underexpressed	SLC4A4
ENSG00000261003	CRB	-0.5807958555414059	-2.855958833570657	0.0496375194424719	-2.3567306595964346	Underexpressed	NA
ENSG00000154162	CRB	-0.5800537192274859	-2.8547094109369917	0.04995998666533242	-2.3627188523942184	Underexpressed	CDH12
ENSG00000101439	CRB	-0.763780638927539	-2.849959280629812	0.0499767022252444	-2.367146923761698	Underexpressed	CST3
ENSG00000271275	CRB	0.5465142970158254	2.851466827814944	0.0499767022252444	-2.366028486708465	Overexpressed	NA
ENSG00000255216	CRB	-0.5597235774278606	-2.849351029754569	0.0499767022252444	-2.3679152105378796	Underexpressed	NA
ENSG00000168743	TC	1.014346701560248	8.000860321314848	7.186226261678326e-9	19.36337514851304	Overexpressed	NPNT
ENSG00000162747	TC	2.1995425377325732	6.33827545226174	1.6137537853412e-5	10.911298698796584	Overexpressed	FCGR3B
ENSG00000259366	TC	0.7037918410048878	6.30238659978307	1.6137537853412e-5	10.739830026432706	Overexpressed	NA
ENSG00000069667	TC	0.5303726470367636	6.277459421111238	1.6137537853412e-5	10.621054620976608	Overexpressed	RORA
ENSG00000154188	TC	0.8153092378749909	6.199185606046742	1.6248580598151202e-5	10.24981946425002	Overexpressed	ANGPT1
ENSG00000090339	TC	1.0229629367175912	6.182297278192315	1.6248580598151202e-5	10.17007006557095	Overexpressed	ICAM1
ENSG00000261609	TC	0.6317252196766505	6.165527986254447	1.6248580598151202e-5	10.091006252717944	Overexpressed	GAN
ENSG00000125107	TC	0.5019515478794769	5.998836111969847	2.7269274639917832e-5	9.31189610606453	Overexpressed	CNOT1
ENSG00000092969	TC	0.9305218885672488	5.92152009663287	3.38163021990676e-5	8.954819644403834	Overexpressed	TGFB2
ENSG00000180871	TC	2.026113288253846	5.900338538796245	3.38163021990676e-5	8.85748040141414	Overexpressed	CXCR2
ENSG00000179954	TC	0.5359837139386379	5.896991309121478	3.38163021990676e-5	8.842117580237492	Overexpressed	SSC5D
ENSG00000205730	TC	0.5989331407909155	5.859451413166447	3.539909800048733e-5	8.670182494205267	Overexpressed	ITPRIPL2
ENSG00000175556	TC	0.6954631962950524	5.852610092631218	3.539909800048733e-5	8.638920754196945	Overexpressed	LONRF3
ENSG00000251442	TC	0.9434370839838664	5.821764117004161	3.909783726254451e-5	8.498245741466071	Overexpressed	LINC01094
ENSG00000253159	TC	0.7335280634944965	5.800411485974037	4.13184243046207e-5	8.401132728237357	Overexpressed	PCDHGA12
ENSG00000087116	TC	0.5926658276862593	5.691699132003299	5.438993819930177e-5	7.91013443491491	Overexpressed	ADAMTS2
ENSG00000171885	TC	1.0520324810444777	5.664247462204904	5.576149995493528e-5	7.787068032556141	Overexpressed	AQP4
ENSG00000243384	TC	0.99418002085464	5.6511410369427475	5.576149995493528e-5	7.728443881299772	Overexpressed	NA
ENSG00000107249	TC	0.6762201558175409	5.61141456175553	6.538663414569082e-5	7.551275448042447	Overexpressed	GLIS3
ENSG00000175591	TC	0.8707377044929698	5.567248370502349	6.834130892271114e-5	7.3552417802778445	Overexpressed	P2RY2
ENSG00000130589	TC	0.6262143534204334	5.561716537419034	6.834130892271114e-5	7.3307583163757615	Overexpressed	HELZ2
ENSG00000196329	TC	0.8060093109404045	5.53911323504682	7.308936045296174e-5	7.230880296862682	Overexpressed	GIMAP5
ENSG00000164949	TC	0.831550372839919	5.532152332813093	7.313609335394176e-5	7.200174619125234	Overexpressed	GEM
ENSG00000106624	TC	0.7720581434371798	5.484008478604186	7.746339115291186e-5	6.988487786313001	Overexpressed	AEBP1
ENSG00000224389	TC	0.9219217970577436	5.48363499557654	7.746339115291186e-5	6.986850283524473	Overexpressed	C4B
ENSG00000037749	TC	0.5780243024617473	5.481783689187052	7.746339115291186e-5	6.978734466851255	Overexpressed	MFAP3
ENSG00000120907	TC	0.6496867990873598	5.474127833511665	7.746339115291186e-5	6.945191401066208	Overexpressed	ADRA1A
ENSG00000003989	TC	0.9819044510152288	5.466232413151717	7.746339115291186e-5	6.910630677216731	Overexpressed	SLC7A2
ENSG00000275830	TC	0.9905813480912036	5.46259010145112	7.746339115291186e-5	6.894698094990882	Overexpressed	LINC03082
ENSG00000123104	TC	0.71392294883257	5.458075124689694	7.746339115291186e-5	6.87495782240745	Overexpressed	ITPR2
ENSG00000145623	TC	0.9637881378493224	5.446923526779585	7.746339115291186e-5	6.8262467410101495	Overexpressed	OSMR
ENSG00000110344	TC	0.6185811571159405	5.441892719491433	7.746339115291186e-5	6.8042930810735855	Overexpressed	UBE4A
ENSG00000177119	TC	0.6329965467844119	5.437836503709699	7.746339115291186e-5	6.7866020511536265	Overexpressed	ANO6
ENSG00000249863	TC	0.5663004728012564	5.426575987427166	7.944880232579676e-5	6.738164975515184	Overexpressed	NA
ENSG00000165186	TC	0.5923701284310923	5.416118222396974	8.031359104275538e-5	6.692025713840754	Overexpressed	PTCHD1
ENSG00000072840	TC	0.5621501926765831	5.412251079135242	8.031359104275538e-5	6.675211573157822	Overexpressed	EVC
ENSG00000273259	TC	1.58506814073797	5.401503943718002	8.031359104275538e-5	6.628525062447369	Overexpressed	NA
ENSG00000115107	TC	0.603386158354069	5.4003563369131005	8.031359104275538e-5	6.623543366215894	Overexpressed	STEAP3
ENSG00000128585	TC	0.5324809526415848	5.371830317733137	8.381445454857298e-5	6.499938045413701	Overexpressed	MKLN1
ENSG00000113212	TC	0.5538952779214128	5.366117380219035	8.381445454857298e-5	6.475235489841466	Overexpressed	PCDHB7
ENSG00000240184	TC	0.6543558400347429	5.3109007259973815	9.83737024281299e-5	6.237381169464151	Overexpressed	PCDHGC3
ENSG00000185436	TC	0.5459441369987559	5.30601663182784	9.87843293143468e-5	6.216421144383516	Overexpressed	IFNLR1
ENSG00000104689	TC	0.8496649702948513	5.296784297130793	9.87843293143468e-5	6.176835944472416	Overexpressed	TNFRSF10A
ENSG00000123384	TC	0.5105211309362634	5.288768193767565	9.995533202228536e-5	6.1425029913476275	Overexpressed	LRP1
ENSG00000254122	TC	0.6259813703936015	5.25574037026778	1.1179807779070208e-4	6.001413410986719	Overexpressed	PCDHGB7
ENSG00000088827	TC	0.9757705066238592	5.251901219502207	1.1227243806294968e-4	5.985051776172617	Overexpressed	SIGLEC1
ENSG00000287808	TC	-0.5944587234786374	-5.215049613347505	1.2432570614999294e-4	5.828409340690867	Underexpressed	DHX9-AS1
ENSG00000168394	TC	0.5181252166551662	5.211345155313787	1.2432570614999294e-4	5.812704400753586	Overexpressed	TAP1
ENSG00000130052	TC	0.6091291868993629	5.2107543493571225	1.2432570614999294e-4	5.8102003966064695	Overexpressed	STARD8
ENSG00000253910	TC	0.6584309542857403	5.206214920648439	1.2432570614999294e-4	5.79096743274556	Overexpressed	PCDHGB2
ENSG00000163464	TC	1.7999784871205824	5.201710080026036	1.2453898407403043e-4	5.771892270646254	Overexpressed	CXCR1
ENSG00000081853	TC	0.5440883511997319	5.189220058637896	1.2981306972450086e-4	5.7190636350075446	Overexpressed	PCDHGA2
ENSG00000144426	TC	0.518851834636715	5.176748258178532	1.3567131109539887e-4	5.666398396240717	Overexpressed	NBEAL1
ENSG00000070731	TC	0.8715190027552642	5.175840807621936	1.3567131109539887e-4	5.662569836472257	Overexpressed	ST6GALNAC2
ENSG00000251139	TC	1.240775906570076	5.16094049581189	1.427998440860615e-4	5.599770565547945	Overexpressed	NA
ENSG00000157551	TC	1.34703274405647	5.142245607484707	1.4687221179000788e-4	5.521153836148822	Overexpressed	KCNJ15
ENSG00000162520	TC	0.6180359965099562	5.136990430858314	1.4711425132350023e-4	5.499089711766339	Overexpressed	SYNC
ENSG00000136826	TC	0.7766616188075552	5.13472410564091	1.4711425132350023e-4	5.489579210042824	Overexpressed	KLF4
ENSG00000136997	TC	0.5584434882535732	5.130835125481985	1.4711425132350023e-4	5.473266048148669	Overexpressed	MYC
ENSG00000125257	TC	0.5723259198128261	5.129616759194121	1.4711425132350023e-4	5.468157096204281	Overexpressed	ABCC4
ENSG00000026508	TC	1.2444661550582	5.128925087940433	1.4711425132350023e-4	5.465257095467083	Overexpressed	CD44
ENSG00000067182	TC	0.565667171294999	5.106874045099307	1.5358890510139885e-4	5.372943798097141	Overexpressed	TNFRSF1A
ENSG00000257335	TC	0.7568543316947096	5.088925014860449	1.6314932080297565e-4	5.298005513097158	Overexpressed	MGAM
ENSG00000144837	TC	0.9808341711142844	5.077599596625107	1.6938511602067517e-4	5.250815090582544	Overexpressed	PLA1A
ENSG00000134250	TC	0.6623002823152433	5.047808067910399	1.897858833972656e-4	5.127028920819515	Overexpressed	NOTCH2
ENSG00000134531	TC	0.8908306102790995	5.037255079135068	1.92093934199363e-4	5.083301913364463	Overexpressed	EMP1
ENSG00000142627	TC	0.6501680122529505	5.036883144753581	1.92093934199363e-4	5.08176194151505	Overexpressed	EPHA2
ENSG00000133561	TC	0.6286834727387323	5.034169463133813	1.92093934199363e-4	5.0705285052444	Overexpressed	GIMAP6
ENSG00000286710	TC	1.1052170555123937	5.022191877857986	1.9932616603957545e-4	5.020997083395485	Overexpressed	NA
ENSG00000204967	TC	0.51458712517256	5.01505868486708	1.9932616603957545e-4	4.9918086404203175	Overexpressed	PCDHA4
ENSG00000172936	TC	0.5353364906511082	5.014849187453282	1.9932616603957545e-4	4.990673283752371	Overexpressed	MYD88
ENSG00000173269	TC	0.5855555024585009	5.014748933808885	1.9932616603957545e-4	4.9902594714327	Overexpressed	MMRN2
ENSG00000112303	TC	0.9726642270468968	5.009401967659414	2.0165847232120264e-4	4.9681974308466605	Overexpressed	VNN2
ENSG00000152936	TC	0.8763671820704246	4.989580423423966	2.1160502699741292e-4	4.886555889500406	Overexpressed	LMNTD1
ENSG00000112499	TC	1.549866003707297	4.984202180365056	2.14317527749916e-4	4.864442990750926	Overexpressed	SLC22A2
ENSG00000101680	TC	0.5948077091042929	4.9712232953639495	2.233621488311275e-4	4.811148721972601	Overexpressed	LAMA1
ENSG00000006327	TC	0.827452686543884	4.9678012622405285	2.2428052914373825e-4	4.797113356162561	Overexpressed	TNFRSF12A
ENSG00000137962	TC	0.6275943053514599	4.945930061668632	2.362587555835944e-4	4.707570216278294	Overexpressed	ARHGAP29
ENSG00000250033	TC	0.7505000639331616	4.942993395284718	2.362587555835944e-4	4.695568410499628	Overexpressed	SLC7A11-AS1
ENSG00000135913	TC	0.5008155175937974	4.940373889877876	2.3660062188836473e-4	4.6848670540694455	Overexpressed	USP37
ENSG00000171812	TC	0.7080768978003178	4.917057977930063	2.540040973245678e-4	4.589792465065776	Overexpressed	COL8A2
ENSG00000169604	TC	0.5903530396043006	4.916953473790863	2.540040973245678e-4	4.5893670491085805	Overexpressed	ANTXR1
ENSG00000280660	TC	0.6814493741415708	4.90841302134013	2.595475040423927e-4	4.5546222221428065	Overexpressed	NA
ENSG00000146013	TC	0.966574796522387	4.904797200391833	2.621387027018661e-4	4.540032285388061	Overexpressed	GFRA3
ENSG00000115607	TC	1.150605378042726	4.899114621560025	2.6751304058187194e-4	4.516842649258078	Overexpressed	IL18RAP
ENSG00000069702	TC	0.5868673217667695	4.896050526970754	2.6985053304780183e-4	4.504404332059701	Overexpressed	TGFBR3
ENSG00000205542	TC	-0.6102975670223572	-4.889340627737535	2.7471627731666615e-4	4.477185657603996	Underexpressed	TMSB4X
ENSG00000152952	TC	0.5292080530397296	4.885409855539369	2.762057265971072e-4	4.461252845027189	Overexpressed	PLOD2
ENSG00000187800	TC	0.5974143494015074	4.875858826362496	2.849438403529152e-4	4.42257720009929	Overexpressed	PEAR1
ENSG00000169245	TC	1.507178911767971	4.8736188750140395	2.849438403529152e-4	4.413514624702901	Overexpressed	CXCL10
ENSG00000165895	TC	0.6325043274071245	4.873398455863133	2.849438403529152e-4	4.412622995764582	Overexpressed	ARHGAP42
ENSG00000096433	TC	0.5180098172621523	4.86707567413243	2.849438403529152e-4	4.387058642190747	Overexpressed	ITPR3
ENSG00000126262	TC	1.3094499567380429	4.865963699642567	2.849438403529152e-4	4.382565143359119	Overexpressed	FFAR2
ENSG00000158270	TC	0.5887285839701502	4.863304489413403	2.870157362854164e-4	4.371822226156126	Overexpressed	COLEC12
ENSG00000198959	TC	0.7471415091043365	4.859838739937323	2.890179724445619e-4	4.357827279501591	Overexpressed	TGM2
ENSG00000138685	TC	0.7403212876750711	4.859725225736684	2.890179724445619e-4	4.357369021604845	Overexpressed	FGF2
ENSG00000139146	TC	0.5664750025928242	4.849075021708384	2.985090674366931e-4	4.314408119167461	Overexpressed	SINHCAF
ENSG00000237522	TC	0.8240503802570087	4.84677312724521	2.992197098219684e-4	4.305131582669165	Overexpressed	NONOP2
ENSG00000196136	TC	1.724134440068691	4.845900251102814	2.992197098219684e-4	4.301614754169326	Overexpressed	SERPINA3
ENSG00000233588	TC	1.038571476039189	4.842239088421547	3.007668153702253e-4	4.286868830469449	Overexpressed	CYP51A1P2
ENSG00000171236	TC	1.1053317268582674	4.838894837295443	3.010370236933254e-4	4.273406301740315	Overexpressed	LRG1
ENSG00000288046	TC	1.317024346398847	4.835941737163823	3.035361122706112e-4	4.2615239264088	Overexpressed	NA
ENSG00000031081	TC	0.5179342365420077	4.826727982646251	3.108543989095044e-4	4.224484053252913	Overexpressed	ARHGAP31
ENSG00000163694	TC	0.7386700684915777	4.821212869312184	3.16659644385188e-4	4.202337230754611	Overexpressed	RBM47
ENSG00000244731	TC	1.0452899462792562	4.820619664161924	3.16659644385188e-4	4.1999562044681165	Overexpressed	C4A
ENSG00000253304	TC	0.6106375220982372	4.81808724612139	3.187592896935388e-4	4.18979387159033	Overexpressed	TMEM200B
ENSG00000234389	TC	1.283042069945063	4.805731629602487	3.2606690273904966e-4	4.140267182353466	Overexpressed	NA
ENSG00000083067	TC	0.537481707343229	4.8004372745421415	3.2933278817475414e-4	4.119073144626692	Overexpressed	TRPM3
ENSG00000185650	TC	0.5996354858247539	4.79587276013918	3.3259640505727933e-4	4.100814284490784	Overexpressed	ZFP36L1
ENSG00000179277	TC	0.7616119342543097	4.793046884766437	3.3438042785280327e-4	4.089516567823803	Overexpressed	MEIS3P1
ENSG00000147145	TC	0.8941395013407245	4.792901442308362	3.3438042785280327e-4	4.0889352257756775	Overexpressed	LPAR4
ENSG00000172578	TC	0.7919912642754525	4.790439740488968	3.3669886971479207e-4	4.079097591093844	Overexpressed	KLHL6
ENSG00000118503	TC	0.612363690582959	4.787622530243141	3.394671650295979e-4	4.06784372601201	Overexpressed	TNFAIP3
ENSG00000261934	TC	0.5821575721740668	4.784550380942412	3.415603411691184e-4	4.055576911634929	Overexpressed	PCDHGA9
ENSG00000284473	TC	0.5957373036775202	4.7757533259638985	3.4954251950335304e-4	4.020683908705956	Overexpressed	MIR4720
ENSG00000012223	TC	1.5990691687291028	4.767746209683436	3.580057799281118e-4	3.988580166965787	Overexpressed	LTF
ENSG00000181722	TC	0.5948676843981122	4.764258100105377	3.621236169936937e-4	3.9746947750386417	Overexpressed	ZBTB20
ENSG00000166535	TC	0.6296153015054049	4.759729818692035	3.679331858226192e-4	3.9566796784107554	Overexpressed	A2ML1
ENSG00000143127	TC	0.609157614316711	4.758369136278054	3.685939961081075e-4	3.95126883227923	Overexpressed	ITGA10
ENSG00000142606	TC	0.8775528334050096	4.752128312702384	3.735076308953887e-4	3.926466154485411	Overexpressed	MMEL1
ENSG00000188167	TC	0.560684887793963	4.7486691122747455	3.764658183205025e-4	3.9127285597051946	Overexpressed	TMPPE
ENSG00000254245	TC	0.6485644803173045	4.734587122630015	3.864888405641499e-4	3.85687951494478	Overexpressed	PCDHGA3
ENSG00000172215	TC	1.026329966508107	4.7297294266292	3.901452336831676e-4	3.8376419318350825	Overexpressed	CXCR6
ENSG00000108622	TC	0.6245965352372282	4.720700109565262	4.02069137793028e-4	3.8019220034399983	Overexpressed	ICAM2
ENSG00000148482	TC	0.7448243627780773	4.71004359468707	4.0914911000245e-4	3.759828943101916	Overexpressed	SLC39A12
ENSG00000138119	TC	0.6563925064638436	4.709789361861945	4.0914911000245e-4	3.758825575634652	Overexpressed	MYOF
ENSG00000091409	TC	0.5067715134783928	4.702701749566266	4.137842332318844e-4	3.7308691924356503	Overexpressed	ITGA6
ENSG00000172380	TC	0.5091344604394017	4.69785827309696	4.1799133187689016e-4	3.7117822823799935	Overexpressed	GNG12
ENSG00000253305	TC	0.5012138268790753	4.6975119287259295	4.1799133187689016e-4	3.710417978272449	Overexpressed	PCDHGB6
ENSG00000213144	TC	0.5798050930869252	4.697336226817996	4.1799133187689016e-4	3.7097258893803753	Overexpressed	NA
ENSG00000112299	TC	1.1234197801656198	4.695594329510019	4.186425556486376e-4	3.70286558957632	Overexpressed	VNN1
ENSG00000205835	TC	1.0045112931692346	4.693670896964116	4.19883779859008e-4	3.695292493145916	Overexpressed	GMNC
ENSG00000253846	TC	0.5777584037072705	4.693459899281096	4.19883779859008e-4	3.6944618739619672	Overexpressed	PCDHGA10
ENSG00000231359	TC	-0.6044721198210397	-4.688461775630132	4.262819655507307e-4	3.6748497935625073	Underexpressed	RPL31P34
ENSG00000205929	TC	0.7650851623680914	4.6854536791031665	4.304959215845916e-4	3.6629645734894383	Overexpressed	EPCIP
ENSG00000229644	TC	0.8236624062129656	4.6771536421975375	4.3930869678329e-4	3.63035297270489	Overexpressed	NAMPTP1
ENSG00000260401	TC	0.7553212709366841	4.653506966369528	4.702384259854078e-4	3.537675854088442	Overexpressed	NA
ENSG00000250899	TC	0.6346250615142939	4.6505088242272805	4.735107027815559e-4	3.5259500759919034	Overexpressed	NA
ENSG00000163221	TC	1.930925713342487	4.646941696598421	4.758236536399971e-4	3.512006235295492	Overexpressed	S100A12
