gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000249779	0.25870642280300693	5.319169862093362	3.512458079186402	4.863347219098002e-4	0.002835797449720732	-0.4578020757054482
ENSG00000169914	-0.16025649221496785	9.190471834666553	-3.512302595470542	4.866121023071161e-4	0.0028367178609561483	-0.4583204164536365
ENSG00000260634	-0.2700481815084266	3.545621272097178	-3.5119463395943193	4.872482151129128e-4	0.0028388754152077265	-0.45950799538003473
ENSG00000207736	0.2898186570352759	3.632629458496453	3.5119108186753567	4.8731168213360035e-4	0.0028388754152077265	-0.4596263980986528
ENSG00000216863	-0.21046361824278215	8.292075562884037	-3.511879027831115	4.873684909996262e-4	0.0028388754152077265	-0.4597323663083115
ENSG00000086506	-0.2831105438447379	4.674726496239027	-3.511827434439202	4.874606993498856e-4	0.0028388754152077265	-0.4599043402829084
ENSG00000251972	0.24993375101365745	3.6623412593058866	3.511535210420102	4.8798327382706556e-4	0.0028412215540883023	-0.46087835249558395
ENSG00000084070	-0.1582286721381898	11.038685727027453	-3.5108285584155188	4.892491228842605e-4	0.0028478262223979737	-0.46323337752154536
ENSG00000258919	-0.24550510870645503	3.7610895082726734	-3.510768063236006	4.89357632518917e-4	0.0028478262223979737	-0.46343496600567047
ENSG00000205279	-0.35815598403317495	7.627071061296912	-3.5101765107269385	4.904198817840509e-4	0.0028530280192857497	-0.46540602676819276
ENSG00000236204	-0.19823417680170552	3.4893790829541156	-3.510136435296859	4.904919230863754e-4	0.0028530280192857497	-0.46553954724055213
ENSG00000270012	0.19481859633996113	5.866551733901036	3.509868458475617	4.909739041337787e-4	0.0028551317551832483	-0.4664323362420033
ENSG00000009830	0.09035023613597026	9.490523360409812	3.508709465544473	4.930551199705087e-4	0.0028665321183586755	-0.4702804749236904
ENSG00000111731	-0.1294045139028288	10.51816413599398	-3.508238026033752	4.939159487066109e-4	0.002870833527970926	-0.47186287655993997
ENSG00000136518	0.20215507399717136	6.71785933421922	3.5080073063670913	4.94333601760903e-4	0.0028720096605377465	-0.4726311496790423
ENSG00000233221	0.2803992611881112	4.264812609840873	3.5079925447770397	4.943603347082713e-4	0.0028720096605377465	-0.47268030264798533
ENSG00000187713	-0.1301767022924203	8.463069506288672	-3.5072998277449563	4.956163533271921e-4	0.002878601883788772	-0.47498668314135095
ENSG00000197102	-0.09754122376961938	13.51251865460976	-3.5066550172496456	4.967796989954798e-4	0.0028846527566823406	-0.4771207965654334
ENSG00000154027	-0.2399261677734863	12.264422653440556	-3.5064614892046424	4.971404016201273e-4	0.0028860410986420895	-0.4777773284597613
ENSG00000186377	-0.2147780067853633	7.920511874193997	-3.5061983047965013	4.976197581754644e-4	0.0028881174128197896	-0.478653281228417
ENSG00000104517	0.08807419702888808	11.356245204264713	3.5059725987430066	4.98022690088742e-4	0.0028891283115317404	-0.47939208046943005
ENSG00000244627	0.24270127229511917	7.024598389138629	3.5059691892948286	4.98037414565833e-4	0.0028891283115317404	-0.47941579220015473
ENSG00000205181	-0.1472370904380833	7.467349135694447	-3.5046781580940647	5.003969807237011e-4	0.0029021068295539774	-0.48371154297936414
ENSG00000183454	-0.24142032980725503	11.986309625766472	-3.5044540285191856	5.008076770150128e-4	0.002903779084026456	-0.48445715430355385
ENSG00000139926	0.1624483853311487	7.416295328165843	3.504234400006527	5.01210431347032e-4	0.0029054044838123503	-0.48518774809081133
ENSG00000274331	0.2939424434065727	3.044388383277504	3.5037910966014385	5.020242832398162e-4	0.002909411548192263	-0.48666226367339505
ENSG00000234072	0.18418963647174458	6.884680100357725	3.5027510979892615	5.039384495845655e-4	0.0029197918177590113	-0.49012081227341575
ENSG00000226491	0.2434928753441521	3.920725610064748	3.502572469654144	5.042679095245133e-4	0.002920283156333467	-0.4907147485305625
ENSG00000232422	0.302949334711232	5.312981193382702	3.5025716852245514	5.042693567611051e-4	0.002920283156333467	-0.4907173566826186
ENSG00000173926	0.23552552427994833	5.923169851442539	3.502107116711487	5.051271470633633e-4	0.0029245370710192092	-0.4922619044752956
ENSG00000104691	-0.11758261144775695	7.253987114570646	-3.5014033143084893	5.064206552989065e-4	0.0029313109735496705	-0.4945891655299617
ENSG00000280383	0.2201221566843774	6.661807305123527	3.5012955454822854	5.066289264419467e-4	0.0029318014343624184	-0.49495966368005284
ENSG00000101367	0.14076134688512987	10.011806423803197	3.500134846687523	5.087840096487176e-4	0.0029435548798106693	-0.49881693396102555
ENSG00000147606	0.29573932218423504	3.120059587490045	3.499852291601085	5.09309928943125e-4	0.0029454504696437888	-0.49975574623128693
ENSG00000120903	-0.2439570486964815	6.437154583700709	-3.499825467865506	5.093598823284219e-4	0.0029454504696437888	-0.4998448665401014
ENSG00000196329	0.29550954809233954	5.241339833537486	3.499435027879504	5.10087510957052e-4	0.0029489395395938508	-0.5011420074553596
ENSG00000104067	0.15748241773363425	11.830700396790004	3.499360232486757	5.102270114355902e-4	0.0029490276267387793	-0.5013904811047212
ENSG00000165029	0.18959458543748298	8.95725698442834	3.499273018879578	5.103897181105966e-4	0.0029492497663016017	-0.5016802022587612
ENSG00000254039	-0.22635399031226244	2.680960205123027	-3.4985072024827906	5.118205187010178e-4	0.002956797602193903	-0.5042239287438086
ENSG00000162688	-0.10223995728827084	9.462977163612342	-3.4978161927643963	5.131147736601191e-4	0.0029635531293506806	-0.5065187250806895
ENSG00000089685	0.26017897263519174	3.3486896626669753	3.497623314860749	5.134765781811037e-4	0.002964921205205341	-0.5071591827471895
ENSG00000229797	-0.24041064723865624	4.022687720558529	-3.4973724512157394	5.139475105125661e-4	0.0029669185890255946	-0.507992133932551
ENSG00000145911	-0.14927928780089061	8.423167592236474	-3.497060882558515	5.145329632653627e-4	0.002969575944604472	-0.5090265671646659
ENSG00000224592	-0.20574885859764436	5.454158427506016	-3.4969588592005247	5.147248056376505e-4	0.002969960877070927	-0.5093652739973642
ENSG00000125851	-0.2402347631134738	10.290840950582023	-3.49654569443836	5.155023952118138e-4	0.002973359841770154	-0.5107368417799591
ENSG00000065618	-0.25945135627036997	4.146304165696816	-3.4965127423799176	5.15564459332723e-4	0.002973359841770154	-0.5108462248913765
ENSG00000269815	0.2194005836111037	5.340791999126856	3.496408389616757	5.157610504384992e-4	0.0029737709545691114	-0.5111926134902323
ENSG00000255442	-0.3041764007212868	2.6012641993402656	-3.496331947274474	5.159051053287833e-4	0.00297387902833682	-0.5114463500058699
ENSG00000177542	-0.18102920958549973	11.130214357762632	-3.4959892085197435	5.16551455965253e-4	0.002976881775854149	-0.5125839445666509
ENSG00000161203	-0.1724854051367739	12.742940433763508	-3.4954822836468016	5.17508823667004e-4	0.0029816750190010534	-0.5142663003121628
ENSG00000204138	0.12783419209708846	9.563447355661802	3.4952619092026547	5.179255353963102e-4	0.0029833516519478724	-0.5149975953232886
ENSG00000006210	-0.14053187994545624	10.561564282588325	-3.494386875431719	5.195832573994979e-4	0.002992174196701015	-0.5179008935048364
ENSG00000135632	-0.08749888574474518	9.406938966368596	-3.4936811471363085	5.209150641131092e-4	0.0029991160362766393	-0.5202297667654125
ENSG00000102383	-0.12970115310438324	6.353119603664587	-3.493577235257758	5.211127241160435e-4	0.0029995263567116045	-0.5205744285132381
ENSG00000261757	-0.266890456145672	2.9573110045848114	-3.4934922417519267	5.212832385426126e-4	0.002999780266026499	-0.5208685098901933
ENSG00000010256	-0.13168695615060422	11.198191139687479	-3.493033606086435	5.221567520419571e-4	0.0030038843083621232	-0.5223895846305382
ENSG00000155729	0.10988586702871661	7.74188155683919	3.4929803013669973	5.22249564145547e-4	0.0030038843083621232	-0.5225541896890507
ENSG00000120063	0.17061280133830792	10.140585726962431	3.4922194894469833	5.237106829982629e-4	0.0030115584998581958	-0.5250891528449912
ENSG00000069493	0.19431433533598863	5.540860498942448	3.4921381947795274	5.238660899659478e-4	0.0030117223951240005	-0.5253586889335393
ENSG00000269883	-0.22923111349905767	5.700876703454168	-3.491962802685985	5.24201525158498e-4	0.0030125942544048877	-0.525940188953312
ENSG00000100320	-0.13554331059166635	11.88864249339953	-3.4919261607327776	5.242716277891533e-4	0.0030125942544048877	-0.5260616692461015
ENSG00000130701	-0.37747590808460174	3.4508259223969118	-3.490913924250195	5.262116866786715e-4	0.0030230103481622443	-0.5294170925936994
ENSG00000133773	0.09680473574204207	8.273172114984904	3.4901557143805513	5.27660405508625e-4	0.003030599405501135	-0.531917722011551
ENSG00000100365	0.2719560269063708	5.5670725556073934	3.4895884807616415	5.287621887655541e-4	0.003036192660000999	-0.53380935830703
ENSG00000109787	0.13847841529403482	9.242852989468119	3.48944610483215	5.290368437972734e-4	0.0030370349242856533	-0.534281070736232
ENSG00000185015	-0.13080779163176004	6.62580613340228	-3.48875086364088	5.303710410603788e-4	0.0030439578105066287	-0.5365721395251635
ENSG00000162105	-0.18378211600805905	10.355148473017989	-3.4882841277324586	5.312833853105255e-4	0.003048456794049659	-0.538130189452092
ENSG00000164330	0.2538993466481587	6.496511057572502	3.487692459983097	5.324307264483748e-4	0.003054301667892877	-0.5400896569887577
ENSG00000186951	0.18269629829656608	9.608611503175789	3.4872955086283066	5.332017781886033e-4	0.0030579856452324634	-0.5414040918478644
ENSG00000141934	0.21625118248343966	7.994985910363922	3.4871467935692255	5.334909160199078e-4	0.0030582041199260037	-0.5418964991586268
ENSG00000089050	-0.1358667401635314	7.743198110330443	-3.487143356336038	5.334976005601573e-4	0.0030582041199260037	-0.5419078798737917
ENSG00000173120	0.0793601709686218	10.83545827136907	3.486962654264142	5.338401911613552e-4	0.0030594289825262694	-0.542494092660661
ENSG00000139734	0.24241813760903952	5.58867369421963	3.4866341751180925	5.344886931916929e-4	0.0030624060035792508	-0.5435936666569994
ENSG00000176473	-0.09146549698918793	7.849418608991311	-3.4865389205094486	5.346653430632686e-4	0.0030626787162871083	-0.5438969353907384
ENSG00000162643	-0.25012587587059354	3.057026874188674	-3.485924698726884	5.358725189790846e-4	0.0030688529489410316	-0.5459421971707608
ENSG00000136436	0.12151359702102127	10.690107212933428	3.4854773588719254	5.367467710485919e-4	0.003073118062852879	-0.5474227621851409
ENSG00000163749	-0.17648306728607022	5.002153893846344	-3.48536184547983	5.369660437495762e-4	0.0030736319706379505	-0.5477960566386573
ENSG00000115419	-0.23960577700587748	12.64667805367278	-3.485021282737893	5.376394690487085e-4	0.0030767446056098264	-0.5489320561504245
ENSG00000271461	0.3273246211610541	5.593107001806642	3.4846558093489453	5.383558276521711e-4	0.0030801013746001265	-0.5501413829588788
ENSG00000018189	-0.09461642437085516	12.274762042805243	-3.48454735216535	5.385595892532887e-4	0.0030805245052203055	-0.5504881946984463
ENSG00000204970	-0.25785281753436884	3.0078113122798147	-3.4842820214783954	5.390894060562444e-4	0.0030818728625505607	-0.5513780973514129
ENSG00000105967	0.26442642967777363	5.365748898802226	3.484236615069694	5.391785821385902e-4	0.0030818728625505607	-0.5515283204021042
ENSG00000159131	-0.07744286725626814	9.131542519455477	-3.4842288132500747	5.391849033081884e-4	0.0030818728625505607	-0.5515420939735813
ENSG00000230751	0.25812424522458866	5.11598154340745	3.4840624788636667	5.395207054202558e-4	0.003083049694445825	-0.5521044172761655
ENSG00000136878	-0.09563349542062305	10.090361249087561	-3.4835870797373585	5.40455159681112e-4	0.0030873757244661297	-0.553676259821251
ENSG00000150093	0.22054688032617698	9.85903680944727	3.483545334427802	5.405379291739747e-4	0.0030873757244661297	-0.5538151313001443
ENSG00000066855	0.1400373700512958	6.624719121899113	3.4828607660954365	5.418791345000866e-4	0.003094291535119359	-0.5560685407556853
ENSG00000287483	-0.2542089126171909	3.638823445718561	-3.4826578959856045	5.422877000589951e-4	0.0030955537183572084	-0.5567502165371945
ENSG00000127947	0.11227839423477803	9.930871777456732	3.4825662277555645	5.424687445201614e-4	0.0030955537183572084	-0.5570533566465681
ENSG00000185418	0.06502233431806026	9.857227085785038	3.4824906329972856	5.426090431558814e-4	0.0030955537183572084	-0.5572913253013656
